Preparing directory CIFAR10_VGG19_400E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
   1  9.2614    14.4733        14.4200         14.1600
   2  6.6419    15.4000        15.8200         16.0133
   3  6.9093    11.1000        10.1200         10.2133
   4  7.6189    10.4400         9.8800          9.7200
   5  7.0997    10.1667        10.0600         11.0800
   6  6.4648    10.1400        10.9867         10.5333
   7  7.0698     9.9533        10.7733         10.4267
   8  7.0734     8.9400        10.5600         10.3800
   9  6.5475     7.8800        10.1733          9.8400
  10  6.9251     9.7800         9.5800          8.7067
  11  7.3255     9.3600         8.8933          9.1933
  12  6.9571     9.8333         8.4667          9.2533
  13  6.6667     9.9867         9.0800          9.3600
  14  6.7047     9.9867         9.9333          9.5733
  15  7.2657     9.9867         9.9867          9.8600
  16  7.0029     9.9867         9.9800          9.9867
  17  6.8523     9.9933         9.9867          9.9867
  18  6.9870    15.3867         9.9867          9.9867
  19  7.0851    15.7333         9.9867          9.9867
  20  6.6447    16.0000         9.9867          9.9800
  21  6.8262    15.9867         9.9867         12.4733
  22  6.8087    15.9933         9.9867         14.3533
  23  7.1547    15.7933        10.0200         14.9200
  24  6.9601    15.6733        10.6333         15.1533
  25  7.6275    16.0133        11.7467         15.3733
  26  6.8280    16.0267        12.7667         15.5400
  27  7.3945    15.8133        13.2933         15.5600
  28  6.9645    15.7067        13.7200         15.6533
  29  7.1425    16.0333        14.2067         15.7400
  30  6.8754    16.1000        14.3467         15.7600
  31  6.9644    16.2200        14.5933         15.8000
  32  7.0839    16.0800        14.7267         15.8667
  33  6.9776    16.0333        14.8800         15.8600
  34  7.2094    16.0867        15.0333         15.8867
  35  6.7091    16.1000        15.0333         15.8733
  36  6.8927    16.2667        15.1267         15.8667
  37  7.1652    15.9467        15.2600         15.9400
  38  7.2101    15.9467        15.1867         16.0000
  39  7.1664    16.1933        15.3333         15.8867
  40  6.8874    16.3600        15.3667         15.9067
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  41  7.0183    16.9933        15.4867         16.0533
  42  6.8428    16.5933        15.4333         16.0000
  43  6.8189    16.8800        15.4933         16.0733
  44  7.2473    17.2000        15.5333         16.0600
  45  6.6592    17.4867        15.6200         16.2000
  46  6.9558    17.3667        15.6867         16.0533
  47  7.1073    17.4333        15.6800         16.1267
  48  6.8279    18.1800        15.6733         16.3133
  49  6.9030    18.1600        15.8533         16.2067
  50  7.8595    18.1133        15.7800         16.2067
  51  6.3666    18.5333        15.7333         16.2200
  52  6.6792    18.7067        15.8200         16.3933
  53  7.4118    18.4000        15.8333         16.2800
  54  7.0244    17.9467        15.8333         16.3533
  55  6.8867    19.1200        15.9733         16.5133
  56  6.9712    20.3400        15.9267         16.4267
  57  7.0945    20.7800        16.0000         16.6000
  58  6.9749    20.6667        16.0733         16.6067
  59  7.1042    21.6733        16.1400         16.6667
  60  6.8071    21.2733        16.1667         16.8600
  61  7.0112    22.1067        16.0800         16.8667
  62  6.9641    21.9200        16.2533         16.9067
  63  6.6641    22.0400        16.3733         17.0533
  64  6.6857    22.4400        16.3267         17.6800
  65  6.9802    22.5400        16.3267         18.0133
  66  7.2827    21.6467        16.4267         18.4867
  67  7.2237    20.8667        16.5400         18.2733
  68  6.6372    21.2867        16.4333         18.4000
  69  6.8211    20.6733        16.7200         18.4467
  70  7.4481    21.1067        16.8000         18.2800
  71  7.1188    21.4400        16.9733         18.2333
  72  6.6040    22.1600        17.0533         17.9800
  73  7.1970    21.4533        17.0000         18.0733
  74  6.8485    22.0600        17.0467         18.2867
  75  7.8745    22.5933        17.2133         18.2867
  76  6.8943    22.5000        17.1867         18.6267
  77  6.9237    23.3067        17.2200         18.5667
  78  6.7754    23.4067        17.1200         19.0200
  79  6.7698    22.8067        17.4067         19.1733
  80  7.0988    23.0933        17.5333         19.1867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  6.9066    23.4067        17.8200         19.4733
  82  7.2684    24.2800        17.8933         19.7533
  83  6.8004    24.0600        18.0067         19.4933
  84  7.6351    24.3133        18.1867         19.9133
  85  7.0562    24.8600        18.4200         20.0133
  86  7.3034    24.8800        18.6400         20.0000
  87  7.2686    24.7800        18.5667         20.2867
  88  7.1572    24.6600        18.2800         20.4667
  89  6.8528    25.2267        18.3933         20.3333
  90  7.0605    25.1600        18.4800         20.4600
  91  6.9830    24.4467        18.4933         20.5800
  92  7.1526    26.3800        18.5000         20.7133
  93  6.6571    26.2867        18.5133         21.1400
  94  6.7499    25.1600        18.4333         20.7400
  95  7.0017    24.9933        18.5867         20.6067
  96  6.9300    27.1133        18.9600         21.0733
  97  6.8684    25.2800        19.0400         21.0867
