Preparing directory CIFAR10_VGG19_500E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  6.5370    26.5933        18.2267         23.0467
  99  6.4326    26.2800        18.1467         23.1533
 100  7.4432    26.4867        18.3000         23.2000
 101  6.7546    27.1333        18.2733         23.1733
 102  6.9662    27.2400        18.2400         23.0867
 103  5.8681    25.9133        18.2867         22.8733
 104  6.1494    26.7600        18.5400         22.8867
 105  6.2739    27.4733        18.5267         23.1733
 106  5.7480    27.2133        19.0333         22.8933
 107  6.1859    27.1200        19.1933         23.2533
 108  6.0925    26.5000        19.5867         23.1933
 109  6.1100    27.3800        19.7067         23.1000
 110  6.1638    28.2533        19.9200         23.6400
 111  6.0402    27.4067        19.5867         23.5467
 112  5.9989    29.1867        20.0133         23.4000
 113  6.2170    28.8400        20.0067         23.8133
 114  6.0112    28.8667        20.1533         24.0933
 115  5.9341    29.6867        20.0733         24.0733
 116  6.1136    27.3133        20.0800         24.4533
 117  6.3065    29.7000        20.1000         24.7133
 118  6.0600    27.6067        20.0867         24.6800
 119  5.8117    29.7600        20.0733         24.3533
 120  6.4593    27.9400        20.2267         24.3933
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  5.9440    27.1333        20.0867         24.4933
 122  5.8809    29.8933        20.1333         24.9867
 123  5.9953    29.4400        20.1200         24.7667
 124  5.9156    30.0867        20.3400         24.9800
 125  6.5039    30.3933        20.1667         25.2733
 126  5.6936    29.8533        20.2133         25.0800
 127  5.8129    30.4467        20.0533         25.0000
 128  6.3104    29.9867        20.3533         25.0133
 129  6.0341    31.4533        20.5200         24.9800
 130  5.9686    31.2067        20.7600         24.8600
 131  5.9571    31.7200        20.8933         25.2133
 132  6.2240    31.3467        20.5000         24.7667
 133  5.8573    31.2733        20.9400         25.2267
 134  5.9240    31.1733        21.5200         25.9600
 135  6.1559    30.7400        21.2333         25.5867
 136  6.0236    32.0800        21.7133         25.8600
 137  6.0120    30.0733        22.1533         25.5800
 138  6.3004    31.9267        22.2667         25.2400
 139  6.1443    31.7600        22.6533         25.6600
 140  6.4064    30.8000        22.7800         25.6467
 141  6.2193    28.5933        23.2267         25.5933
 142  6.1712    25.9133        22.9733         25.8400
 143  6.2675    31.5933        23.1400         26.0600
 144  6.0397    28.2600        23.3467         26.2400
 145  6.0060    29.0933        23.2667         25.7600
 146  5.7424    31.0133        23.2667         26.1067
 147  6.0950    30.5400        23.1533         25.9267
 148  6.0364    30.7133        23.3600         25.9800
 149  5.7932    31.2533        23.5400         26.1267
 150  6.7075    31.1267        23.5467         26.3000
 151  5.7970    31.0467        23.5733         26.0600
 152  6.1320    31.3867        23.4667         26.4333
 153  6.6656    32.1267        23.6800         26.3867
 154  5.7648    32.4667        23.4533         26.4867
 155  5.9521    33.0933        23.7533         26.6000
 156  5.8827    33.5067        23.6400         26.7000
 157  6.9370    33.0333        23.6400         26.8467
 158  6.0447    33.6600        23.7067         26.4867
 159  6.1628    33.3000        23.4800         27.1533
 160  5.7336    34.2600        23.8133         26.8800
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  6.1764    33.9267        23.7000         27.0067
 162  6.1423    33.6133        23.7133         27.0200
 163  6.0500    33.4067        23.8267         27.1333
 164  5.9202    33.8667        24.0133         27.0867
 165  6.3275    33.7800        23.8600         26.8200
 166  5.7984    33.3000        24.1133         27.3200
 167  6.2347    32.9333        23.8000         27.1533
 168  6.0696    34.0467        24.1867         27.3533
 169  5.8665    34.9067        23.6000         27.2133
 170  5.8163    34.0467        24.1933         27.2133
 171  5.7424    34.5667        24.1800         27.6667
 172  6.2577    34.3933        24.1000         27.2867
 173  5.8672    34.9800        24.1867         27.7267
 174  6.2231    34.0733        24.5400         27.8400
 175  6.6424    34.5933        24.4400         27.7267
 176  5.6262    35.4867        24.4467         27.6267
 177  6.2455    32.8133        24.3733         27.8133
 178  6.0465    34.3533        24.3667         27.8400
 179  5.9382    33.5067        24.5200         27.8400
 180  5.9601    33.1467        24.8267         27.9000
 181  5.8999    32.8267        24.9267         28.0733
 182  6.4208    33.2133        24.5733         28.1333
 183  5.9946    32.5400        24.7133         28.1600
 184  6.3275    34.3933        24.9533         28.3467
 185  6.0999    33.9667        24.7867         28.0867
 186  6.0043    35.2867        24.7200         28.3667
 187  6.0189    33.7733        24.8667         28.5000
 188  5.8981    35.6067        24.8200         28.3000
 189  5.9797    34.0667        24.8867         28.1133
 190  6.1482    33.8600        25.2067         28.7267
 191  6.2944    35.1467        24.9467         28.5000
 192  6.1179    33.3200        25.1533         28.4600
 193  5.9660    35.9933        25.2267         28.6533
 194  6.0513    34.3467        25.6333         28.8067
 195  5.9726    35.7267        25.2133         28.6867
 196  6.3408    35.4733        25.1400         28.8200
 197  5.5834    34.3733        25.1333         28.6733
 198  6.1097    36.1533        25.1600         28.9733
 199  5.7174    35.2467        25.2800         28.9867
 200  6.4096    35.2267        25.4200         29.0667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 201  5.9269    36.5533        25.2533         28.8400
 202  5.7702    34.8867        25.6867         29.3067
 203  5.7373    36.7867        25.5200         29.0800
 204  5.8212    35.5800        25.6600         28.9200
 205  6.0556    36.8067        25.7267         29.3200
 206  5.7938    35.9000        25.4533         29.3533
 207  6.2089    36.3133        25.9867         29.0400
 208  5.7977    36.7200        25.6800         29.3333
 209  5.9835    36.3800        25.9733         29.3333
 210  5.8401    37.4733        26.0000         29.4333
 211  5.9749    37.0400        25.8800         29.4933
 212  6.0659    37.4200        26.1200         29.7733
 213  6.0674    36.8933        26.0333         29.3667
 214  6.2219    36.7333        26.0067         29.7467
 215  5.7661    37.7000        26.1200         29.6667
 216  5.9717    37.0400        25.9133         29.8467
 217  5.8057    37.3200        26.1400         29.6333
 218  6.0060    37.6800        26.3200         29.9200
 219  6.1452    37.4800        26.3133         29.6800
 220  5.9066    37.3800        26.5200         29.6067
 221  5.6606    38.5933        26.2733         29.8267
 222  5.8530    37.9467        26.2267         29.5067
 223  5.7449    37.5600        26.2467         30.0467
 224  6.3580    36.7400        26.2267         30.2800
 225  6.7751    36.4933        26.4667         30.0933
 226  5.8873    35.9333        26.2400         30.2000
 227  5.8225    38.2733        26.4667         29.9667
 228  6.3205    38.1733        26.3867         29.8467
 229  5.8593    38.5733        26.6467         30.3333
 230  6.3960    38.4933        26.4067         30.2800
 231  6.0180    37.7600        26.4733         30.3933
 232  6.4943    38.2000        26.7467         30.3600
 233  6.4400    36.5800        26.2600         30.5933
 234  5.6936    38.7133        26.9133         30.4333
 235  6.0865    36.1800        26.6800         30.2933
 236  6.2278    37.8333        26.6733         30.6067
 237  5.9317    37.9933        27.0467         30.4200
 238  5.9752    37.5000        26.8267         30.6267
 239  5.9767    38.2400        26.8267         30.7800
 240  5.7990    37.5800        26.9867         30.5667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 241  6.0349    38.7267        27.1800         30.7733
 242  6.0646    38.9933        27.3333         30.9733
 243  5.6069    39.6467        26.9333         31.3000
 244  5.5833    38.8400        27.0400         30.9200
 245  6.0709    38.6000        27.4467         31.1067
 246  5.9579    39.0067        27.3067         30.6200
 247  5.6985    39.0133        27.2400         30.7400
 248  5.5890    38.6467        26.8800         30.9400
 249  6.0208    39.8200        27.4800         31.1067
 250  6.2742    38.7267        27.3467         31.3000
 251  5.0592    39.0533        27.4333         31.2267
 252  5.1038    39.6467        26.9933         31.1733
 253  5.4894    40.0200        27.2800         31.1467
 254  5.2723    40.3133        27.4133         31.4067
 255  5.6346    39.3333        27.4200         31.5600
 256  5.2910    39.0467        27.2000         31.1600
 257  5.3256    40.1067        27.1267         31.4733
 258  5.2672    40.0600        27.6533         31.6800
 259  5.1677    39.9133        27.5867         31.6800
 260  5.1477    40.5800        27.5067         31.4133
 261  5.1587    40.8000        27.5400         31.7000
 262  5.2134    40.4133        27.5867         31.9533
 263  5.3492    41.0933        27.7867         31.8467
 264  5.0921    40.1733        27.8200         31.4400
 265  5.3401    40.7200        27.5733         31.9133
 266  5.3780    40.0467        28.0333         31.7867
 267  5.0394    40.9800        27.4933         32.0467
 268  5.4977    40.3067        27.6867         31.7800
 269  5.3158    40.0333        27.9267         31.5667
 270  5.3585    40.9933        27.8133         32.0867
 271  5.3671    40.5867        27.3400         32.2533
 272  5.2224    40.5000        27.8067         32.1333
 273  5.1603    41.1733        27.8800         32.2800
 274  5.1540    41.1000        28.0467         32.3933
 275  5.8723    41.0800        28.1400         32.3533
 276  5.3937    41.5867        28.2267         32.4000
 277  5.0251    40.5467        28.0067         32.1733
 278  5.2680    41.7000        27.8667         32.4000
 279  5.0943    41.7133        28.1133         32.2600
 280  4.7892    41.4733        28.1133         32.3200
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 281  5.1917    42.2733        28.0667         32.7867
 282  4.8937    41.4867        28.2400         32.6800
 283  5.3485    41.8267        28.1533         32.8867
 284  5.2848    41.5467        28.3467         32.6067
 285  4.7695    40.5933        28.0067         32.4800
 286  5.4918    36.2000        28.4133         32.6467
 287  4.8627    39.2333        28.3733         32.8200
 288  5.4385    36.2200        28.4800         32.9200
 289  5.5865    36.2733        28.2733         32.8667
 290  5.2944    35.2800        28.3200         32.9733
 291  5.3780    39.0200        28.2400         32.9667
 292  4.9514    39.6667        28.3133         33.0800
 293  5.3250    40.0467        28.3667         32.9067
 294  5.3054    40.4933        28.4333         33.2867
 295  5.1799    39.2600        27.8733         33.3867
 296  5.3518    40.7533        28.5333         33.4400
 297  5.7011    41.0133        28.4333         33.1533
 298  5.3029    40.9667        28.5667         33.3533
 299  5.1302    39.9933        28.4800         33.4000
 300  5.3526    39.8733        28.6267         33.3067
 301  5.0077    40.7200        28.8467         33.5600
 302  5.2480    41.6267        28.5533         33.5400
 303  4.8307    41.8867        28.7667         33.6133
 304  5.0154    42.6333        28.7333         33.7933
 305  5.1164    41.0200        29.0533         33.5133
 306  4.9295    40.5333        28.7533         33.8533
 307  5.1669    42.1400        28.8533         34.1067
 308  5.1772    41.6867        28.6200         33.8067
 309  5.8507    42.1000        28.7200         33.8067
 310  5.2345    41.8933        28.8133         34.1867
 311  5.1596    41.7133        28.6467         33.7933
 312  5.1081    42.5333        28.8067         33.6200
 313  5.0215    41.3067        28.8133         34.2667
 314  4.8861    42.9867        28.8333         33.9333
 315  4.8334    42.6867        29.1133         33.9733
 316  5.2020    41.5333        29.1333         33.9133
 317  5.2003    42.1533        29.0733         34.2667
 318  4.7475    43.7133        29.3400         34.3200
 319  4.8566    43.1667        29.0467         34.2933
 320  4.9374    42.2933        29.3467         34.0933
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 321  5.0067    42.5533        29.4067         34.3733
 322  5.3118    41.9933        29.4667         34.2000
 323  5.1259    43.7133        29.4333         34.3267
 324  5.1398    41.8733        28.9733         34.6800
 325  5.5399    42.5400        29.5067         34.3200
 326  4.9817    43.2200        29.0067         34.6800
 327  4.9852    41.7800        29.4933         34.4533
 328  5.1762    41.0067        29.3267         34.7400
 329  5.2729    42.5200        29.3600         34.9267
 330  4.8239    43.9467        29.2667         34.5400
 331  5.0889    43.4733        29.4533         34.9667
 332  5.0135    43.8933        29.3467         35.0267
 333  4.8910    45.3867        29.5067         34.8267
 334  5.1890    43.8867        29.4533         34.7667
 335  4.9619    43.4933        29.6000         34.9800
 336  5.0758    44.0933        29.4867         35.0000
 337  4.9959    45.1333        29.7067         35.3533
 338  5.0667    44.8133        29.7267         35.2467
 339  5.2644    45.0400        29.8600         35.5333
 340  5.3195    44.9800        30.0200         35.7133
 341  5.6560    43.6333        29.7800         35.1467
 342  4.8984    45.0667        29.8400         35.3733
 343  5.0201    45.8133        29.9133         35.1733
 344  4.9531    44.8333        29.4667         35.8333
 345  5.2309    44.9533        30.0200         35.6733
 346  5.2526    45.8333        29.6067         35.6333
 347  5.0786    45.9800        29.8333         35.9200
 348  5.4113    45.6467        29.7333         35.4067
 349  4.8310    46.5400        30.0333         35.9333
 350  6.0447    46.1867        30.1600         35.6400
 351  5.6444    46.6133        29.7867         35.8467
 352  5.4634    46.2333        29.9733         35.7933
 353  4.9741    46.1467        30.4267         36.1000
 354  5.1517    45.4267        30.1133         35.7333
 355  5.0755    46.9733        29.9867         35.9000
 356  5.0524    45.6533        29.9267         35.6933
 357  5.5493    44.0533        29.9867         36.1000
 358  5.3733    46.0133        30.0467         36.3533
 359  5.1804    44.5533        30.0867         36.2200
 360  5.1714    46.3733        30.4000         36.2667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 361  5.2462    46.7933        30.2867         36.0267
 362  5.3013    45.8000        30.3333         36.4933
 363  5.1438    46.5333        30.1933         36.3600
 364  5.5095    46.0067        30.2133         36.5067
 365  5.3990    46.2733        30.3533         36.1267
 366  4.9333    46.6867        30.4000         36.4200
 367  5.2331    46.5933        30.1067         36.1333
 368  4.8219    47.6400        30.5933         36.7267
 369  4.7087    45.2400        30.3800         36.4000
 370  5.4640    47.0600        30.6600         36.4000
 371  5.3329    46.3467        30.7200         36.8333
 372  5.3674    47.0267        30.1333         36.7733
 373  5.1444    48.2067        30.7400         36.9133
 374  5.3055    47.4600        30.2667         36.8267
 375  5.7399    47.6867        30.4533         37.0600
 376  4.8920    47.3600        30.6733         37.0867
 377  5.6347    46.5467        30.7600         36.9533
 378  5.6316    46.9067        30.1600         36.9667
 379  5.6369    47.2267        30.6000         37.1467
 380  5.7636    45.1933        30.5733         36.7667
 381  6.0574    49.0133        30.7933         36.9867
 382  6.1804    46.0867        30.9667         36.7867
 383  6.1248    48.3600        30.7400         37.1067
 384  5.8491    45.2267        31.0467         37.0000
 385  6.4320    47.1000        30.7933         37.1267
 386  6.2754    44.1000        30.9067         37.0867
 387  7.1380    46.2733        30.6000         37.1333
 388  6.0236    43.9067        30.6000         37.0333
 389  6.1431    49.0333        30.6267         37.1467
 390  5.9859    44.3733        30.8667         37.6067
 391  6.3488    47.7333        31.0667         37.2000
 392  6.0565    47.5200        30.8733         37.5000
 393  6.2591    46.6733        30.9200         37.5133
 394  5.9958    47.0133        30.9867         37.2800
 395  6.1433    47.8333        31.2133         37.6800
 396  5.9124    48.6600        30.9133         37.5200
 397  5.8507    47.5800        31.3000         37.7533
 398  6.2946    49.1867        31.1000         37.6533
 399  6.0627    48.3133        30.9667         37.6667
 400  6.5370    48.3867        31.4533         37.7133
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 401  5.7024    49.5667        31.2467         37.6400
 402  5.7889    48.8400        31.3067         37.8200
 403  6.1193    48.4600        31.3400         37.5400
 404  5.8513    49.2733        31.5667         37.8400
 405  6.3020    48.9800        31.2333         38.1133
 406  5.8649    49.0867        31.6200         38.0333
 407  6.2217    49.9267        31.4133         37.6733
 408  5.9297    50.4867        31.3067         38.3333
 409  6.2234    49.1067        31.1400         38.1933
 410  6.4317    49.6400        31.4400         38.1067
 411  5.8983    48.9533        31.6933         38.3400
 412  6.0803    48.9067        31.6733         38.0800
 413  6.0745    50.5933        31.6600         38.2933
 414  6.2094    49.2467        32.0600         38.5267
 415  5.9646    49.3467        31.6133         38.3000
 416  5.9549    50.0267        31.5933         38.4333
 417  6.0012    50.2733        31.5333         38.6400
 418  6.3656    50.2400        31.4200         38.4333
 419  5.9683    48.4733        31.8333         38.7733
 420  6.1574    49.7000        32.0467         38.5667
 421  5.9188    50.4267        31.7600         38.7600
 422  5.9413    50.4067        31.8333         38.6067
 423  6.0722    49.7933        32.1333         38.6133
 424  6.0919    50.5400        31.9333         38.6733
 425  6.6358    49.2067        31.9733         38.5133
 426  6.0983    50.8667        31.5867         38.8200
 427  5.7416    48.4800        31.9067         38.9867
 428  6.3969    49.9000        31.9600         38.9200
 429  6.0297    48.7667        31.9400         38.7600
 430  5.6966    50.4533        31.8733         39.3333
 431  5.9161    50.8467        32.3333         39.1667
 432  5.7301    50.2133        32.4000         38.8933
 433  5.7332    50.5133        32.1600         39.5200
 434  5.9228    50.0267        32.0000         39.0867
 435  6.1593    51.0667        32.1867         39.4600
 436  6.1561    51.0267        32.1867         39.4267
 437  6.1084    50.1533        32.4267         39.2267
 438  6.0282    50.5733        32.2733         39.5867
 439  6.1793    49.6000        32.0600         39.4800
 440  6.2184    51.1467        32.1600         39.9400
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 441  5.9470    51.3333        32.2733         39.4267
 442  6.1055    51.0133        32.2400         39.4667
 443  5.9795    52.4000        32.2267         39.7200
 444  6.1784    51.3200        32.3133         39.9933
 445  5.9938    51.7800        32.4400         39.5667
 446  6.0304    52.0800        32.2133         39.7400
 447  5.7586    49.8533        32.4467         39.5267
 448  6.2725    51.3867        32.4467         40.2933
 449  6.0152    50.0933        32.4200         40.1333
 450  6.6474    50.4667        32.5267         40.0667
 451  5.7865    51.5800        32.7067         39.9667
 452  6.1109    50.6333        32.2533         40.2200
 453  6.3199    51.5733        32.4733         40.0600
 454  6.2479    50.7600        32.6133         40.4867
 455  6.7527    49.8267        32.7133         40.3400
 456  5.8802    52.2600        32.6667         40.2133
 457  6.8276    51.1667        32.5667         40.3133
 458  5.8455    51.3067        32.8333         40.2733
 459  5.5643    52.4400        33.0200         40.3867
 460  5.8730    50.1467        32.9067         40.4733
 461  6.2209    52.4267        32.5600         40.6200
 462  6.2971    51.8933        33.2333         40.3800
 463  6.0702    51.6533        32.6067         40.6400
 464  6.0421    51.7733        32.4600         40.2600
 465  5.8537    50.7267        32.7933         40.4133
 466  5.8943    51.3667        33.0667         40.6400
 467  6.1628    50.4733        33.0200         40.4933
 468  5.5837    51.9467        33.1600         40.7533
 469  6.4251    49.2533        33.1467         41.1533
 470  6.0712    53.0933        33.1267         40.8000
 471  6.0442    51.4467        33.1000         40.7933
 472  6.0866    52.3733        33.1133         41.1733
 473  6.1001    51.5467        33.2467         41.3333
 474  5.8936    53.4333        33.1133         41.0333
 475  6.7237    53.5067        33.3600         41.3267
 476  6.0814    53.3133        33.0867         41.5267
 477  6.1484    52.5533        33.0533         41.2733
 478  5.9954    53.8333        33.3333         41.2733
 479  6.1388    53.4933        33.6067         41.2200
 480  6.0992    53.3400        33.1133         41.3800
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 481  6.2671    53.9933        33.2600         41.4000
 482  6.0153    53.4733        33.4733         41.3267
 483  6.2152    53.9533        33.2467         41.3200
 484  6.2228    53.3400        33.3867         40.9467
 485  5.9449    54.5267        33.7267         41.6267
 486  6.2109    53.6667        33.4200         41.5067
 487  5.7372    53.4267        33.8667         41.7867
 488  6.2114    53.5733        33.2600         41.4867
 489  6.1707    51.9200        33.5333         41.6200
 490  5.7747    52.9067        33.4667         41.4267
 491  6.4759    50.8867        33.5600         41.7067
 492  6.1645    54.2200        33.3667         41.4467
 493  6.0330    50.9733        33.7867         41.8467
 494  6.0717    53.0200        33.9867         41.9600
 495  5.8139    53.4267        33.7667         41.8867
 496  5.8614    52.1467        33.6400         41.9533
 497  6.1025    53.1467        33.9933         42.0000
 498  5.8046    52.9400        33.7000         42.0533
 499  6.1386    51.6733        33.7267         42.1533
 500  6.7965    53.4667        33.8533         41.9667
Running model Train:  {'loss': 1.2184457090922765, 'accuracy': 55.18857142857143}
Runing model Val: {'loss': 1.2588351938247682, 'accuracy': 53.53333333333333}
Running model Test: {'loss': 1.2454843647003173, 'accuracy': 53.55}
SWA Train:  {'loss': 1.7127120185034617, 'accuracy': 34.08571428571429}
SWA Val: {'loss': 1.7153962336858113, 'accuracy': 33.766666666666666}
SWA Test: {'loss': 1.7136878770828248, 'accuracy': 33.739999999999995}
ASWA Train:  {'loss': 1.5051342523029871, 'accuracy': 42.24285714285714}
ASWA Val: {'loss': 1.5202993759155274, 'accuracy': 41.68}
ASWA Test: {'loss': 1.5135632551193237, 'accuracy': 42.25}
