Preparing directory CIFAR10_VGG16_500E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
   1  7.4499    10.0867        10.0867         10.0867
   2  5.0671    10.5667        10.1333         10.4533
   3  4.9606    10.2267        10.2600         10.4067
   4  5.7618    10.5000        10.4933         10.5600
   5  4.9249    12.0867        10.6067         11.1867
   6  4.8236    13.5000        11.0333         12.1600
   7  4.9202    13.3400        11.9667         12.9800
   8  4.9075    11.3867        13.1600         13.8200
   9  5.4610    11.6733        13.4000         13.7867
  10  5.0448    11.4933        13.7867         13.4000
  11  4.7462    10.9467        13.5067         12.7867
  12  4.6638    11.7933        12.8400         11.9600
  13  4.7230    10.2667        12.5733         11.8267
  14  4.6774    12.1333        12.3533         11.9333
  15  5.1310    12.3733        12.1133         11.7667
  16  4.8561    18.6733        11.9867         11.9133
  17  5.1126    17.0600        12.1600         12.2067
  18  4.9877    16.7400        11.9800         12.2267
  19  4.8110    14.9333        11.9200         12.0267
  20  4.9450    15.4533        12.0200         12.1800
  21  6.0135    17.4333        12.0800         12.6600
  22  5.9970    18.6400        12.1800         15.3000
  23  6.4723    17.5600        12.2333         16.1933
  24  6.2972    16.5600        12.3467         16.9400
  25  6.2382    16.0000        12.3800         17.2333
  26  6.0809    15.3667        12.7733         17.3667
  27  5.9538    15.4933        13.7867         17.2867
  28  5.8423    17.3067        14.7333         17.4400
  29  5.9377    17.7133        15.4067         17.6267
  30  5.4140    18.5067        15.7400         17.6733
  31  4.5052    18.6333        15.9600         17.9067
  32  4.7598    19.1400        16.4467         17.5600
  33  5.3799    19.2800        16.4600         17.6000
  34  4.7948    19.1667        16.8467         17.6133
  35  4.7019    19.1267        16.8467         17.5333
  36  5.2115    20.9867        17.1000         17.9867
  37  4.7829    20.0600        17.2333         17.8533
  38  5.2543    19.5133        17.5333         18.3133
  39  5.0504    20.2867        17.5733         18.3000
  40  4.7360    18.2400        18.0867         18.5333
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  41  4.8484    19.8867        17.8467         18.4533
  42  5.0327    23.4600        18.1667         18.9533
  43  4.9944    22.4600        18.2400         18.7733
  44  4.8814    23.0800        18.4000         19.1067
  45  4.9801    22.6733        18.6067         19.1600
  46  5.1095    22.1667        19.0467         18.7933
  47  5.0241    22.9933        18.7533         19.5667
  48  4.9102    22.8933        18.9067         20.7467
  49  5.0716    23.3800        19.0200         21.5600
  50  5.0104    23.3067        18.9200         22.5467
  51  4.6865    23.5533        19.3533         23.1667
  52  4.7800    24.0067        19.5133         23.0867
  53  4.9499    23.7733        19.3533         23.2000
  54  5.2197    23.4667        19.8067         23.3867
  55  5.0719    24.4933        19.8000         23.7533
  56  4.8069    24.4200        20.5933         23.4000
  57  4.9041    24.7000        20.8133         23.3200
  58  5.3011    24.9000        21.4800         23.4133
  59  5.2991    25.2533        21.8133         23.4933
  60  4.9199    24.7067        21.8800         23.5600
  61  5.1293    25.3800        22.6600         23.7933
  62  5.1650    25.1200        22.8200         23.7267
  63  4.8824    25.6600        22.9133         23.9333
  64  4.7409    25.7267        22.9267         23.9667
  65  5.2111    25.1467        23.3200         23.9000
  66  5.1905    26.0267        23.2600         24.0600
  67  4.5682    25.8667        23.2133         24.2267
  68  5.2948    26.6400        23.5200         24.0467
  69  4.9516    25.7733        23.4867         24.2933
  70  5.1178    25.8400        23.9133         23.9867
  71  5.1503    26.7800        23.4800         24.4400
  72  5.1983    26.2467        23.6000         24.5733
  73  4.9028    26.0533        23.7333         24.4533
  74  5.0184    26.1067        23.8333         24.6933
  75  5.4070    25.8933        24.2267         24.4933
  76  4.7652    25.6600        23.7267         24.5000
  77  5.0114    27.7333        24.3400         24.8200
  78  5.1481    26.9067        24.2600         24.9867
  79  5.2048    27.8067        24.1133         24.8333
  80  4.8387    28.1533        24.1200         24.9933
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  4.9222    28.5000        24.2400         24.8533
  82  5.1425    27.6333        24.6533         25.0800
  83  5.2354    27.6933        24.1200         24.9067
  84  4.7457    28.2867        24.6200         25.0333
  85  4.8228    28.5267        24.1800         24.9867
  86  5.1332    28.0067        24.7800         25.0733
  87  5.1259    28.3667        24.6067         25.1067
  88  4.7681    28.7000        24.6333         25.3067
  89  4.9865    28.6333        24.9467         25.2267
  90  5.0027    29.0067        24.8467         25.0333
  91  4.8473    28.0667        24.4667         25.1333
  92  5.0382    29.2933        25.0600         25.7600
  93  4.9175    29.4867        25.4600         25.5200
  94  5.1153    29.3667        24.9133         25.4400
  95  5.0672    28.7600        24.9133         25.4533
  96  4.8292    29.9667        24.7333         25.7267
  97  5.0612    26.2733        24.6400         25.5467
