Preparing directory CIFAR10_VGG19BN_400E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 181  12.0804    55.1533        48.3000         50.1400
 182  12.0126    55.7600        48.1667         50.2933
 183  12.0585    55.6267        48.6333         50.8400
 184  12.9362    55.1200        48.2133         50.5133
 185  12.0804    53.6533        48.0000         50.6400
 186  11.9905    54.2600        48.1000         50.6600
 187  12.0875    55.3733        48.3733         50.9200
 188  12.1129    56.7467        48.8600         50.5733
 189  12.0332    57.0467        48.7933         51.0000
 190  12.0005    56.1533        48.8267         50.6933
 191  12.3567    56.1800        48.8267         50.9133
 192  12.2067    57.0133        48.6867         50.9000
 193  12.0446    57.1133        48.7200         51.0533
 194  11.8511    56.5333        48.8467         51.1333
 195  12.0884    54.3267        49.2533         51.6667
 196  12.0247    55.5400        49.1267         51.2133
 197  11.9144    57.6000        49.1133         50.9067
 198  12.2655    58.8800        48.8467         51.3133
 199  12.0458    58.9333        49.5467         51.6533
 200  12.2586    57.3200        49.2667         51.1400
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 201  12.7456    56.4600        49.6933         51.8667
 202  12.6047    56.6133        49.7133         51.9467
 203  12.0265    57.6200        50.0733         52.0267
 204  12.4079    57.4533        50.0733         51.8133
 205  12.0217    57.0667        50.1000         52.2400
 206  12.1443    56.0267        50.1000         52.3133
 207  12.0683    55.8333        49.9267         52.2533
 208  11.8400    56.3933        50.2933         52.3000
 209  11.9444    56.3867        50.4000         52.0467
 210  11.9167    57.5667        50.5200         52.6067
 211  12.7147    59.5600        50.2733         52.5133
 212  12.1339    59.0867        50.7333         52.4200
 213  12.3565    59.1400        50.6200         53.0200
 214  12.3121    58.2400        50.7467         52.9067
 215  12.1191    58.9067        50.8667         52.8400
 216  12.5166    58.5933        50.6867         52.4467
 217  12.2407    58.9867        50.5200         52.8600
 218  12.1963    59.8000        50.5067         53.0267
 219  11.8004    59.3533        50.9000         53.2000
 220  12.4312    58.9067        50.5667         53.3133
 221  12.1860    58.3200        51.0200         53.8133
 222  11.8881    58.8733        51.3533         53.4533
 223  12.2460    59.2333        51.3133         53.4533
 224  12.1098    58.9400        50.7333         53.5533
 225  12.6872    59.5067        51.7533         53.6200
 226  12.4658    59.6000        51.0867         53.9667
 227  12.1952    59.5667        51.0867         53.7133
 228  12.1708    59.0400        51.8200         54.2067
 229  12.3104    59.4067        51.4400         53.9067
 230  11.8564    59.9867        50.8467         53.7733
 231  11.8956    60.3400        51.4133         54.2200
 232  12.3434    59.8333        51.8667         54.5667
 233  11.9679    59.3067        51.9667         53.9200
 234  12.0772    59.0133        51.7667         54.3067
 235  12.4514    59.7200        51.8467         54.5200
 236  13.8943    60.1600        52.1133         54.3533
 237  13.1057    59.6533        51.8467         54.4133
 238  12.6346    58.9667        51.7933         54.6467
 239  12.6719    58.1533        51.9000         54.8667
 240  11.8504    58.0467        51.7467         54.5333
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 241  13.4498    59.8933        52.5133         54.5133
