Preparing directory CIFAR10_VGG19_100E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  5.1140    23.5933        17.8933         20.1600
  99  5.2567    24.6267        17.8933         20.2400
 100  5.6765    24.0600        17.9800         20.2067
Running model Train:  {'loss': 1.8869900810514177, 'accuracy': 24.12857142857143}
Runing model Val: {'loss': 1.8835603019714355, 'accuracy': 24.02}
Running model Test: {'loss': 1.8909409996032716, 'accuracy': 23.880000000000003}
SWA Train:  {'loss': 2.1228050330570767, 'accuracy': 18.054285714285715}
SWA Val: {'loss': 2.1252627029418947, 'accuracy': 17.84}
SWA Test: {'loss': 2.123408599090576, 'accuracy': 18.17}
ASWA Train:  {'loss': 2.0456121992383682, 'accuracy': 19.888571428571428}
ASWA Val: {'loss': 2.0465913555145265, 'accuracy': 19.946666666666665}
ASWA Test: {'loss': 2.047244076538086, 'accuracy': 20.26}
