Preparing directory CIFAR10_VGG16BN_500E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  11.7951    47.3400        38.3800         39.8733
  98  11.8202    46.2933        38.4400         39.8467
  99  10.4495    47.8400        39.0600         40.4667
 100  11.8795    47.6067        38.6267         40.5667
 101  10.9880    46.6933        39.2800         40.5733
 102  11.2594    47.0467        38.9000         40.5867
 103  11.1474    47.6333        39.2667         40.7733
 104  11.9376    47.5467        39.7400         40.8533
 105  11.5577    46.6600        39.6333         41.2600
 106  12.5088    46.4733        39.7267         41.2933
 107  11.0479    47.3600        39.5733         41.4267
 108  11.3043    49.6000        40.1600         41.5667
 109  11.3701    49.1667        40.4000         41.7467
 110  11.6410    49.1867        40.4400         41.8400
 111  11.3748    48.8200        40.2800         42.0467
 112  11.0441    49.0000        40.5467         42.0467
 113  11.3349    49.3600        40.5267         42.5067
 114  11.2319    49.2267        40.5800         42.3200
 115  11.4137    50.1067        41.2933         42.7533
 116  11.7514    50.0467        40.8267         43.0733
 117  11.4416    49.2467        41.2733         42.8333
 118  11.3770    49.6933        41.4067         42.9867
 119  11.2981    49.1333        41.6133         43.5333
 120  11.3730    49.2933        41.7467         43.3533
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 121  11.1000    49.5333        41.6600         43.9200
 122  11.2044    48.8867        42.0533         43.5933
 123  11.4446    49.0867        42.0467         43.6133
 124  10.9509    49.7733        42.1533         43.9333
 125  11.5518    51.2200        42.2333         43.6333
 126  11.4916    52.6733        42.8400         44.0333
 127  11.1913    52.8067        42.4400         44.1067
 128  11.2864    52.8600        42.2733         44.3667
 129  11.3229    51.1600        42.6533         44.9267
 130  11.7019    50.6267        42.8467         44.8067
 131  11.9031    50.4867        42.6267         44.7733
 132  11.8287    52.0867        42.9667         44.6533
 133  11.5034    52.9867        43.0533         44.8867
 134  11.8509    52.9667        43.3867         44.9400
 135  11.6022    52.9600        43.5533         45.1533
 136  11.3764    52.5533        43.4667         45.5533
 137  11.1413    52.8800        43.8600         45.3000
 138  11.1836    53.3133        43.4467         45.1267
 139  11.1626    54.4200        44.2533         45.9467
 140  11.1126    54.4000        44.4867         45.5667
 141  11.4025    53.8733        43.9267         46.1867
 142  11.3354    53.8600        44.5133         46.3067
 143  11.2202    54.5800        44.6400         46.1733
 144  11.1592    54.6733        44.6400         46.4667
 145  10.9595    55.5867        44.4333         46.4000
 146  11.1245    54.6800        44.4467         46.4667
 147  11.1015    52.5467        44.7933         46.8133
 148  11.6089    53.0733        45.0400         46.6733
 149  11.9510    53.7467        45.0933         47.0333
 150  11.7052    56.0267        45.0533         47.0267
 151  11.1356    55.5000        45.3333         47.3133
 152  11.1552    54.9067        45.4600         47.0867
 153  12.5482    53.1933        45.4133         47.6467
 154  12.6544    53.1067        45.4067         47.3067
 155  12.8161    53.8067        45.8400         47.5000
 156  12.9089    55.7200        45.5533         47.7800
 157  12.4467    55.8133        45.3867         48.0933
 158  12.6311    55.2800        45.6867         48.2733
 159  12.5520    53.7133        45.7933         47.7800
 160  12.6886    53.3867        46.1000         48.5200
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 161  12.2049    54.7733        46.6333         48.5333
 162  13.0155    56.5000        46.1733         48.2133
 163  13.1895    56.9267        46.5067         48.5133
 164  12.4089    56.6467        46.3533         48.7133
 165  12.2751    56.9867        46.8133         48.3800
 166  11.1081    58.0067        47.3667         49.1333
 167  11.5415    56.9800        46.8067         48.7867
 168  11.9904    55.0667        47.0933         49.0733
 169  11.1140    56.0133        47.1800         49.0467
 170  11.1980    57.1933        47.8000         49.4467
 171  11.1384    57.3333        46.9667         48.8000
 172  11.5521    56.5667        47.1400         49.6600
 173  11.4564    56.8667        47.3067         49.7867
 174  11.2550    56.5267        47.5800         50.0333
 175  11.3017    56.8333        47.4200         49.9533
 176  11.6689    57.4933        47.9467         50.2867
 177  11.9680    57.6933        47.8533         49.7800
 178  11.8482    58.0667        48.0200         50.0733
 179  11.5515    57.9867        47.9533         50.2800
 180  11.2343    57.0600        48.3400         50.2867
 181  11.3986    55.9067        48.5600         50.3000
 182  11.6496    54.2333        48.4800         50.6733
 183  11.7336    54.9067        48.7067         50.2733
 184  11.0445    56.2067        48.2067         50.5733
 185  11.3475    57.1400        48.6000         50.6867
 186  11.5153    56.8133        48.4933         50.8133
 187  11.3083    56.4867        48.3733         51.0867
 188  11.5989    54.5800        48.6667         51.2933
 189  11.9432    54.8200        48.8067         51.4000
 190  11.2272    57.3600        48.8000         51.0133
 191  11.5292    57.9800        48.9667         51.1667
 192  11.1925    58.5200        49.1800         51.2867
 193  11.3998    59.4467        49.0267         51.4667
 194  11.2213    59.0933        48.8800         51.7933
 195  11.6908    59.0733        49.4667         51.8467
 196  11.3912    59.5600        49.3200         51.6733
 197  11.1025    59.6133        49.6667         51.9133
 198  11.4219    59.5067        49.4267         52.2067
 199  11.2428    60.0733        50.0133         51.8667
 200  11.7041    60.4733        49.9200         52.1267
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 201  11.5240    60.4067        49.9200         52.3067
 202  11.4109    59.4067        50.1600         52.6867
 203  11.1659    58.1733        50.2333         52.3600
 204  11.2245    59.2067        49.8400         52.5267
 205  11.7906    59.3200        50.0133         52.2800
 206  11.6697    59.4467        50.5133         52.8733
 207  11.4385    59.5067        50.6267         52.8867
 208  11.2253    57.9733        50.1467         53.2800
 209  11.2696    57.2533        50.4400         52.3267
 210  12.6418    58.0133        50.1000         53.0400
 211  12.7360    58.7733        50.9733         53.0267
 212  12.2576    59.3067        50.6800         53.6533
 213  12.2805    59.7600        50.9667         53.2667
 214  12.4603    58.4667        50.8933         53.3333
 215  10.6106    57.9000        50.7000         53.3667
 216  11.9063    58.1800        50.8467         54.0200
 217  11.3562    58.8867        50.7533         53.8733
 218  11.6188    60.1667        51.1067         53.1267
 219  11.8264    60.2133        51.0067         53.5000
 220  11.5742    60.0867        51.1267         53.7133
 221  11.3144    60.3533        51.3533         54.0667
 222  11.7043    61.0400        51.3800         54.1000
 223  11.4470    60.3800        51.3933         53.7600
 224  11.5279    60.4067        51.7067         53.8333
 225  11.5919    60.6467        51.6600         54.1667
 226  11.4929    61.3533        51.4733         54.4867
 227  11.2561    60.2533        52.0400         54.6733
 228  11.4428    59.2267        51.6067         54.4133
 229  11.8829    57.7267        52.2333         54.1867
 230  10.9048    57.4733        51.8267         55.0667
 231  11.2617    58.9200        51.7067         54.4133
 232  11.5809    59.9000        51.8533         54.5333
 233  11.1993    60.4000        52.1467         54.9600
 234  11.4966    58.9667        52.1800         55.0867
 235  11.3972    58.0133        52.3600         55.2133
 236  11.6835    57.8000        52.5667         55.0467
 237  11.2741    58.8200        52.6267         54.9000
 238  11.2593    59.7533        52.7533         54.9133
 239  11.7969    60.1000        52.7000         55.5600
 240  11.7847    59.9200        52.5733         55.5867
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 241  11.3705    59.9267        52.9200         55.4600
 242  11.5412    59.9067        53.1800         55.8067
 243  11.5098    58.7267        52.9267         55.6333
 244  11.7680    58.3333        52.9600         55.9000
 245  11.9231    58.9533        52.5800         55.7533
 246  11.4182    60.2267        52.8467         55.6867
 247  11.1884    60.4067        52.8867         55.6133
 248  11.3060    61.0667        52.8333         55.9667
 249  11.0945    61.1533        53.0667         56.0933
 250  12.0138    59.9067        53.3000         55.9400
 251  11.3015    58.5267        53.3667         56.0933
 252  11.3838    58.7533        53.2867         55.9800
 253  11.3077    60.2867        53.2867         56.3267
 254  12.9554    60.9333        53.3800         56.1867
 255  13.0344    59.4667        53.4867         56.2333
 256  12.6147    56.2933        53.1267         57.0400
 257  12.0417    56.1667        53.5400         56.4333
 258  11.8016    59.1733        53.4267         56.3667
 259  11.8934    60.6267        53.9000         56.7467
 260  11.1068    61.5933        54.0467         56.5267
 261  11.8874    61.2533        53.7800         56.4133
 262  11.5646    60.4400        53.6400         56.5267
 263  11.8982    61.6333        54.2267         56.7133
 264  11.5032    62.0267        53.8267         57.1200
 265  11.6931    62.6867        54.1267         56.9067
 266  11.8813    62.2733        54.4000         56.8733
 267  11.4474    61.6800        54.0933         57.1467
 268  11.2462    62.7467        53.9133         57.2667
 269  11.3747    63.0600        54.2867         57.4200
 270  11.4605    63.1200        54.4067         56.6000
 271  11.9302    62.0933        54.5400         57.0267
 272  11.7920    63.7667        54.5067         57.8333
 273  11.8958    63.5933        54.4400         57.3000
 274  12.0072    63.3000        55.0867         57.7200
 275  11.6643    63.1267        54.1600         57.4733
 276  11.4445    62.6600        54.6533         57.5733
 277  11.5974    61.7733        54.8733         57.5200
 278  11.9142    62.2133        54.3467         57.6733
 279  11.1379    62.6200        54.9067         57.9800
 280  11.7177    62.6667        54.7933         57.7933
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 281  11.6422    62.9467        54.5533         57.7600
 282  10.8861    63.4667        55.2400         57.9533
 283  11.5099    62.8733        55.2800         57.8400
 284  11.1793    63.1800        54.9867         58.0667
 285  11.1645    63.3200        55.1267         58.1400
 286  11.5366    63.5200        55.0533         58.1133
 287  11.3621    62.7267        54.9733         58.2133
 288  11.5592    62.8400        55.7133         58.2600
 289  11.5915    63.4933        55.3800         57.9667
 290  11.1545    63.9267        55.5067         58.0467
 291  11.3973    63.9467        55.0600         58.3400
 292  11.5022    64.0067        55.2267         58.2533
 293  11.5335    64.6600        55.5200         58.1467
 294  11.3986    64.5400        56.1867         58.4667
 295  11.5654    63.6467        55.6067         58.5133
 296  11.5932    63.8933        55.8400         58.7800
 297  11.7594    63.7067        55.8200         58.8267
 298  11.5925    62.8267        55.8000         58.7267
 299  11.7526    61.7933        55.9533         59.0467
 300  11.4274    62.7067        55.7800         58.6733
 301  11.6075    64.3533        56.0133         59.0667
 302  11.3897    63.9000        56.1000         58.8400
 303  11.3893    61.6067        56.6867         59.1467
 304  11.4192    61.0333        55.6933         59.0733
 305  11.1851    61.3333        56.0400         58.8400
 306  11.8466    62.8133        55.9267         58.9467
 307  11.7303    63.8000        56.2000         59.7133
 308  12.1397    64.3333        55.8267         59.0533
 309  12.1612    63.2333        56.1467         59.2533
 310  11.8807    62.4867        56.2800         59.1667
 311  11.3989    63.0667        56.7067         59.5867
 312  12.4310    63.3533        56.4867         59.5800
 313  12.8332    64.2200        56.4733         59.6133
 314  13.0041    64.0067        56.2267         59.6733
 315  13.0069    63.3400        57.0733         59.9800
 316  12.5378    63.7400        56.7933         59.4733
 317  12.5135    63.9000        56.6400         59.7467
 318  12.3835    63.8933        56.9667         59.6467
 319  12.0383    63.3333        56.9800         59.9133
 320  12.9505    64.5600        56.9667         59.5267
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 321  12.5421    65.3933        56.9067         60.1800
 322  11.7112    65.1600        56.6200         59.6200
 323  11.6281    65.9333        56.6800         60.2133
 324  11.3779    66.1667        57.0333         60.2800
 325  11.8892    65.2667        56.9133         59.7467
 326  12.1637    65.7133        56.8200         59.7200
 327  11.5732    64.5600        57.0667         60.0533
 328  11.5151    64.5667        56.7800         60.2267
 329  11.8793    65.0400        57.0667         59.8867
 330  11.5319    65.9133        57.1733         59.9533
 331  11.8111    65.7933        57.4667         60.4000
 332  11.3298    66.1067        57.4600         60.2733
 333  11.4653    65.8200        57.2133         60.2733
 334  13.1126    65.4000        57.3667         60.4867
 335  12.7348    64.4667        57.4133         60.6600
 336  11.9374    64.2733        57.6467         60.2733
 337  11.9742    65.2533        57.7733         60.7533
 338  12.1172    66.1467        57.5133         60.6333
 339  10.4564    66.0200        57.2733         60.5333
 340  11.2815    66.1067        57.6800         60.6200
 341  11.4020    66.2067        57.7267         61.1867
 342  11.2880    66.4133        57.2400         60.3800
 343  11.5004    66.0267        58.0733         60.5800
 344  11.5119    65.6200        57.9400         60.6933
 345  11.1719    65.7533        57.5000         60.6867
 346  11.0113    65.5467        57.4867         60.7533
 347  12.2614    65.6733        57.7400         61.3933
 348  12.7593    66.2800        58.0467         61.0467
 349  12.8536    66.7067        58.0733         60.8133
 350  12.4135    66.1467        58.1400         60.8200
 351  11.4002    66.1467        58.0400         60.8400
 352  11.3646    65.4267        57.7733         61.1400
 353  11.8815    65.2400        58.2000         61.1133
 354  11.5353    65.7067        58.3667         61.4400
 355  11.4570    65.8467        58.5000         61.3333
 356  11.2704    65.7933        58.2200         61.2000
 357  10.8263    65.7800        58.0933         61.7000
 358  11.4714    65.4467        58.4800         61.3200
 359  11.5039    64.8400        58.2200         61.1667
 360  11.1262    65.6667        58.4867         61.6600
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 361  11.2676    65.9000        58.8800         61.5400
 362  11.3027    66.0867        58.5800         61.6333
 363  11.4021    65.9667        58.7600         61.8000
 364  11.1731    67.0733        58.3467         61.6600
 365  11.6395    67.3267        58.4467         61.8933
 366  11.4778    67.3467        58.4733         61.4600
 367  11.1121    67.4067        58.9000         61.7333
 368  11.1603    66.1200        58.8867         61.7467
 369  11.2749    65.5200        59.3933         61.7467
 370  11.2684    64.5400        59.2400         61.8933
 371  11.7202    64.6067        58.7800         61.9067
 372  11.9715    64.5733        58.7667         62.1200
 373  11.2621    65.7933        58.6733         62.3867
 374  11.1829    67.3733        59.0467         62.0600
 375  11.6065    67.1667        59.2333         61.9533
 376  11.0739    66.6600        58.9333         62.3800
 377  11.2151    65.5867        58.7200         62.5667
 378  11.5549    64.9000        59.1867         61.7533
 379  11.3208    64.7333        59.1800         62.1867
 380  11.3317    65.6133        58.8733         62.6533
 381  11.9756    66.7667        59.0200         62.3200
 382  11.9193    67.2133        59.1533         62.5400
 383  11.3298    66.5800        59.1867         62.2067
 384  11.6294    66.6000        59.4467         62.3667
 385  11.5034    66.0800        59.3133         62.6467
 386  11.4048    66.0400        59.4867         62.6267
 387  11.1927    66.2467        58.8333         62.6200
 388  11.1613    65.6867        59.2867         62.5200
 389  11.6045    65.4667        59.8667         62.8000
 390  10.9723    64.3333        59.6933         62.7067
 391  11.2910    65.8200        59.8733         62.7667
 392  11.4976    65.4400        59.2667         62.8267
 393  11.8354    64.7133        59.3200         62.6800
 394  11.1927    65.0800        59.6267         62.5867
 395  11.2684    65.5333        59.5400         63.1067
 396  11.5134    66.3933        59.6533         63.0800
 397  11.5836    66.5933        59.4533         62.8467
 398  11.6679    66.6667        59.5067         62.7267
 399  11.1155    66.7533        59.5267         63.3400
 400  11.5519    66.4933        59.7800         63.3467
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 401  11.6126    66.2933        59.7533         63.0933
 402  11.4138    66.6600        59.9467         63.4067
 403  11.7505    67.7200        59.6733         63.4400
 404  11.5271    67.9867        60.0400         63.0000
 405  11.0826    67.6200        59.8533         62.7867
 406  11.4997    67.2000        59.6733         63.5000
 407  11.8836    66.9600        60.1267         63.1733
 408  11.7538    67.2267        60.0400         63.0467
 409  11.4127    68.2733        60.5733         63.0933
 410  11.2505    69.1133        60.3333         63.3667
 411  11.7113    68.1267        60.0067         62.9667
 412  11.1749    67.9867        59.9400         63.4067
 413  11.2997    67.6133        60.4467         63.2600
 414  11.4333    67.4867        60.0133         63.4933
 415  11.6811    66.7133        59.8933         63.3733
 416  11.3082    66.8467        60.4400         63.4200
 417  11.3632    66.4933        60.1867         63.3400
 418  11.1046    67.7333        60.4867         63.8800
 419  11.1706    67.9133        60.2133         64.3933
 420  11.5218    67.9067        60.2400         63.6600
 421  11.1333    67.6667        60.8267         63.7867
 422  11.5193    68.3467        60.8000         63.6000
 423  11.2273    68.2600        60.6000         63.4800
 424  10.9867    67.8333        60.4067         63.4667
 425  11.9989    65.7800        60.7733         63.6600
 426  10.9522    64.8600        60.6267         63.8400
 427  11.3179    65.1600        60.1133         63.8000
 428  11.7190    66.6133        60.3200         63.7200
 429  11.0938    67.7733        60.3667         64.1667
 430  11.0466    68.8867        60.5800         63.9000
 431  11.2969    68.7000        60.6267         64.0000
 432  11.1289    68.1533        60.7933         64.2400
 433  11.0807    68.3267        60.8800         63.7867
 434  12.3625    68.5333        60.8467         64.1667
 435  13.6602    68.9733        60.8000         64.2533
 436  13.3907    69.1600        60.9467         64.5933
 437  12.7517    68.7467        61.2133         64.0600
 438  11.3237    68.7333        60.8400         64.1667
 439  11.4327    68.1733        60.8267         64.5067
 440  11.0354    68.4400        61.1933         64.3867
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 441  11.3395    68.1733        61.3400         64.7000
 442  11.2703    68.5200        61.2133         64.1133
 443  11.4810    68.0800        61.2467         64.3400
 444  11.2831    67.6400        61.2467         63.8267
 445  11.1929    67.7733        61.3000         64.3533
 446  11.3475    67.4600        61.1067         64.5000
 447  11.6730    68.2533        61.0533         64.4933
 448  11.3623    68.1867        61.7267         64.5200
 449  11.3356    68.0933        61.1533         64.7733
 450  12.6886    68.4800        61.2800         64.3267
 451  11.5424    69.3600        61.1800         64.9533
 452  11.5732    69.4067        61.7267         64.7067
 453  11.4542    69.6267        61.3067         64.9000
 454  11.4838    69.8000        61.4600         64.8800
 455  11.4331    69.0267        61.6133         64.4667
 456  11.2967    69.0933        61.7200         65.1600
 457  11.4090    68.7867        61.6867         64.9267
 458  11.8910    68.2133        61.4400         64.6800
 459  11.2078    69.2667        61.3400         64.8133
 460  11.2937    69.2867        61.5267         64.4933
 461  11.3720    69.3600        61.4133         64.8867
 462  11.5929    68.9867        61.7533         64.8200
 463  11.7119    67.2000        61.6533         64.9400
 464  10.9098    67.4733        61.6267         65.1400
 465  12.7735    67.2800        61.6267         64.9333
 466  12.7748    68.4600        61.7267         64.9667
 467  12.5451    68.9133        61.9733         65.2533
 468  12.6939    68.9600        61.6867         65.3467
 469  12.8672    68.9400        62.1600         64.9267
 470  12.7170    67.8800        61.8333         65.4867
 471  12.3825    68.5267        61.7867         64.9333
 472  11.6862    68.5200        61.9733         65.2867
 473  11.8881    68.7400        62.1467         65.2000
 474  12.1483    68.4267        62.0933         65.3400
 475  13.0572    67.7267        61.6733         65.2267
 476  11.5312    67.3133        61.9333         65.3400
 477  11.8182    68.4933        61.9400         65.2467
 478  12.2078    69.8267        61.8933         65.0267
 479  11.8899    69.6200        62.3133         65.6333
 480  11.0601    68.9333        62.6133         65.2800
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 481  11.1750    67.3600        62.2533         65.6800
 482  10.9110    66.6800        62.0067         65.3800
 483  11.0642    66.2467        62.2800         65.2467
 484  10.8591    65.8867        62.0533         65.5467
 485  10.9787    65.4467        61.9667         65.4133
 486  10.5801    65.6400        62.0333         65.5267
 487  10.8710    66.9533        62.0267         65.9667
 488  11.1779    69.4800        62.0733         65.3133
 489  11.2867    69.6667        62.3600         65.6200
 490  11.2402    69.2467        62.4333         65.6800
 491  11.5690    68.6800        62.1867         66.2133
 492  11.7446    69.1867        62.1933         66.1267
 493  11.0643    70.0133        62.0400         65.8067
 494  10.9733    70.0667        62.2000         65.9933
 495  11.2182    69.7067        62.2533         65.7933
 496  11.0860    69.1200        62.2867         65.6333
 497  11.3171    68.8533        62.7800         65.9133
 498  11.4011    68.6467        62.5533         66.4400
 499  11.2083    69.1733        62.6400         65.9533
 500  11.5747    69.3867        63.1333         66.1867
Running model Train:  {'loss': 0.6823646546908787, 'accuracy': 75.86285714285714}
Runing model Val: {'loss': 0.8441184812863668, 'accuracy': 70.49333333333333}
Running model Test: {'loss': 0.8403318367004394, 'accuracy': 71.23}
SWA Train:  {'loss': 0.945160042326791, 'accuracy': 65.85714285714286}
SWA Val: {'loss': 1.0326253426233927, 'accuracy': 62.49333333333333}
SWA Test: {'loss': 1.0163064599990845, 'accuracy': 63.470000000000006}
ASWA Train:  {'loss': 0.8374340709413801, 'accuracy': 69.87142857142857}
ASWA Val: {'loss': 0.949630754216512, 'accuracy': 65.88000000000001}
ASWA Test: {'loss': 0.9406537341117859, 'accuracy': 67.0}
