Preparing directory CIFAR10_VGG16BN_300E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  12.5896    47.0333        38.7200         39.7867
  98  12.2160    47.3733        38.8333         39.9867
  99  12.0236    47.7333        38.9533         40.5400
 100  12.9512    48.1867        38.7000         40.7400
 101  12.1128    47.2600        38.9800         40.7067
 102  12.0844    46.5467        38.7533         40.6267
 103  11.9074    47.6467        39.3600         40.9467
 104  11.9772    48.3800        39.9867         40.9667
 105  12.2341    48.3267        39.8800         41.6133
 106  12.5079    47.4333        39.8867         41.4000
 107  12.4615    48.6467        39.6667         41.5533
 108  12.4053    49.9933        40.0867         41.6667
 109  11.9240    49.3933        40.2867         42.1667
 110  12.8364    49.5867        40.3867         41.7667
 111  12.6531    49.1667        40.7667         42.0867
 112  12.0740    49.2000        40.6933         42.2200
 113  12.7296    49.7600        40.7733         42.8267
 114  11.9161    50.3867        40.8733         42.3400
 115  12.1319    51.4733        41.2667         42.7867
 116  12.1857    51.1267        41.1200         42.8600
 117  12.4332    51.1867        41.0533         43.2600
 118  11.8765    50.6533        41.6000         42.9067
 119  12.2486    49.5667        41.6800         43.6200
 120  12.5681    49.8467        41.7400         43.5000
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 121  12.4607    48.3667        41.6600         43.9533
 122  12.5054    47.5267        42.0533         44.0333
 123  12.0958    48.9733        42.0867         43.9200
 124  12.2467    50.4733        42.2467         44.0667
 125  12.9196    52.0200        42.3800         44.0933
 126  12.3823    52.6733        42.6000         43.9667
 127  12.2927    53.2467        42.4400         44.3867
 128  12.0920    52.0867        42.4667         44.9667
 129  12.5690    50.9933        42.7133         45.0400
 130  11.9174    50.8600        42.4867         45.2200
 131  11.7515    51.4600        42.8600         44.6533
 132  12.4385    52.9133        43.0600         44.7333
 133  12.0900    53.2867        43.0933         45.1667
 134  12.1306    53.1400        43.1667         45.4667
 135  11.8857    52.7467        43.2867         45.4267
 136  11.9381    52.2000        43.7467         45.9467
 137  11.7968    53.1867        43.6733         45.6933
 138  13.2695    53.9333        43.4400         45.4733
 139  12.3217    54.5400        43.9000         46.1733
 140  12.1533    53.7000        44.3333         45.8800
 141  12.0111    53.6733        43.8000         46.2267
 142  11.8161    54.0667        44.4200         46.7133
 143  12.8267    54.3467        44.3667         46.4133
 144  12.8401    54.9800        44.6333         46.5667
 145  12.1110    55.1133        44.2133         46.6000
 146  11.8912    53.9600        44.7467         46.9467
 147  12.6077    52.8200        44.5267         47.0000
 148  12.2000    52.7067        44.8733         47.0333
 149  12.2512    53.2533        44.8600         47.2267
 150  12.7903    55.2933        45.0600         47.7800
 151  12.4899    54.3133        45.1333         47.8733
 152  12.3423    53.0067        45.3667         47.5067
 153  12.0697    51.5467        44.9067         47.5667
 154  12.1030    52.0267        45.6000         47.6867
 155  11.7360    53.5733        45.6600         47.6333
 156  12.3111    55.0867        45.8000         48.0133
 157  11.9640    55.9467        45.6800         48.4000
 158  10.4584    56.3133        46.0800         48.1867
 159  10.2231    54.3067        45.6400         48.3600
 160  10.5253    53.9933        46.2133         48.6467
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 161  10.1262    55.4067        46.7133         48.8733
 162  10.5643    56.4467        45.9200         48.7333
 163  10.4195    56.1733        46.1067         48.5400
 164  10.5091    56.6667        46.6200         49.1600
 165  10.8313    56.7933        46.3867         49.0933
 166  10.3831    56.9933        46.9333         49.2333
 167  10.3594    57.3533        46.6933         49.4467
 168  11.0206    55.7067        46.7867         49.7333
 169  10.6268    55.3800        46.9867         49.5800
 170  10.1149    56.2800        47.7667         49.8867
 171  10.7090    56.9933        47.1067         49.2600
 172  10.2638    56.9733        47.3733         50.1533
 173  10.4454    57.0000        47.0133         50.1667
 174  10.5582    56.6067        47.5933         50.1133
 175  10.6856    54.7533        47.7400         50.3133
 176  10.1268    55.0800        47.7533         50.6000
 177  10.3578    56.9333        47.3400         50.5267
 178  10.4009    57.6467        48.0533         50.5733
 179  10.3659    57.6200        48.1067         50.5067
 180  10.8640    55.6667        48.2800         51.4200
 181  11.4628    54.6000        48.5000         51.1467
 182  10.6766    52.7667        48.3200         50.6600
 183  10.9851    53.2400        48.5133         50.7333
 184  10.4594    54.7533        47.9667         50.9867
 185  10.8705    56.4600        48.2800         51.6000
 186  10.5932    57.6600        48.4000         51.4267
 187  10.1135    58.3133        48.1067         51.2667
 188  11.0797    56.4600        48.3800         51.8000
 189  11.0340    56.7267        48.7400         51.7400
 190  10.1507    58.1733        48.8267         51.6200
 191  10.4588    58.3333        49.2267         51.6733
 192  11.0906    58.2533        49.1733         51.7267
 193  10.4655    58.2867        49.2667         52.0467
 194  10.6022    57.3333        48.9533         52.5000
 195  10.8374    57.6733        49.5867         52.2733
 196  11.3840    58.4067        49.3800         52.4400
 197  11.1720    58.9667        49.7200         52.2800
 198  11.0110    59.6733        49.7667         52.4533
 199  10.8679    59.8333        49.6800         52.2600
 200  11.5218    60.2800        49.9067         52.9933
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 201  10.6622    59.5533        50.1667         52.4533
 202  10.7127    60.4867        50.1267         53.4933
 203  10.6497    59.4133        49.9200         52.6533
 204  10.5495    59.5667        49.7800         52.8267
 205  10.4557    59.4800        49.8600         52.7800
 206  10.6207    59.8533        50.4467         53.2067
 207  10.6708    59.2600        50.3733         53.5000
 208  10.8021    57.6133        49.9533         53.4200
 209  10.7539    57.0667        50.5800         53.1067
 210  10.6602    57.7333        49.9800         53.8867
 211  10.9147    58.2867        50.6867         53.7733
 212  10.6910    58.4200        50.6600         54.1600
 213  10.3888    58.9800        50.8267         53.8067
 214  11.1955    57.4933        51.1467         54.2733
 215  10.8130    57.0600        50.7600         53.8400
 216  10.6399    56.9800        50.8667         54.2467
 217  11.5611    59.3533        50.6400         54.3600
 218  10.4682    59.8267        51.1133         53.7933
 219  10.1510    59.8133        50.5667         54.4667
 220  10.9116    59.8667        51.2933         54.3600
 221  10.7888    60.2333        51.3933         54.8200
 222  11.1393    60.8467        51.5000         54.4867
 223  12.2414    60.2533        51.5333         54.6400
 224  12.7293    60.2533        51.5267         54.4667
 225  13.9132    61.1133        52.1200         54.6933
 226  12.8016    61.8400        51.3800         55.0667
 227  13.0452    61.0067        51.6400         54.8200
 228  12.4941    59.5333        51.8200         55.0800
 229  12.6582    56.9800        52.0933         54.8133
 230  12.1108    56.7600        52.0333         55.3267
 231  12.9543    57.3467        51.8733         54.7933
 232  12.6211    58.7600        51.7533         55.3467
 233  13.1936    60.2333        52.3133         55.8667
 234  12.1177    59.9667        52.2000         55.4800
 235  11.5944    59.2600        52.2400         55.6267
 236  11.6566    59.2267        52.7133         55.9933
 237  10.5992    60.0133        52.6933         55.6333
 238  10.9790    61.1733        52.6667         55.4800
 239  11.8840    61.6200        53.0467         55.9933
 240  10.9541    61.3333        52.5267         56.1000
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 241  11.2817    61.0733        53.1000         55.5867
 242  11.3681    60.6067        53.2533         56.3267
 243  11.4956    59.8067        52.7200         55.8867
 244  11.5563    59.7000        52.8733         56.3400
 245  11.0886    60.5533        52.7000         56.4133
 246  11.4510    61.0000        52.7067         56.5667
 247  11.8117    60.5800        53.0733         56.1933
 248  11.8111    61.0467        53.0400         56.3667
 249  11.0284    60.6733        53.2400         56.4933
 250  11.8930    59.3400        53.2733         56.6600
 251  11.6823    57.9867        53.9800         56.7267
 252  11.6726    59.5867        53.7467         56.8400
 253  12.5678    61.0933        53.6267         56.5267
 254  11.1676    61.8667        53.6533         56.4800
 255  11.2544    60.8400        53.3067         56.8000
 256  11.2973    57.7867        53.7267         57.4400
 257  11.3603    56.5133        53.6333         57.1467
 258  11.5751    58.6200        53.6133         57.2667
 259  11.1992    60.9733        53.7533         57.1200
 260  11.1473    62.2400        54.3533         57.2333
 261  10.9799    61.3267        53.9733         57.1333
 262  11.4401    60.1000        54.2333         56.8867
 263  11.3004    60.4000        54.4000         57.1800
 264  10.9713    60.9000        53.8067         58.0867
 265  12.4945    62.0400        54.6667         57.3733
 266  12.8018    62.4000        54.6533         57.0733
 267  12.7702    62.3133        54.3800         57.8867
 268  12.2243    62.0867        53.9400         58.0133
 269  11.6133    62.5667        54.2333         57.9200
 270  11.1687    61.9933        54.6667         57.6267
 271  11.5067    61.6800        54.4867         57.8200
 272  11.5324    62.8600        54.9067         58.1200
 273  11.2783    63.6933        54.2733         57.9400
 274  11.0498    63.4267        55.0133         58.1067
 275  11.5838    62.9600        54.7467         58.1533
 276  11.1379    62.1867        54.7867         58.2067
 277  11.2198    62.2067        55.0733         57.8933
 278  11.2854    62.5933        54.6333         57.9200
 279  11.3142    62.3467        54.9200         58.4667
 280  11.7812    62.7267        55.3333         58.3933
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 281  11.8747    63.0067        54.6200         58.1867
 282  11.4676    62.2533        55.0533         58.2400
 283  11.3650    61.5867        55.2867         58.2667
 284  11.2891    61.5600        55.0333         58.5200
 285  11.4973    62.7000        55.2267         58.2467
 286  12.9285    62.8933        55.2667         58.8400
 287  12.5177    62.3067        55.3733         58.5533
 288  12.8190    62.3600        55.6067         58.6733
 289  12.0380    63.1733        55.5200         58.4733
 290  11.9932    63.3800        55.6533         59.0200
 291  11.8334    63.7867        55.5467         58.6600
 292  12.1432    63.5467        55.8600         59.0133
 293  12.0358    63.7467        55.4467         59.1867
 294  11.7126    64.1200        55.8867         59.1867
 295  11.5521    63.7867        55.9733         58.8867
 296  11.3448    64.4600        56.0800         59.7000
 297  11.2177    64.0533        55.7867         59.1267
 298  11.8448    63.1867        55.8600         59.2467
 299  11.5152    62.0867        55.9867         59.5733
 300  11.4567    63.7133        56.0467         59.4800
Running model Train:  {'loss': 0.8749622833388192, 'accuracy': 68.41428571428571}
Runing model Val: {'loss': 0.9861618834177653, 'accuracy': 64.97333333333334}
Running model Test: {'loss': 0.9663237552642823, 'accuracy': 65.49000000000001}
SWA Train:  {'loss': 1.16030407169887, 'accuracy': 58.17428571428571}
SWA Val: {'loss': 1.1989097752888997, 'accuracy': 56.26}
SWA Test: {'loss': 1.1926603534698486, 'accuracy': 56.61000000000001}
ASWA Train:  {'loss': 1.0537064943041121, 'accuracy': 61.91142857142857}
ASWA Val: {'loss': 1.11217889251709, 'accuracy': 59.61333333333333}
ASWA Test: {'loss': 1.111956812095642, 'accuracy': 60.11}
