Preparing directory CIFAR10_VGG19BN_500E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
   1  16.5425    11.4933        12.6267         12.2933
   2  14.3376     9.9867        13.6867         13.5133
   3  13.2948     9.9867        14.4533         14.2800
   4  12.5147     9.9867        15.2400         15.1733
   5  12.0320     9.9867        15.0000         14.9600
   6  12.1366    10.7600        15.2333         15.3467
   7  11.9371     9.4867        15.4200         15.1200
   8  13.3568     9.4867        15.6733         15.4467
   9  13.4642     9.4867        16.0000         16.1600
  10  13.5239     9.4867        15.8733         16.5933
  11  13.1382     9.4867        16.5600         16.9800
  12  12.7379     9.4867        16.6867         17.2867
  13  13.1488     9.4867        17.6000         17.8933
  14  12.9615     9.4867        17.7867         18.1400
  15  13.8901     9.4933        18.5867         18.9467
  16  12.6904     9.5000        18.5133         18.9800
  17  11.7531     9.5067        19.2067         19.5600
  18  12.0119     9.5400        19.3000         19.8867
  19  11.8686     9.6133        19.6600         20.1533
  20  12.0750    10.0800        20.3933         20.8467
  21  12.0176    10.9533        20.7467         21.1667
  22  12.1510    12.1600        21.1867         21.3333
  23  12.0595    13.5133        21.4667         21.9667
  24  12.0110    14.8600        22.4267         22.6133
  25  12.7261    16.3067        22.5467         22.9333
  26  12.4350    17.6600        22.4867         23.0200
  27  12.8537    19.0600        23.7533         23.5733
  28  11.9524    20.1533        23.4333         23.9133
  29  12.0745    21.0600        23.8000         24.2667
  30  12.1762    22.2533        23.8467         24.5333
  31  12.0366    23.5400        24.2067         24.8067
  32  11.7309    23.9400        24.3933         24.7067
  33  12.3962    24.4667        24.6733         24.8600
  34  11.8821    25.0000        24.6733         25.1533
  35  11.8888    25.4533        24.8000         25.2933
  36  12.0837    25.4000        25.2000         25.4733
  37  12.1211    26.0600        25.7800         25.9600
  38  12.0097    26.6400        25.9267         26.4200
  39  12.1350    27.5533        26.8467         26.5533
  40  12.0869    28.1067        26.6867         27.2000
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  41  12.0413    28.2667        27.2333         27.0467
  42  11.7414    28.7933        27.1600         27.5733
  43  11.8951    29.8933        27.6800         28.2733
  44  12.2395    31.2400        27.4333         28.4667
  45  12.2252    31.9667        28.0867         28.8133
  46  12.1499    32.5333        28.2333         28.9867
  47  11.9813    34.0933        28.5267         29.0733
  48  12.1589    35.0800        28.7467         29.2333
  49  12.3462    34.1267        29.1667         29.7467
  50  13.0576    32.3467        29.1800         30.2133
  51  12.0370    32.5800        29.0000         30.6267
  52  12.2423    33.5600        29.9400         30.5267
  53  12.4783    34.8333        29.9800         30.9133
  54  11.9161    35.1267        30.7333         31.2000
  55  12.2144    36.2533        30.9467         32.0400
  56  12.1154    37.5667        31.0600         32.0867
  57  11.9159    37.4000        31.1133         32.2933
  58  12.0753    37.8667        31.5467         32.5000
  59  11.9445    38.0133        31.5733         32.8533
  60  13.4454    37.6400        32.1133         33.4067
  61  13.3576    37.4667        32.6400         33.6667
  62  12.6628    38.1800        32.9800         33.8867
  63  12.9552    38.6267        32.7133         33.7467
  64  11.0644    39.4667        33.3800         33.9600
  65  12.0595    39.2067        33.3067         33.8400
  66  12.1065    39.3333        33.5200         34.7467
  67  11.9045    39.2800        33.7467         35.0000
  68  11.9072    39.9400        33.8667         34.8000
  69  12.5660    39.7800        34.6000         35.0733
  70  11.8901    40.5933        34.0933         35.1267
  71  12.0843    40.4200        34.7067         35.7400
  72  12.1540    40.3867        35.1467         36.2867
  73  12.0355    39.6000        35.2067         35.9800
  74  12.0089    39.3133        35.1533         36.0133
  75  12.5018    40.0600        35.6467         36.2333
  76  12.6242    40.5467        35.6067         36.1533
  77  12.1506    40.5133        35.7400         36.7000
  78  12.1133    41.9000        36.5533         37.2800
  79  14.1092    42.5533        36.2000         37.2400
  80  14.0030    43.4400        36.6867         37.1933
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  81  13.3088    44.1267        36.8400         37.7000
  82  11.9031    44.0133        37.0400         37.6133
  83  12.0144    43.7600        36.6800         37.6800
  84  11.8599    43.8467        36.9600         38.1600
  85  12.0783    43.9267        37.0067         37.8133
  86  12.2192    44.3267        36.9400         38.8533
  87  12.2957    45.0333        37.6600         38.4600
  88  11.9324    45.1400        38.0400         38.9133
  89  12.1074    46.2333        37.7067         38.6867
  90  12.0661    46.5933        38.0933         39.0133
  91  12.0529    45.2333        37.7000         39.1733
  92  12.0416    45.3667        38.2333         39.6000
  93  12.1560    46.5067        38.7867         39.5800
  94  12.1796    45.5467        38.8000         39.5533
  95  11.7572    44.6667        38.9000         39.7000
  96  12.2479    46.2400        38.6533         39.8067
