Preparing directory CIFAR10_VGG19BN_100E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  11.7524    46.3333        39.5333         40.7000
  98  11.8421    43.8467        39.7800         41.1800
  99  11.8931    44.5133        39.4000         40.5933
 100  12.5941    47.1267        39.2800         41.0267
Running model Train:  {'loss': 1.3605886672701155, 'accuracy': 49.47714285714286}
Runing model Val: {'loss': 1.3846095033009846, 'accuracy': 48.306666666666665}
Running model Test: {'loss': 1.3834623670578003, 'accuracy': 48.4}
SWA Train:  {'loss': 1.6226910720825196, 'accuracy': 40.26285714285714}
SWA Val: {'loss': 1.6258127281188965, 'accuracy': 39.76}
SWA Test: {'loss': 1.617987230682373, 'accuracy': 40.58}
ASWA Train:  {'loss': 1.5768970239366804, 'accuracy': 41.731428571428566}
ASWA Val: {'loss': 1.5792974037806193, 'accuracy': 40.35333333333334}
ASWA Test: {'loss': 1.5643318321228028, 'accuracy': 42.71}
