Preparing directory CIFAR10_VGG16_300E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  5.8387    28.4733        24.7400         25.5867
  99  6.1101    28.8000        25.2267         25.7467
 100  5.8579    28.6600        25.2400         26.1000
 101  4.8497    29.6667        25.0533         25.8600
 102  4.9965    29.8133        25.1200         25.9533
 103  5.1534    29.7667        25.2333         25.7733
 104  5.3399    29.6667        25.3200         26.2533
 105  4.8121    29.8133        25.2667         26.0200
 106  4.7593    30.6067        25.3200         26.4467
 107  4.8144    30.5000        25.1467         25.9533
 108  5.4670    30.7200        25.2733         26.1200
 109  4.7780    30.6200        25.3467         26.6667
 110  4.7037    31.0200        25.6067         26.5267
 111  5.2109    30.5733        25.4533         26.5667
 112  5.3022    30.3533        25.3400         26.6200
 113  5.1726    30.8400        25.6400         26.6200
 114  4.8647    31.2933        25.4800         26.7667
 115  4.8622    31.0867        25.5600         26.8267
 116  5.3100    29.9333        25.4933         26.7333
 117  4.8457    30.3267        25.5933         26.7800
 118  4.7921    31.3267        25.6400         26.8867
 119  4.8128    29.3133        25.8333         26.8600
 120  4.9506    30.7333        25.8000         26.9133
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  4.7673    30.3733        25.8267         27.2733
 122  4.8969    30.7333        25.9733         26.8533
 123  5.0420    31.0800        25.7133         27.6467
 124  4.9456    31.1933        26.1867         27.0200
 125  5.4092    31.5733        25.8667         27.3333
 126  4.8780    31.6467        25.7467         27.4867
 127  4.8775    31.9800        26.1800         27.3067
 128  5.0230    32.6867        25.8933         27.0733
 129  4.9092    31.6733        26.1333         27.5267
 130  4.9620    31.3867        26.2067         27.6467
 131  4.9254    32.1600        26.3600         27.6667
 132  4.9280    33.2733        26.1000         27.7800
 133  4.5859    32.7133        26.6267         27.9733
 134  4.5975    32.7467        26.1733         27.8533
 135  4.7375    33.2933        26.2533         28.1067
 136  5.2783    32.9200        26.3733         27.9600
 137  4.9885    31.9267        26.1067         28.0600
 138  4.7705    33.2533        26.7333         28.2400
 139  5.4444    32.9800        26.7600         28.5533
 140  5.2877    33.5267        26.5267         28.3333
 141  5.0913    34.0800        26.3933         28.7333
 142  5.2133    33.1800        26.8867         28.5200
 143  4.9152    33.3333        26.6133         28.5200
 144  5.2504    34.0333        26.8267         28.4133
 145  5.0155    34.3067        27.1000         28.5200
 146  5.5997    34.7467        27.0733         28.3400
 147  4.9681    34.7800        26.8400         28.6667
 148  4.7256    33.6200        27.2600         28.5667
 149  4.8283    33.5733        27.0600         28.7933
 150  5.2553    35.1067        27.1400         28.9133
 151  5.0042    35.4200        27.1667         29.0800
 152  4.8793    34.0067        27.3067         29.0667
 153  4.9739    34.2800        27.1733         28.9867
 154  4.9814    32.0000        27.6333         29.4800
 155  5.0873    33.1067        27.7200         29.1933
 156  4.8098    34.3333        27.2400         29.4400
 157  4.9756    34.7533        27.2533         29.3867
 158  4.8408    35.1800        27.5933         29.6467
 159  4.6396    34.0800        27.3000         29.6600
 160  4.8900    34.1933        27.5667         29.6000
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  5.2580    34.2067        27.7333         29.5733
 162  4.8899    35.5600        27.7200         29.6467
 163  4.7955    34.3400        27.9400         29.9733
 164  4.9438    35.7800        27.8133         29.8000
 165  4.7592    34.0933        27.7667         29.8733
 166  4.9798    34.6000        27.7867         29.7933
 167  4.8087    35.4067        27.8533         30.4133
 168  4.7442    35.9600        27.4800         29.8533
 169  4.7235    35.0200        28.3000         30.0800
 170  4.5623    35.4667        28.3467         30.4867
 171  4.8685    37.2933        28.0133         30.5667
 172  5.2452    36.8200        28.3667         30.6267
 173  4.8287    36.5933        28.0600         30.8133
 174  4.8078    36.7467        28.4667         30.2933
 175  5.3423    36.9667        28.0800         30.2667
 176  4.8368    36.5733        28.2933         30.5333
 177  4.7519    37.2267        28.4933         30.5067
 178  4.6227    36.7933        28.2133         30.5667
 179  4.7927    35.6200        28.6333         30.4733
 180  4.7150    36.6000        28.1200         30.8200
 181  4.9066    37.0733        28.5667         30.9667
 182  4.9441    34.9800        28.5467         31.1867
 183  5.1223    36.6467        28.7800         31.0067
 184  4.9697    36.3600        28.8400         31.0200
 185  4.8320    36.1400        28.5133         31.0867
 186  4.9401    36.4400        28.4600         30.9133
 187  4.9896    36.3933        28.8267         31.5467
 188  4.6712    36.8933        28.9267         30.9333
 189  5.0378    36.0800        28.7800         30.9333
 190  4.7754    36.4533        28.4533         31.1200
 191  4.7637    37.9400        29.2800         31.2800
 192  4.5301    36.4933        29.0800         31.8267
 193  4.5954    37.5867        29.1200         31.4533
 194  4.9737    37.3467        29.2800         31.2733
 195  4.9062    37.6933        29.1133         31.7200
 196  5.0790    37.0933        29.2867         31.7733
 197  4.6594    37.5000        28.9733         31.5800
 198  4.6880    37.8133        29.2000         32.0467
 199  4.9696    38.7800        29.2933         32.1800
 200  5.2533    37.3067        29.2800         31.9933
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 201  4.7012    39.0867        29.5067         32.1933
 202  4.9963    36.2800        29.5533         31.7667
 203  4.8217    39.2067        29.6867         32.3000
 204  5.0946    37.7533        29.5800         32.1133
 205  5.0415    38.9867        29.6400         32.1733
 206  5.0307    37.5600        29.8333         32.0000
 207  4.7696    38.4200        29.5867         32.3000
 208  4.6348    39.2000        29.8933         32.1667
 209  4.8151    39.3467        29.8733         32.1800
 210  4.8466    39.8600        30.0600         32.3133
 211  5.0053    39.1600        30.1067         32.4867
 212  4.8680    39.5067        29.8467         32.4400
 213  4.8135    39.3600        30.0267         32.3000
 214  5.0214    39.3467        30.0000         32.7333
 215  5.3172    39.4333        29.9667         32.6267
 216  4.7217    39.1133        30.1800         32.5333
 217  5.4335    37.9867        30.1800         33.0267
 218  4.8294    38.9000        29.8733         32.7867
 219  5.2805    38.4200        30.3667         32.8467
 220  5.2515    36.4000        30.4200         32.8467
 221  5.0740    40.0733        30.1600         33.0133
 222  4.8551    40.1067        30.1600         32.9667
 223  4.8067    39.7533        30.0933         33.0000
 224  5.0696    40.3600        30.3800         33.1067
 225  5.1415    39.8467        30.2800         33.0533
 226  5.0128    40.5600        30.6333         33.2200
 227  4.6571    40.4867        30.1000         33.2400
 228  5.0436    40.4467        30.5267         33.1333
 229  5.4624    40.6400        30.3000         33.4667
 230  5.8368    41.0000        30.4400         33.4200
 231  5.7834    40.9067        30.6333         33.4267
 232  5.6810    41.2000        30.5333         33.2867
 233  5.8408    41.0333        30.3667         33.3267
 234  5.6811    40.1867        30.7800         33.4533
 235  5.8896    40.5067        30.8467         33.5400
 236  5.2576    41.3800        30.5800         33.5600
 237  5.3079    41.1000        30.7200         33.7867
 238  5.6272    41.6467        30.4067         33.7667
 239  5.8008    39.2800        30.7800         33.5200
 240  6.1399    37.8133        30.5400         33.6533
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 241  6.2118    40.0467        30.7867         33.8467
 242  6.1694    39.3867        30.7667         33.7200
 243  5.7368    38.9733        31.2400         33.6267
 244  5.8006    39.9133        31.1000         34.0267
 245  5.7329    37.7333        30.8600         33.7733
 246  5.8088    39.4333        31.1200         33.9733
 247  5.6760    39.3933        31.0867         34.1000
 248  5.7300    38.8933        31.0733         34.2133
 249  5.8360    40.2400        31.0133         33.9533
 250  6.4833    38.9867        31.1467         34.0467
 251  5.2101    38.7867        31.1600         34.3333
 252  4.9291    41.0600        31.0400         33.8000
 253  5.0307    41.4267        31.0133         34.1733
 254  5.0028    41.3067        30.9267         33.9800
 255  4.9648    41.4333        31.1333         34.4333
 256  4.9635    40.0933        31.3067         34.3400
 257  4.8155    41.8133        31.4400         34.2133
 258  4.8552    41.1667        31.0400         34.3267
 259  4.8972    40.6600        31.0400         34.6067
 260  4.9202    40.6467        31.2933         34.3133
 261  4.9362    39.8400        31.2000         34.4067
 262  5.0938    40.6400        31.3600         34.2467
 263  4.9795    40.1200        31.0467         34.2667
 264  4.7789    41.2933        31.7933         34.5667
 265  5.1371    41.4000        31.4333         34.7800
 266  5.0621    41.6000        31.1733         35.0000
 267  5.2949    40.6067        31.7133         34.7133
 268  5.4467    41.8600        31.4467         34.9667
 269  5.1468    41.1933        31.4600         35.1000
 270  4.9153    40.6067        31.6667         34.7467
 271  4.7745    40.9733        31.6333         34.6400
 272  4.8769    41.4200        31.5467         34.5267
 273  5.0557    41.8933        31.7533         34.8267
 274  4.9445    41.1267        31.5667         35.0533
 275  5.2564    41.1200        31.7333         34.7000
 276  4.8229    42.7333        31.6733         34.9000
 277  5.0213    42.8667        31.7133         34.7933
 278  4.8233    43.0933        31.6267         35.0133
 279  4.6666    42.1400        31.7000         35.1000
 280  4.9175    43.2867        32.0600         34.9400
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 281  5.0984    43.1200        31.9200         34.9333
 282  6.1696    43.0067        31.6267         35.1400
 283  6.1130    42.6400        32.0933         34.8800
 284  7.2967    42.6933        31.8600         35.4200
 285  5.6319    42.6133        31.8933         35.2800
 286  6.0139    42.1267        32.1267         35.4200
 287  5.8568    42.4733        32.3467         35.0933
 288  4.8682    41.7733        32.0933         35.2800
 289  5.3606    43.9667        32.0467         35.6400
 290  5.0593    43.1800        32.1800         35.3333
 291  5.3086    41.8333        32.0267         35.6067
 292  5.4916    44.1467        32.0667         35.6200
 293  4.7831    43.2667        32.2133         35.7600
 294  4.9300    42.7200        32.1800         35.4933
 295  5.1486    41.8333        32.2000         35.7000
 296  5.0431    43.3400        32.4200         35.4200
 297  5.1495    43.8800        32.2000         35.4600
 298  4.9212    43.2800        32.1200         35.5067
 299  5.0223    44.3800        32.1267         35.4067
 300  5.5155    42.1200        32.3333         35.9333
Running model Train:  {'loss': 1.520536793082101, 'accuracy': 42.628571428571426}
Runing model Val: {'loss': 1.539539109547933, 'accuracy': 41.68666666666667}
Running model Test: {'loss': 1.5329404525756836, 'accuracy': 42.53}
SWA Train:  {'loss': 1.8023545873369489, 'accuracy': 32.73142857142857}
SWA Val: {'loss': 1.8011592636108398, 'accuracy': 32.24666666666667}
SWA Test: {'loss': 1.7962675523757934, 'accuracy': 32.83}
ASWA Train:  {'loss': 1.6781517018726895, 'accuracy': 36.002857142857145}
ASWA Val: {'loss': 1.6832529868443806, 'accuracy': 35.846666666666664}
ASWA Test: {'loss': 1.6772371585845947, 'accuracy': 36.4}
