Preparing directory CIFAR10_VGG16BN_200E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  11.4366    47.1733        38.4000         39.5933
  98  13.2330    46.5933        38.7600         39.7000
  99  12.9648    47.6267        39.1733         40.2933
 100  14.5660    48.6467        38.8800         40.3600
 101  13.8328    48.2133        38.9267         40.2200
 102  13.1269    48.0600        38.7600         40.3933
 103  14.4555    47.8667        39.3667         40.7867
 104  13.8299    47.5333        39.7467         40.9200
 105  12.9538    46.9533        39.9400         41.0867
 106  13.3370    46.7267        39.7600         41.1867
 107  13.3419    47.8133        39.5667         40.8733
 108  12.9016    49.4067        39.9067         41.4667
 109  11.7973    48.8333        40.1333         41.8267
 110  12.4133    49.1000        40.3267         41.3800
 111  12.4246    49.3400        40.4667         41.9467
 112  12.1405    49.7333        40.2933         41.8467
 113  12.0940    49.2267        40.8200         42.6933
 114  12.5152    49.3533        40.5533         42.2267
 115  12.5497    49.8667        41.3400         42.5467
 116  13.2252    50.1067        41.0600         42.7667
 117  12.2822    50.2667        41.2200         42.7600
 118  11.6761    50.4533        41.4867         42.6533
 119  12.3138    49.7667        41.6800         43.4733
 120  11.5758    49.3600        41.8600         43.6000
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 121  11.8766    48.6600        41.8533         43.8200
 122  12.6877    48.6600        41.8600         43.6800
 123  12.5974    49.6000        42.1467         43.5867
 124  12.1355    51.7867        42.3800         43.9333
 125  12.9355    52.7333        42.2467         44.0933
 126  12.5433    53.1400        42.4867         44.0133
 127  12.5090    52.5200        42.3133         44.0400
 128  12.2323    52.0267        42.6200         44.5333
 129  12.3908    50.9000        42.7133         44.7867
 130  12.1438    51.7867        42.6600         44.7267
 131  12.0678    52.7000        43.0067         44.7200
 132  12.6053    52.9333        42.9000         44.5733
 133  12.7170    52.7000        43.2200         45.2400
 134  12.0610    51.6400        43.3067         45.1533
 135  12.7421    51.4867        43.6267         45.3867
 136  12.0184    51.0733        43.6800         45.6667
 137  12.2829    52.2533        43.6600         45.6200
 138  12.4287    53.2600        43.6200         45.5400
 139  12.3061    55.0733        44.2667         45.8933
 140  12.4081    54.5133        44.6067         45.7867
 141  12.1827    53.7200        44.0200         46.3467
 142  11.5985    53.2200        44.5600         46.6067
 143  13.0246    53.3200        44.7867         45.9200
 144  13.2049    53.8933        44.6333         46.3067
 145  12.3776    54.5667        44.2200         46.3933
 146  12.6933    54.8867        44.5000         46.8467
 147  12.3923    54.2267        44.8333         46.7267
 148  12.6513    54.1467        45.1467         46.8000
 149  12.4223    54.3467        45.0733         47.1333
 150  13.0215    54.6267        45.2733         47.3867
 151  12.1905    53.9400        45.2000         47.4000
 152  12.4171    52.9800        45.6133         47.5000
 153  12.4666    52.6800        45.0867         47.2533
 154  11.9320    53.5133        45.7600         47.5533
 155  12.2222    53.5333        45.7333         47.6267
 156  12.3636    55.1467        45.8467         48.0867
 157  12.2273    55.9000        45.7800         48.1267
 158  12.3664    54.8600        45.7933         48.2333
 159  12.3823    53.7867        45.9267         48.2467
 160  12.0097    54.6800        46.2600         48.7733
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 161  11.8541    56.5133        46.8667         48.7733
 162  11.9781    56.5067        46.2333         48.5867
 163  12.2988    54.7200        46.2067         48.4400
 164  12.4920    54.3467        46.3867         48.8600
 165  11.9009    55.6400        46.6867         48.7867
 166  11.9728    56.7733        47.3333         49.3933
 167  12.4836    56.5467        46.7267         49.2933
 168  12.3592    54.7867        47.3067         49.3267
 169  12.1711    56.3000        47.1467         49.4133
 170  12.3199    56.9733        47.9000         49.6800
 171  12.2564    56.7733        47.1400         49.2333
 172  12.7470    56.1400        47.7867         49.9467
 173  12.1898    56.1733        47.3333         49.9733
 174  12.3644    56.4533        47.4733         49.9667
 175  12.7846    56.1733        47.7533         49.8533
 176  12.1959    57.0333        47.7733         49.9200
 177  11.5669    57.4000        47.6467         50.3200
 178  11.5740    57.5667        47.7600         50.2400
 179  11.8094    58.2333        48.2200         50.3533
 180  11.0917    57.1333        48.2333         50.9467
 181  11.7462    55.5200        48.5600         50.3667
 182  11.7898    53.3267        48.2667         50.6933
 183  11.9866    52.9133        48.6933         50.3667
 184  12.3583    53.7000        47.9333         50.9600
 185  12.6879    55.4400        48.4400         50.8933
 186  12.9209    57.7533        48.4000         50.9800
 187  12.2670    57.8267        48.4400         51.1000
 188  11.6315    54.7667        48.6400         51.6000
 189  12.3475    54.5000        48.8600         51.6667
 190  12.1270    57.0733        48.9267         51.5467
 191  11.9189    57.8067        48.9133         51.8600
 192  11.5854    58.4867        49.1200         51.8267
 193  12.9268    57.8133        48.9200         51.5533
 194  12.4908    57.3067        49.0800         52.0000
 195  12.4936    57.5800        49.5467         51.8667
 196  12.1838    58.8333        49.5467         52.0667
 197  12.3748    59.1067        49.7733         51.9800
 198  12.1268    59.1867        49.4133         52.4267
 199  12.3559    59.3267        49.8000         52.1467
 200  12.9794    59.7267        49.7133         52.8333
Running model Train:  {'loss': 1.039745578302656, 'accuracy': 62.642857142857146}
Runing model Val: {'loss': 1.1128785572052002, 'accuracy': 60.24}
Running model Test: {'loss': 1.1007478433609008, 'accuracy': 60.33}
SWA Train:  {'loss': 1.3347413399832588, 'accuracy': 51.33714285714286}
SWA Val: {'loss': 1.3575552994410196, 'accuracy': 49.8}
SWA Test: {'loss': 1.3516800998687744, 'accuracy': 50.64999999999999}
ASWA Train:  {'loss': 1.2505052741459437, 'accuracy': 54.30285714285714}
ASWA Val: {'loss': 1.2825805959701537, 'accuracy': 52.49333333333334}
ASWA Test: {'loss': 1.2763982149124145, 'accuracy': 53.32}
