Preparing directory CIFAR10_VGG19_300E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  4.9011    23.5067        17.6267         18.7467
  99  4.9940    23.8933        17.4867         18.9133
 100  5.6223    23.7333        17.6400         19.1200
 101  4.8783    23.0800        17.7333         19.4000
 102  5.0747    22.7467        17.4600         19.4133
 103  5.0597    23.2400        17.4267         19.5200
 104  5.2574    24.5933        17.5800         19.7933
 105  5.2406    25.1667        17.2733         19.9400
 106  5.2104    24.9733        17.7533         19.7800
 107  5.0682    24.9200        17.7533         19.9533
 108  5.0051    24.3067        17.6333         20.1867
 109  5.1661    24.6333        17.6733         20.1000
 110  5.3244    24.3733        17.4067         20.3667
 111  5.3020    25.0800        17.6933         20.4800
 112  5.3244    25.5933        17.6800         20.4733
 113  5.2645    26.4333        17.9867         20.4067
 114  5.3162    26.8733        18.0133         20.6267
 115  5.1381    26.6667        18.0467         20.5933
 116  5.0642    26.8600        18.3467         21.1667
 117  5.1938    27.3067        18.3400         21.2133
 118  5.2494    27.8333        18.3000         21.2667
 119  5.2886    26.7067        18.4333         21.0600
 120  5.1250    27.9600        18.8733         21.2067
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  5.3222    26.9933        18.9333         21.4067
 122  5.0796    26.0933        18.9867         21.4533
 123  4.9538    25.6333        18.9733         21.4733
 124  5.2248    27.7000        19.2733         21.6400
 125  5.3864    26.5533        19.2333         21.7533
 126  5.0994    26.5133        19.3600         21.5133
 127  5.0488    26.8733        19.4467         21.7133
 128  5.2269    27.5000        19.3867         21.9933
 129  5.0539    28.6733        19.8400         21.9600
 130  5.0218    26.3533        19.7067         22.1933
 131  5.2051    29.2067        19.7400         22.1733
 132  5.1783    28.2067        19.5000         22.1067
 133  5.0406    28.1133        19.5867         22.2933
 134  5.2791    28.4400        19.7467         22.1733
 135  5.3481    28.3733        19.4333         22.2533
 136  5.1247    28.6867        19.6467         22.2333
 137  5.2030    29.1667        19.6133         22.6333
 138  5.1563    29.5533        19.7467         22.3333
 139  5.1590    29.1600        19.7867         22.5933
 140  5.3777    27.6133        20.0067         22.7600
 141  5.4222    29.8800        19.8067         22.6667
 142  5.2609    28.7467        20.0067         22.4533
 143  5.1362    30.4267        20.1067         22.9467
 144  5.3583    29.3067        20.0067         22.9733
 145  5.4237    29.7333        20.2133         22.7000
 146  5.1847    29.5867        20.2333         22.5267
 147  5.2283    29.0667        19.9600         23.0467
 148  5.3638    29.6600        19.9400         23.1333
 149  5.4328    31.0867        20.0667         23.4467
 150  5.5665    29.6933        20.3800         23.9867
 151  5.1511    30.8867        20.5333         23.9933
 152  5.1018    31.6400        20.3800         24.7667
 153  4.9604    30.6000        20.5933         24.9067
 154  4.9661    30.9800        20.4933         25.5933
 155  4.9323    29.3800        20.5467         25.5000
 156  4.9477    30.4533        20.4333         25.5800
 157  5.0094    30.8000        20.5267         25.4467
 158  4.9284    29.5600        20.8133         25.4133
 159  5.1860    30.1600        20.2800         25.5400
 160  5.1237    31.0133        20.5200         25.5467
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  4.9349    29.6067        20.4333         25.4933
 162  4.8744    32.5000        20.7400         25.7733
 163  5.0480    29.6067        20.6800         25.8333
 164  4.9651    32.1333        20.7267         25.5600
 165  5.2242    30.3800        21.1933         25.4533
 166  5.1319    30.0600        21.1733         26.0533
 167  4.9530    31.3800        20.9133         25.8000
 168  5.1987    31.4533        21.3067         26.0600
 169  5.0624    31.9333        21.7067         25.9467
 170  5.0484    32.0400        21.9000         25.9267
 171  4.9857    32.0600        22.1733         26.4200
 172  5.2340    31.7067        22.4133         25.6667
 173  5.3624    32.9800        23.2933         26.1333
 174  5.2565    33.1133        23.4600         26.1067
 175  5.8627    33.0000        23.5867         26.0533
 176  4.9892    32.3200        23.2667         26.2333
 177  5.4680    32.9600        23.7333         26.4733
 178  4.8567    33.2533        23.2533         26.0600
 179  5.2566    31.0933        23.7933         26.1800
 180  5.5792    33.0333        23.6800         26.3200
 181  5.3411    33.6867        24.0867         26.2067
 182  5.1391    33.2133        23.3733         26.5867
 183  5.2411    33.7133        24.0267         26.4000
 184  5.3756    32.8600        23.9867         26.5667
 185  5.3093    34.0133        23.8333         26.6133
 186  5.2761    33.9867        23.7067         26.6400
 187  5.1440    34.5133        24.1333         26.5333
 188  5.4761    33.9933        23.9667         26.8600
 189  5.2834    34.0067        23.9400         26.6000
 190  5.3902    33.7667        23.9733         26.9133
 191  5.2317    32.5667        24.1200         26.7400
 192  5.6871    34.3533        24.1400         27.1000
 193  4.9964    35.2400        24.2667         26.9333
 194  5.2235    34.6200        24.4467         26.9667
 195  4.9058    35.1333        24.1000         26.7867
 196  5.0897    35.2067        23.8733         27.1400
 197  5.1796    33.9200        24.1133         26.9067
 198  5.5373    35.3000        24.1733         26.9533
 199  5.2512    34.9200        24.3267         27.1133
 200  5.6997    33.5800        24.3067         27.1533
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 201  4.9528    33.3733        24.2533         27.2200
 202  5.1514    35.0200        24.6467         27.3600
 203  5.2532    35.1933        24.6200         27.2533
 204  5.1651    35.5000        24.4800         27.2800
 205  5.0718    35.8067        24.5333         27.4867
 206  5.2386    34.0200        24.5400         27.6467
 207  5.1902    35.2067        25.0067         27.1133
 208  5.2244    34.9067        24.7067         27.4867
 209  4.9682    34.4400        24.7800         27.5400
 210  6.0231    34.1933        24.7667         27.6133
 211  4.9011    34.2800        24.8000         27.4800
 212  5.4291    35.9133        24.8267         27.8000
 213  5.2827    36.2733        24.7133         27.6400
 214  5.2789    36.3667        24.8267         27.5133
 215  5.7667    36.2200        24.8067         27.6733
 216  6.4524    36.1000        25.0133         27.9067
 217  6.2125    35.1533        24.8267         27.5800
 218  6.2201    35.2467        25.1600         27.9733
 219  5.9658    34.1667        25.1800         27.5200
 220  5.9593    36.3467        24.7333         27.6267
 221  6.5853    35.6600        24.9933         27.9667
 222  6.4590    35.3267        25.1400         27.4867
 223  6.1407    35.9267        25.2200         27.8933
 224  5.9473    32.7133        25.0667         28.2200
 225  6.7042    34.0133        25.1267         28.2867
 226  5.9220    33.7733        25.1933         28.0400
 227  6.1879    35.9733        25.2733         28.0600
 228  6.4487    35.0467        25.1933         28.0000
 229  6.1827    36.9800        25.4467         28.1333
 230  5.9098    36.8267        25.1600         28.1800
 231  6.3034    36.5467        25.1200         28.0200
 232  6.3006    36.7067        25.5133         27.9933
 233  6.1022    34.3867        25.1267         28.1200
 234  5.2509    36.6467        25.4400         28.2733
 235  5.8567    35.4467        25.2533         27.8000
 236  6.0188    35.2733        25.4733         28.4067
 237  5.9447    36.3667        25.7467         28.2067
 238  6.0673    35.7667        25.5933         28.1067
 239  5.7496    35.8200        25.4133         28.6800
 240  5.7401    35.0933        25.6200         28.3800
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 241  5.9701    37.5400        25.7533         28.9333
 242  5.5896    37.1667        25.6867         28.6067
 243  5.5707    37.1867        25.6133         28.8267
 244  5.8402    36.0000        25.8133         28.6333
 245  5.8441    36.5467        26.1000         28.8400
 246  5.6437    34.8133        25.9133         28.6000
 247  5.9277    38.0400        25.8667         28.4933
 248  5.3963    35.9267        25.8067         28.6067
 249  5.9308    37.1933        25.9533         28.7067
 250  6.2466    36.2533        25.8467         29.1333
 251  5.6911    37.4267        26.0667         28.9067
 252  5.1741    36.9600        25.6733         28.9933
 253  5.0339    36.4133        25.9000         29.0267
 254  5.1582    37.9400        26.0867         28.8867
 255  5.3738    36.8333        25.9600         28.7133
 256  5.1643    37.4267        25.9733         28.8533
 257  5.3581    36.7733        26.0067         29.2000
 258  5.1500    37.1067        26.1200         28.8533
 259  4.9936    37.3733        25.9200         29.1200
 260  5.2515    37.6600        26.3200         29.0667
 261  5.1183    38.0133        26.1667         29.2733
 262  5.1581    37.9667        26.3200         29.4000
 263  4.6891    39.1067        26.1400         29.0533
 264  4.6490    39.1600        26.5200         29.1600
 265  5.1825    39.1867        25.9267         29.1067
 266  5.2398    39.1400        26.4400         29.1933
 267  5.2745    39.3333        26.3267         29.2400
 268  4.9164    38.6533        26.3400         29.1467
 269  5.2566    38.8000        26.4600         29.1533
 270  5.3479    39.3533        26.3200         29.3733
 271  5.1756    39.4000        26.2000         29.5400
 272  5.2248    39.5067        26.5400         29.5867
 273  5.2614    39.2133        26.7067         29.4200
 274  5.3426    39.5867        26.6867         29.8000
 275  5.2283    39.3267        26.7000         29.7867
 276  4.4020    39.5067        26.6400         29.8133
 277  4.6166    39.0267        26.2067         29.6000
 278  4.8784    38.7733        26.5800         29.9133
 279  7.3659    36.7133        26.6933         29.5000
 280  6.9273    36.7000        26.6000         29.5467
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 281  6.9733    38.8000        26.5200         29.8133
 282  6.6393    38.3867        26.5000         29.8133
 283  6.7393    38.9867        26.9333         30.0600
 284  6.7386    37.6933        26.8400         29.4867
 285  7.5162    38.8867        26.6333         29.6400
 286  6.6623    39.2333        26.8133         30.1267
 287  6.8183    38.9467        26.6533         30.0267
 288  6.8373    38.2267        26.9600         29.9600
 289  6.8194    39.5867        26.8400         29.9200
 290  7.0160    38.3000        26.6400         30.1533
 291  6.7856    39.3533        27.0267         30.4333
 292  6.8214    38.7933        26.8333         30.1267
 293  6.6500    38.8000        26.7867         30.0067
 294  7.4031    39.7933        27.0733         30.2933
 295  6.8626    39.3600        26.6133         30.4733
 296  6.7186    39.7000        27.0133         30.2200
 297  6.8619    38.6200        26.7733         30.3933
 298  7.2040    39.7867        26.9533         30.4400
 299  6.8264    39.0267        27.1000         30.6467
 300  7.8175    38.7533        27.1067         30.4800
Running model Train:  {'loss': 1.5514805235181537, 'accuracy': 38.73428571428572}
Runing model Val: {'loss': 1.5535738364537557, 'accuracy': 39.14666666666667}
Running model Test: {'loss': 1.5633467555999756, 'accuracy': 38.34}
SWA Train:  {'loss': 1.9010498812811716, 'accuracy': 26.897142857142857}
SWA Val: {'loss': 1.9009379704157512, 'accuracy': 26.986666666666665}
SWA Test: {'loss': 1.8991349727630615, 'accuracy': 26.950000000000003}
ASWA Train:  {'loss': 1.7604530368804931, 'accuracy': 30.42}
ASWA Val: {'loss': 1.7616244569778443, 'accuracy': 30.346666666666668}
ASWA Test: {'loss': 1.7600551612854003, 'accuracy': 30.36}
