Preparing directory CIFAR10_VGG16BN_400E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
   1  14.9845    10.0867        11.8133         12.1800
   2  12.0805    10.3800        13.6200         13.2400
   3  11.6954     9.7733        15.2200         14.9867
   4  11.2291     9.7733        15.6733         15.7067
   5  11.5818     9.7733        16.7267         16.9333
   6  11.0275    10.6600        17.4067         17.9467
   7  11.8673     9.4667        18.6733         18.8733
   8  10.9855     9.4867        18.9133         19.3600
   9  11.0189     9.4867        18.5200         19.2933
  10  11.1308     9.4867        19.1667         18.8400
  11  11.2783     9.4867        19.6867         19.3800
  12  11.3205     9.4867        19.6467         19.5133
  13  11.3056     9.4867        19.5867         19.8133
  14  11.2121     9.4867        20.0267         19.5133
  15  11.0490     9.5267        20.4200         19.9933
  16  11.4728     9.7000        20.1333         20.5867
  17  11.2818    10.1867        20.1867         20.3467
  18  11.4495    10.8933        20.5667         20.9067
  19  11.1031    11.7200        21.0200         21.5933
  20  11.1319    12.5400        20.9133         21.3400
  21  11.1475    13.2600        21.7333         21.6600
  22  11.0022    13.7667        21.6133         21.7667
  23  11.4900    14.1200        21.9867         21.8333
  24  10.8879    14.4000        22.3533         22.2533
  25  13.2554    14.7200        22.6733         22.3600
  26  12.3473    15.1267        22.7000         22.9133
  27  11.9505    15.6200        23.3067         23.5200
  28  12.9850    16.5200        23.5400         23.1600
  29  11.7801    17.7267        23.7533         23.9133
  30  10.9672    19.1267        23.8800         23.9800
  31  10.9870    20.0533        24.2000         24.0933
  32  11.3865    20.6333        24.2067         24.5467
  33  11.4897    21.2267        24.3333         25.1667
  34  11.5090    21.8600        24.7667         24.7667
  35  11.2934    22.1667        24.5600         25.3267
  36  11.4416    22.6000        25.3667         25.6467
  37  11.6748    22.7667        25.4600         25.8067
  38  11.4495    24.0600        25.9467         26.0867
  39  11.2623    25.1533        25.9400         25.9733
  40  11.6770    26.0267        25.7667         26.4600
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  41  10.9571    26.2133        26.6333         26.4933
  42  10.7916    25.9933        26.3867         27.0200
  43  12.6753    25.3333        26.7267         27.3533
  44  12.5259    23.7400        27.0733         27.7200
  45  12.2666    23.7533        27.5400         28.1333
  46  11.5291    25.2400        27.6733         28.1600
  47  11.1110    27.9933        27.9533         28.1533
  48  11.3197    30.8200        28.3467         28.5000
  49  11.1272    33.2733        28.3133         28.8467
  50  11.7188    33.8067        28.5333         29.4533
  51  11.0422    34.4733        29.1200         29.5867
  52  10.8127    34.2333        29.4333         29.5933
  53  11.4389    33.0067        29.6267         30.2267
  54  12.3272    31.7333        29.8067         30.8000
  55  11.8963    31.3733        30.3133         31.1533
  56  11.1509    32.9333        30.5200         31.0733
  57  10.8057    34.5867        30.9400         31.9000
  58  11.1240    35.3733        31.1400         31.7467
  59  11.5165    35.6400        31.2933         32.4267
  60  11.0338    35.8000        31.6133         32.4467
  61  11.4345    35.6467        31.7133         32.6733
  62  11.3542    35.4733        32.2800         33.0867
  63  12.2096    34.4133        32.1800         33.5400
  64  11.0836    36.9400        32.5333         33.4133
  65  11.0758    39.3467        33.3333         33.9000
  66  11.1403    40.3467        33.5400         34.0533
  67  11.2528    40.6200        33.1933         34.0467
  68  11.4719    40.5333        33.5533         34.3667
  69  11.2155    40.5867        33.8333         34.7800
  70  10.9842    40.6533        33.8533         34.5333
  71  11.2582    40.0600        33.6133         34.9333
  72  11.4737    39.9533        34.2200         35.3200
  73  11.1761    40.4733        34.4333         35.6067
  74  11.5970    42.5067        34.8333         35.9867
  75  11.5862    43.4533        35.1267         35.6933
  76  12.1165    42.7267        34.9600         36.1067
  77  11.2900    41.2933        35.4867         36.3333
  78  11.1192    41.4800        35.4867         37.0867
  79  11.6294    42.0267        36.1867         36.8200
  80  11.5659    42.1667        35.6667         36.4400
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  81  11.3377    41.8400        35.9467         37.1333
  82  11.9588    42.4400        35.9200         37.4200
  83  11.2015    44.2733        36.5733         37.2400
  84  11.2707    44.3467        36.4400         37.6933
  85  11.3455    45.6133        36.8267         37.5933
  86  10.9254    45.8400        36.6400         38.0867
  87  11.4428    44.5200        37.0333         38.0800
  88  11.2167    42.8333        37.2400         38.6000
  89  11.0515    44.7467        37.2200         38.8667
  90  11.4370    45.0933        37.7800         38.8533
  91  11.2457    45.9067        37.7533         38.9000
  92  11.5147    46.0000        38.1667         38.6067
  93  11.2938    46.7867        38.1600         39.1200
  94  11.2668    48.1667        38.1733         39.2400
  95  11.3537    47.9667        38.4800         39.1533
  96  10.9563    47.4533        38.4200         39.5600
