Preparing directory CIFAR10_VGG19_200E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  4.6846    26.6733        18.3200         21.1200
  99  4.9677    26.8200        18.3933         21.0000
 100  5.7479    26.1200        18.7133         21.4133
 101  5.1653    26.7133        18.7867         21.3400
 102  5.1862    26.6933        18.7133         21.5933
 103  4.9848    24.5733        18.6800         21.4333
 104  5.3615    25.5400        19.0600         21.3200
 105  4.9544    26.5733        19.0533         21.7467
 106  5.0087    26.0467        19.3067         21.5800
 107  5.0195    26.8467        19.4067         22.0200
 108  5.3578    26.9867        19.3867         21.8333
 109  5.0500    27.1933        19.5133         22.1467
 110  5.0498    27.5400        19.6333         22.1000
 111  4.9792    27.5467        19.3267         22.2267
 112  5.4129    28.5000        19.6067         22.4200
 113  5.2530    28.5333        19.8267         22.5000
 114  5.0728    28.8067        19.7933         22.8600
 115  4.9835    28.5267        19.9933         22.7600
 116  5.0494    27.8267        20.1067         22.9000
 117  5.0505    29.2400        20.0067         23.0733
 118  4.9738    28.1600        19.9000         23.1067
 119  5.2285    28.5133        20.0867         23.0400
 120  5.3242    27.8733        20.3067         23.0333
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  5.1837    29.4933        20.2533         23.3733
 122  5.3549    26.8800        20.3200         23.4200
 123  5.4685    30.3200        20.1067         23.7067
 124  5.1355    27.3133        20.3533         23.5533
 125  5.3552    30.0067        20.3667         23.8867
 126  5.3747    28.9200        20.2533         23.6400
 127  5.2185    28.5133        20.4133         23.5200
 128  5.2969    28.4200        20.4600         24.0067
 129  5.4226    29.4533        20.7467         23.7933
 130  5.3932    29.2200        20.8333         24.0200
 131  5.1842    31.3400        20.7600         24.1867
 132  4.8697    29.4867        20.5800         23.9067
 133  4.9418    30.4067        20.6867         24.1467
 134  5.1343    30.5533        20.7933         24.4200
 135  4.9775    30.1467        20.7467         24.3000
 136  5.3048    30.7133        20.5533         24.2467
 137  5.1780    30.1867        20.7133         24.2933
 138  5.5190    29.6267        20.7933         24.2333
 139  5.1861    31.0333        20.9267         24.5133
 140  5.4392    31.5600        21.1067         24.6067
 141  5.3720    32.1333        21.0400         24.5000
 142  5.1833    31.4000        21.0267         24.3733
 143  4.8923    31.0000        21.0933         24.7867
 144  4.9813    31.4533        21.3467         24.9667
 145  4.9395    30.6933        21.1733         24.6667
 146  5.2511    32.8533        21.3733         24.9200
 147  5.3535    32.5067        21.1133         25.4800
 148  5.1515    32.7467        21.2133         26.2200
 149  5.0563    32.3867        21.4133         26.5467
 150  5.5251    32.6000        21.5400         27.1800
 151  5.1160    32.4400        21.5733         26.8733
 152  4.9743    31.9867        21.3933         27.2933
 153  5.2116    31.1667        21.6400         27.1933
 154  5.4496    30.9400        21.5400         27.2867
 155  5.1880    31.9800        21.4733         27.5000
 156  5.4731    30.7067        21.6467         27.2933
 157  5.2450    32.9467        21.6267         27.5333
 158  5.2579    31.8333        22.0000         27.1533
 159  4.8526    32.4333        21.5067         27.4467
 160  4.9834    32.1067        21.6533         27.5867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  5.1935    31.6667        21.6933         27.3600
 162  5.0414    33.4267        22.0800         27.6800
 163  4.9632    31.4800        22.3733         27.6933
 164  5.4117    33.0067        22.5800         27.2333
 165  4.9106    33.3333        23.1533         27.3600
 166  4.8158    32.3867        23.4067         27.8867
 167  5.1989    33.2467        23.3000         27.5133
 168  4.9651    32.9000        23.7600         27.8733
 169  5.1176    33.9333        23.6200         27.8667
 170  4.9865    33.3867        24.1000         27.7000
 171  5.4224    33.8267        24.3667         28.2933
 172  5.1556    33.9067        24.2733         27.7067
 173  6.1802    32.9800        24.8600         28.1133
 174  6.2640    33.4000        25.0333         28.1333
 175  6.8160    34.7067        25.0200         27.9867
 176  6.1910    32.8467        24.8000         28.1067
 177  5.7822    33.2533        25.0533         28.1667
 178  6.7482    34.1133        24.7200         28.1267
 179  5.9046    33.6533        25.0267         28.2067
 180  5.8550    34.4267        25.0667         28.3533
 181  5.9544    34.9600        25.2667         28.2467
 182  5.2123    34.4333        24.9667         28.3267
 183  5.1333    34.6400        24.9933         28.6600
 184  4.9113    34.4333        25.2867         28.7067
 185  5.1451    35.2467        25.1533         28.4667
 186  4.9877    34.3667        24.8600         28.6533
 187  5.2332    35.6000        25.4600         28.6400
 188  5.0295    34.1333        25.2400         28.6600
 189  5.1489    34.3067        25.3067         28.6133
 190  5.1512    34.7533        25.4067         28.8200
 191  4.8352    34.4000        25.3067         28.7733
 192  4.8759    35.1667        25.4000         28.8133
 193  4.9137    35.3000        25.4267         28.8867
 194  4.9298    35.3200        26.0000         29.1467
 195  4.9375    35.0867        25.3867         29.1333
 196  5.1392    36.4200        25.4333         29.0600
 197  4.9836    34.5067        25.5133         29.0733
 198  5.1464    36.0467        25.5200         29.1667
 199  4.8649    35.7467        25.5867         29.2267
 200  5.5218    36.0867        25.6200         29.1667
Running model Train:  {'loss': 1.6321237452915736, 'accuracy': 36.76857142857143}
Runing model Val: {'loss': 1.6353357842127483, 'accuracy': 36.333333333333336}
Running model Test: {'loss': 1.6346860847473144, 'accuracy': 36.720000000000006}
SWA Train:  {'loss': 1.9814739634922574, 'accuracy': 25.825714285714284}
SWA Val: {'loss': 1.9802851505279542, 'accuracy': 25.88666666666667}
SWA Test: {'loss': 1.981617416191101, 'accuracy': 25.5}
ASWA Train:  {'loss': 1.8322076898574828, 'accuracy': 29.32}
ASWA Val: {'loss': 1.8333232834498088, 'accuracy': 29.273333333333333}
ASWA Test: {'loss': 1.8345098363876342, 'accuracy': 29.299999999999997}
