Preparing directory CIFAR10_VGG16BN_100E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  9.7976    48.1867        38.3333         39.9267
  98  10.5607    47.9533        38.5000         39.8400
  99  9.7098    48.2133        39.0267         40.2600
 100  10.5374    48.1667        38.5200         40.6933
Running model Train:  {'loss': 1.329324035862514, 'accuracy': 50.48285714285714}
Runing model Val: {'loss': 1.3594947879155477, 'accuracy': 49.00666666666667}
Running model Test: {'loss': 1.348592568588257, 'accuracy': 50.239999999999995}
SWA Train:  {'loss': 1.635019001688276, 'accuracy': 40.082857142857144}
SWA Val: {'loss': 1.6418857343037923, 'accuracy': 38.806666666666665}
SWA Test: {'loss': 1.6348987628936769, 'accuracy': 40.01}
ASWA Train:  {'loss': 1.580284789112636, 'accuracy': 41.59428571428572}
ASWA Val: {'loss': 1.5905440910339355, 'accuracy': 40.28}
ASWA Test: {'loss': 1.5815913528442382, 'accuracy': 41.82}
