Preparing directory CIFAR10_VGG16_200E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
   1  7.3704    10.0867        10.0867         10.0867
   2  4.9085    10.4267        10.0933         10.3667
   3  5.0763    10.1400        10.1533         10.2133
   4  5.2285    10.1933        10.2667         10.2467
   5  4.9746    10.3333        10.3400         10.6133
   6  5.0247    10.6267        10.6200         10.8467
   7  4.8564    12.2133        10.9400         11.2867
   8  4.8494    14.2400        11.6400         11.9600
   9  4.9117    13.8000        12.4133         12.7200
  10  4.7100    12.5533        13.1733         13.6733
  11  5.1362    11.5200        14.0133         14.1333
  12  4.8754    10.8200        14.1067         14.0600
  13  5.0257     9.8333        13.9000         13.5467
  14  5.0695    10.3133        13.4600         13.1867
  15  4.9050    11.9067        13.2267         12.5333
  16  4.8511    18.0933        12.9000         12.3467
  17  5.0091    17.4467        12.8533         12.4533
  18  5.0657    16.6467        12.3733         12.2667
  19  4.7515    14.6800        12.3667         12.0067
  20  4.8797    15.9733        12.2533         12.1733
  21  4.7398    17.9933        12.3533         12.4000
  22  4.8671    18.7600        12.4600         14.0400
  23  4.8296    18.9333        12.6600         16.0667
  24  4.9629    18.4867        12.6200         16.7933
  25  5.0008    16.4267        12.8867         17.4000
  26  4.9089    15.5067        13.5267         17.6600
  27  5.0180    16.6533        13.8133         17.6467
  28  4.6667    17.1533        14.7000         17.6867
  29  4.9974    18.3667        15.7400         17.9467
  30  4.7463    19.1200        16.2467         17.9933
  31  5.0806    19.2867        16.5933         18.1867
  32  5.2677    19.3333        16.9533         18.0933
  33  4.8646    19.2867        17.0667         18.1333
  34  4.8287    19.8200        17.3933         18.1733
  35  5.0204    19.4800        17.5533         18.1667
  36  4.9217    20.1467        17.6133         18.3267
  37  5.0753    20.6133        17.7933         18.5333
  38  4.9151    19.0333        18.1867         18.7733
  39  4.9504    19.5333        18.4067         18.8600
  40  5.0198    19.9467        18.7333         19.1533
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  41  4.7801    20.0267        18.6200         19.0400
  42  4.8099    20.5133        18.7267         19.2000
  43  4.8285    23.3133        18.9200         19.3067
  44  5.4480    23.0200        19.1400         19.6400
  45  5.2189    23.2600        19.1267         19.9267
  46  5.5495    22.3000        19.4867         19.3133
  47  5.0704    22.7733        19.2267         20.2200
  48  5.1189    23.2533        19.3133         20.1933
  49  4.9295    23.5933        19.4400         19.8867
  50  5.1719    23.7400        19.4867         20.9933
  51  4.8173    23.9000        19.7000         22.3400
  52  5.0556    23.7067        19.8667         22.8133
  53  5.1098    23.8200        20.0867         23.3267
  54  4.9908    23.6667        20.1200         23.7333
  55  4.9741    24.3467        19.8867         23.8733
  56  4.6685    24.7267        20.2200         23.6733
  57  5.1752    25.0733        20.3267         23.7733
  58  5.3554    24.8400        20.4133         23.7467
  59  5.5311    24.7933        21.1667         23.9600
  60  4.9376    24.8333        21.3667         24.2267
  61  5.2142    25.1467        22.2000         24.3267
  62  4.8082    24.7667        22.4467         24.1333
  63  5.0353    26.0933        22.5933         24.3800
  64  4.8598    25.5600        23.0200         24.0667
  65  4.9981    25.8000        23.3400         24.2800
  66  4.8383    26.2667        23.5067         24.4000
  67  4.8253    26.3333        23.6267         24.5200
  68  5.2359    26.4533        23.8133         24.5533
  69  4.8730    27.0200        23.8200         24.5400
  70  4.7499    26.8867        23.7000         24.5267
  71  4.5767    26.9667        24.0800         24.5467
  72  5.2890    26.5467        23.7800         24.9000
  73  4.7029    25.9800        24.2200         24.7600
  74  5.0771    26.7533        24.2733         24.9067
  75  5.6794    22.6333        24.3533         24.6267
  76  5.5155    24.7200        24.1067         25.0200
  77  4.9423    26.4333        24.5733         25.1667
  78  5.0208    27.3600        24.4733         25.1733
  79  5.1574    26.4333        24.5133         25.2133
  80  4.8678    28.0200        24.4733         25.2267
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  4.9627    27.0133        24.4267         25.1067
  82  5.2651    26.5800        24.9133         25.3600
  83  4.7268    27.8600        24.6533         25.0867
  84  5.1694    27.1733        24.9400         25.3400
  85  4.9600    27.6000        24.5333         25.0533
  86  5.0632    27.5067        24.8133         25.0067
  87  4.8076    27.0200        24.6600         25.2400
  88  5.2309    28.2933        24.9000         25.3133
  89  4.8504    28.1667        24.8600         25.2333
  90  4.9966    28.1333        25.1200         25.0267
  91  4.9287    28.4200        24.5867         25.1333
  92  4.7588    28.5067        25.2333         26.1400
  93  5.0360    28.2267        25.4000         25.6600
  94  5.0081    28.9467        24.9200         25.6933
  95  4.6384    29.5667        25.2267         25.5867
  96  4.9037    28.2467        24.9467         25.8200
  97  4.9596    28.3867        25.0200         25.7400
