Preparing directory CIFAR10_VGG19BN_200E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  12.0327    46.9467        39.4000         41.1733
  98  11.8976    46.0733        39.7800         40.8533
  99  12.5106    46.7200        39.4667         40.8600
 100  12.5506    47.9000        39.7000         40.9533
 101  12.4835    46.5933        39.9667         41.6733
 102  12.4486    47.9467        40.0133         41.4133
 103  12.0200    47.8933        40.4733         41.8867
 104  12.1890    47.8667        40.0133         41.5933
 105  12.3070    47.1200        40.6000         41.7600
 106  12.2201    46.0933        40.3867         41.5400
 107  12.1392    46.3133        40.9400         42.2267
 108  12.6580    46.6600        40.8067         42.2200
 109  12.4905    46.8667        40.9600         42.9200
 110  12.3551    48.2267        41.2600         42.5800
 111  11.9938    48.1600        41.2400         42.5733
 112  12.1758    49.4267        41.5133         42.6200
 113  12.2694    50.0400        41.5133         43.3667
 114  12.1609    50.6800        41.6467         42.7933
 115  12.3014    49.7733        41.7133         43.1600
 116  12.0635    49.1000        42.1267         43.3533
 117  12.3069    49.3933        41.7133         43.9133
 118  12.3098    49.6400        41.8400         43.8800
 119  11.9376    50.4400        42.3733         44.1267
 120  12.3906    50.2000        42.5067         43.8667
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 121  13.2845    49.6533        42.5267         44.2000
 122  14.0394    50.0133        42.5000         44.5400
 123  13.6346    50.2000        42.9200         44.2867
 124  13.3627    49.8133        42.8267         44.4000
 125  13.6834    51.9200        42.9000         44.6733
 126  13.0737    51.3800        43.2000         44.5533
 127  13.1392    50.0333        43.1333         45.1067
 128  12.9617    49.9067        43.1133         44.9933
 129  13.1265    52.1400        43.1467         45.0467
 130  12.9635    52.1133        43.8133         45.4133
 131  12.3257    50.6000        43.4667         45.3667
 132  12.0775    49.9533        43.8733         45.8667
 133  12.4117    51.1200        44.0067         45.8933
 134  12.5432    52.2067        43.7467         45.8533
 135  12.7439    52.2667        44.1267         46.4267
 136  13.5136    52.1733        44.3400         46.2067
 137  12.9406    51.0067        44.3067         46.3133
 138  12.9138    52.3533        44.8200         46.5133
 139  13.1344    53.5733        44.3733         46.4533
 140  12.4660    53.3467        44.9267         46.4533
 141  12.2540    51.5200        44.7333         46.8800
 142  12.2456    49.8733        45.2267         46.8133
 143  12.2215    50.6800        44.9067         47.1600
 144  12.3577    52.0667        45.2800         47.1400
 145  12.1308    53.4533        44.9400         47.0667
 146  12.2174    54.5133        45.4333         47.5533
 147  13.8244    54.7333        45.4267         47.4333
 148  14.2630    54.6200        45.4133         47.5000
 149  14.1795    52.7933        45.2600         47.8733
 150  12.4717    53.4467        45.7533         47.7800
 151  12.1858    54.5467        45.2867         48.2933
 152  12.5614    54.5133        45.6733         47.7200
 153  12.1876    53.7467        46.2000         47.9933
 154  11.9641    53.6067        46.2533         48.5733
 155  12.3136    53.9133        46.2667         48.4400
 156  12.1905    54.5800        46.3667         48.6667
 157  12.2589    55.1600        46.2200         48.9200
 158  12.3964    56.1067        46.2467         49.1400
 159  12.7399    55.6200        46.2200         48.6533
 160  12.1367    54.3667        46.6533         48.8800
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 161  12.5623    53.9867        46.9933         49.2400
 162  12.6820    53.2733        47.0733         49.0067
 163  12.1690    52.4333        47.1600         49.3067
 164  12.2108    51.6667        46.9200         49.3333
 165  11.9611    51.9200        47.0133         50.0533
 166  12.1503    52.7733        47.0133         49.5467
 167  12.0472    54.7533        46.8400         49.7400
 168  12.1324    55.1200        47.4800         49.6200
 169  11.8703    56.6800        47.2800         49.9800
 170  12.2883    56.9467        47.3067         50.0867
 171  12.1676    55.8067        47.4333         50.0067
 172  12.3490    56.3000        47.7333         50.0067
 173  11.8237    56.5267        47.4933         50.3067
 174  12.1174    55.6133        47.5667         50.2400
 175  12.6312    55.2400        47.8867         50.9533
 176  11.8120    55.9933        47.8667         50.5933
 177  12.2363    57.2000        47.4867         50.9667
 178  11.9457    56.8000        48.2600         50.7000
 179  12.1225    55.2533        48.0600         50.7867
 180  12.0441    55.2600        48.4333         50.9000
 181  11.9567    56.0267        48.3400         50.9333
 182  12.1670    55.4600        48.3067         51.3200
 183  11.9440    54.8533        49.0733         51.8400
 184  12.1967    55.4600        48.5400         51.1067
 185  11.9090    56.3067        48.5867         51.4933
 186  12.0778    56.4933        48.6867         51.0933
 187  12.3521    57.0133        48.6333         51.2467
 188  12.2438    56.8800        48.9600         51.5400
 189  12.4394    56.1867        49.2333         52.2733
 190  12.6930    55.2000        48.7733         51.7933
 191  12.1895    55.2267        49.0133         51.6867
 192  11.9349    54.8000        49.0067         51.8933
 193  12.3965    56.0133        49.1467         52.1533
 194  12.2122    55.5533        49.3733         52.3200
 195  11.9819    54.9267        49.7067         52.5867
 196  11.9080    55.6933        49.6733         52.2667
 197  12.3575    56.9867        49.4000         52.2467
 198  12.1061    58.1667        49.2000         52.8467
 199  12.1495    57.9933        49.8600         52.6400
 200  12.5651    57.2400        49.8000         52.9800
Running model Train:  {'loss': 1.0717551745006015, 'accuracy': 61.15714285714285}
Runing model Val: {'loss': 1.137223024749756, 'accuracy': 59.093333333333334}
Running model Test: {'loss': 1.1318356901168822, 'accuracy': 59.64}
SWA Train:  {'loss': 1.3308528572899954, 'accuracy': 51.074285714285715}
SWA Val: {'loss': 1.3526846062342326, 'accuracy': 49.75333333333333}
SWA Test: {'loss': 1.3429729024887085, 'accuracy': 50.629999999999995}
ASWA Train:  {'loss': 1.245410812486921, 'accuracy': 54.20857142857143}
ASWA Val: {'loss': 1.2754038455327352, 'accuracy': 52.666666666666664}
ASWA Test: {'loss': 1.270221227836609, 'accuracy': 53.669999999999995}
