Preparing directory CIFAR10_VGG16_400E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  4.1220    14.7667        18.9533         18.3000
  99  4.0308    16.9400        19.2267         18.1733
 100  4.3779    17.3533        19.0600         18.3333
 101  4.0204    17.3533        19.0867         18.2400
 102  4.1767    17.4933        18.9867         18.3200
 103  3.9704    18.8333        19.3467         18.1933
 104  4.5503    18.7667        18.9600         18.3067
 105  4.4025    18.6200        19.1800         18.5067
 106  4.2655    18.6333        19.2600         18.2867
 107  3.9436    18.6267        19.3000         18.3533
 108  4.1462    18.5600        19.4067         18.4000
 109  4.2510    18.6600        19.0867         18.2667
 110  4.1713    19.1333        19.3200         18.2933
 111  4.4445    19.0533        19.3667         18.5133
 112  4.2801    19.1600        19.3600         18.2933
 113  4.1749    19.3133        19.3667         18.5533
 114  4.1369    19.6133        19.3667         18.3600
 115  3.9993    20.1467        19.5800         18.5400
 116  4.0514    20.3667        19.6267         18.6600
 117  4.2110    20.6467        19.5467         18.6000
 118  3.9566    19.5800        19.6733         18.5467
 119  4.2025    19.1267        19.6400         18.8933
 120  4.2141    19.5067        19.6000         18.8600
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  4.1511    18.2800        19.6667         18.9333
 122  4.2088    18.8267        19.8267         18.6467
 123  3.9849    18.8667        19.8200         18.6133
 124  4.4045    19.7667        19.9800         18.8067
 125  4.4654    20.3667        19.8400         18.5800
 126  4.3866    20.1600        19.7467         19.0933
 127  4.4213    20.2400        19.8533         19.0600
 128  4.4530    20.1533        19.7400         19.2267
 129  4.2149    20.0667        19.9467         19.1800
 130  4.2008    19.4800        19.9333         19.1200
 131  4.2293    20.4800        20.1467         19.3200
 132  4.3846    19.7800        20.1400         19.4400
 133  4.1901    20.0200        20.1333         19.2867
 134  4.3031    20.9333        19.9600         19.6267
 135  3.8811    20.5533        20.0667         19.4400
 136  3.8348    21.6667        20.1400         19.6200
 137  3.9230    21.1600        20.0200         19.3667
 138  4.0009    20.8133        20.0400         19.7133
 139  4.5627    20.7533        20.0800         19.7733
 140  4.1923    21.5133        20.2733         19.3600
 141  4.0787    21.7867        20.2000         19.8400
 142  4.4125    21.6200        20.3000         19.5800
 143  4.2558    21.5133        20.1600         19.7467
 144  5.1402    21.7000        20.4067         19.4400
 145  4.1783    21.1267        20.3400         19.3067
 146  3.9866    21.1000        20.3600         19.3600
 147  4.2201    21.3733        20.5533         19.0733
 148  4.4886    22.5400        20.5333         19.0733
 149  4.1730    22.9800        20.8600         18.7000
 150  4.5404    23.4333        20.4200         18.9600
 151  4.2384    22.0800        20.6133         19.1667
 152  4.1625    21.2133        20.7467         19.2800
 153  4.3028    21.2933        20.7400         19.6000
 154  4.1182    22.8333        20.5867         19.5600
 155  4.1757    23.1133        20.7733         19.5333
 156  4.4703    23.0733        20.8000         19.3933
 157  4.0436    21.9400        20.6667         19.4867
 158  4.0099    22.7800        20.9933         19.6000
 159  4.4613    23.2333        20.8733         19.7467
 160  4.1441    22.1333        20.7600         19.7733
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  4.6687    21.7067        20.9200         19.7267
 162  4.4632    22.3800        20.3067         19.7600
 163  4.1376    22.3867        20.0600         20.0000
 164  4.1139    23.0733        20.0800         19.7933
 165  4.2271    22.8667        19.7067         19.8800
 166  4.2154    23.9000        19.8867         19.8867
 167  4.2520    23.8000        19.6533         19.9400
 168  4.4950    23.9133        19.6067         20.0067
 169  4.2557    23.2333        19.3600         19.9733
 170  4.1437    24.6800        19.7800         20.1467
 171  3.6620    24.2867        19.7267         20.0600
 172  4.1272    23.3667        19.7467         20.0733
 173  4.3883    24.4533        19.3867         19.9733
 174  4.0530    23.7733        19.2867         20.1000
 175  4.3855    22.3800        19.4800         20.1600
 176  4.3738    23.7467        19.4667         20.2000
 177  4.2743    24.2600        19.2867         20.3733
 178  4.1401    23.5333        19.3933         20.2267
 179  4.3452    24.3600        19.5467         20.2733
 180  4.1039    24.6867        19.3600         20.4000
 181  4.5075    25.1333        19.4800         20.0733
 182  4.3276    22.7067        19.6667         20.3933
 183  4.1765    24.2667        19.6000         20.7600
 184  4.0149    23.1000        19.8667         20.5200
 185  4.1409    23.4733        19.5067         20.5600
 186  4.2226    22.7800        19.7067         20.5000
 187  4.1014    25.2133        19.8733         20.6733
 188  4.3658    25.6733        19.6267         20.6667
 189  4.0009    25.9067        19.9000         20.5200
 190  4.1548    24.3133        19.5867         20.8400
 191  4.5062    25.4933        19.8933         20.7600
 192  4.2281    26.0267        19.7533         20.7533
 193  4.3507    27.1267        19.8800         20.9333
 194  4.1602    27.2533        19.8333         20.7333
 195  4.1768    27.0800        19.7400         20.8200
 196  4.2042    25.4667        19.8800         20.8267
 197  3.8085    24.7333        19.6600         20.7000
 198  4.4071    25.0400        19.6667         20.9267
 199  4.1863    25.9267        19.6400         21.3133
 200  4.8608    27.3267        19.8467         21.1067
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 201  4.3278    27.7467        19.9133         20.9733
 202  4.4168    26.8800        20.2333         21.2133
 203  4.0983    27.6800        19.8733         21.3867
 204  4.1003    28.6267        20.1867         21.2600
 205  4.3229    27.8200        20.0400         21.1467
 206  3.9977    27.8467        19.9800         21.5400
 207  4.4350    27.9933        19.9400         21.2467
 208  4.1748    27.1800        19.9933         21.5800
 209  4.3797    26.6733        19.8800         21.5200
 210  4.1986    25.7533        19.9200         21.9733
 211  4.9453    24.9800        20.0133         21.4400
 212  4.2749    28.0400        19.8333         21.7600
 213  4.6401    28.2667        19.9333         21.9000
 214  4.2355    28.7333        20.2000         21.7867
 215  4.0870    27.8000        20.1600         21.7067
 216  4.0819    26.5800        20.2000         21.6067
 217  4.4150    27.7533        20.0267         21.9000
 218  4.2191    27.2467        20.3133         21.6933
 219  4.1999    27.0333        20.0333         21.7667
 220  4.2716    27.6400        20.4067         21.5800
 221  4.4060    28.5133        19.9867         21.7067
 222  4.0808    28.4467        20.1467         21.6133
 223  4.1294    29.0200        20.0067         21.7867
 224  4.4155    29.1000        20.1467         21.7733
 225  4.5370    29.0733        20.1600         22.0067
 226  4.0722    28.3800        20.0533         22.0600
 227  4.2868    29.8600        20.2867         22.1733
 228  4.0941    29.9800        20.3333         21.9533
 229  3.9676    29.4733        20.4467         21.8733
 230  4.1393    30.9533        20.0800         22.3467
 231  4.3190    30.1667        20.5867         22.2067
 232  4.0259    30.7400        19.9667         22.2533
 233  4.2955    31.7667        20.5067         22.3933
 234  4.2244    31.6333        20.2133         22.1333
 235  3.8784    30.8933        20.5133         22.2467
 236  4.1854    30.3867        20.5867         22.4200
 237  4.3622    31.2667        20.3600         22.0333
 238  4.1872    31.2400        20.3867         22.1400
 239  4.2499    31.2267        20.5800         22.1667
 240  4.2078    31.3733        20.5467         22.2533
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 241  4.6071    31.3400        20.4467         22.0800
 242  4.2205    30.5133        20.6000         22.6000
 243  4.2706    30.3400        20.6667         22.1600
 244  4.2414    30.8400        20.5667         22.3267
 245  4.1873    31.9733        20.7400         22.4733
 246  4.2254    30.1200        20.6200         22.3533
 247  4.1810    28.6333        20.6067         22.3467
 248  4.0037    30.2200        20.6933         22.6067
 249  4.1975    29.6933        20.7667         22.4200
 250  4.3108    31.4067        20.7667         22.5667
 251  4.0734    32.2133        20.7933         22.7200
 252  4.0064    32.4267        20.7400         22.8667
 253  3.9098    34.2667        20.6733         23.0000
 254  3.9290    32.9933        20.6200         22.5400
 255  4.3284    33.0467        20.8933         22.8133
 256  3.9857    32.9000        21.0867         22.7400
 257  3.8512    33.5867        20.8933         22.6867
 258  4.1300    33.0600        21.0800         22.9400
 259  3.9632    33.0133        20.9000         22.7667
 260  3.9837    33.2467        20.7600         22.9400
 261  4.4486    33.0333        21.1800         23.0067
 262  4.3182    31.7267        20.8067         23.1067
 263  4.2919    33.5867        20.9333         23.0400
 264  4.0991    34.1667        21.0467         23.3400
 265  4.2450    33.2200        20.8067         23.1533
 266  4.2212    34.8067        21.2867         23.0800
 267  4.1714    35.1867        20.9467         22.9067
 268  3.8450    34.6533        20.9667         23.0800
 269  4.3967    34.3400        21.1333         23.2467
 270  4.1338    34.6333        21.2333         23.2200
 271  4.2320    34.0867        20.9933         22.9000
 272  4.5260    33.9600        21.3667         23.3933
 273  4.4074    35.5533        21.1733         23.2400
 274  3.8996    34.9267        21.3000         23.4400
 275  4.3942    36.7467        21.2867         23.3600
 276  4.5818    35.2800        21.1867         23.2733
 277  4.3045    36.9133        21.4933         23.2533
 278  4.1845    36.0667        21.6000         23.6267
 279  4.1247    30.5933        21.5467         23.6533
 280  4.2151    31.4400        21.4267         23.6667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 281  4.4147    28.9733        21.5000         23.1867
 282  4.5569    27.8600        21.3867         23.5000
 283  4.6894    28.6667        21.5667         23.6400
 284  4.2689    30.0600        21.6667         23.4800
 285  4.4589    29.0733        21.5533         23.4667
 286  4.1862    31.7000        21.6667         23.6867
 287  4.3899    31.5200        21.6067         23.3933
 288  4.2976    31.5000        21.5800         23.8000
 289  4.0672    31.6067        21.4133         23.5733
 290  4.3886    34.1533        21.6667         23.8467
 291  4.4964    33.0600        21.7800         23.7267
 292  4.1476    32.7667        21.5600         23.8800
 293  4.3219    32.6667        21.5733         23.6200
 294  4.2777    33.6600        21.7133         24.0600
 295  4.4781    34.5067        21.6800         23.8267
 296  4.2965    34.6467        21.8267         24.0800
 297  4.0599    34.1400        21.6200         23.8733
 298  4.5072    34.7600        21.7933         23.8133
 299  4.1287    35.8467        21.5267         23.9067
 300  4.7045    34.3200        21.5667         24.1133
 301  4.1883    35.9067        21.8667         24.1933
 302  4.4824    35.8867        21.6333         24.1067
 303  4.2336    34.5400        21.8067         24.3800
 304  4.4020    33.9800        21.8333         24.1667
 305  4.4873    37.3000        22.1400         24.3400
 306  4.2102    38.5533        21.9400         24.4000
 307  4.2791    37.1533        21.8533         24.0933
 308  4.2724    36.5933        21.8467         24.3933
 309  3.9365    38.5533        21.9800         24.3800
 310  4.0600    37.4333        21.6267         24.2600
 311  4.2149    37.0800        22.0400         24.5667
 312  4.1975    38.5467        22.1333         24.6000
 313  4.5567    39.2467        21.7400         24.7000
 314  4.3030    40.6600        22.2133         24.9600
 315  4.1626    38.8800        22.1667         24.5933
 316  3.9641    38.8867        22.3200         25.0400
 317  4.2563    39.4533        22.2133         24.7733
 318  4.4575    38.6600        22.1333         24.8467
 319  3.9536    41.6133        21.9733         25.1600
 320  4.4593    40.7733        22.3067         25.1333
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 321  3.9832    38.5600        22.1867         25.0867
 322  4.3246    40.0667        22.6467         25.0267
 323  4.2853    39.4000        22.2667         25.1533
 324  4.0204    40.9667        22.3667         25.5467
 325  4.7022    38.9200        22.4200         25.8133
 326  4.1308    40.6800        22.4933         25.5000
 327  4.6437    41.2400        22.2600         25.4867
 328  4.4330    39.8333        22.4933         25.6533
 329  4.1013    41.0400        22.5267         25.7600
 330  4.1689    41.5867        22.7733         25.9133
 331  4.2278    39.7867        22.5600         25.8067
 332  4.1771    41.2000        22.5133         26.0400
 333  4.2653    39.2800        22.5267         26.1733
 334  4.1053    41.7600        22.6867         26.0800
 335  4.1108    38.7600        22.6133         26.4333
 336  4.0019    41.7800        22.7400         25.8800
 337  4.4573    42.3133        22.8867         26.2067
 338  4.3835    42.3200        22.8067         26.6200
 339  3.9922    41.1533        22.5667         26.3200
 340  4.0048    42.0400        22.7333         26.0867
 341  4.0015    43.7267        23.1600         26.6467
 342  4.3723    41.1467        22.6867         26.4200
 343  4.0762    40.4867        22.8467         26.6067
 344  4.2915    42.8400        22.7667         26.8067
 345  4.2690    43.3133        22.9133         26.8000
 346  4.3619    43.7533        22.7667         26.6933
 347  4.4975    43.2533        22.8200         27.1933
 348  4.3713    42.9800        23.0200         26.7933
 349  4.4065    43.9067        22.9533         27.0733
 350  4.6475    43.4600        22.8867         26.5400
 351  4.0099    45.1333        22.9800         27.2667
 352  4.0317    42.4600        23.0133         27.1200
 353  4.3760    44.5800        23.1467         27.1067
 354  4.2792    44.2333        22.8800         26.9867
 355  4.4014    45.1467        23.1533         27.2267
 356  4.5395    43.6133        23.1400         27.2200
 357  4.0911    45.5867        23.3467         26.9933
 358  5.9471    46.4733        22.9067         27.2600
 359  4.8847    44.0733        22.8200         27.5400
 360  5.1710    46.5200        23.1800         27.0333
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 361  5.2892    46.2333        23.1933         27.4000
 362  5.1160    45.0200        22.8867         27.7267
 363  4.9838    45.7000        23.2400         27.3133
 364  5.2117    47.3200        23.2000         27.4933
 365  5.2783    47.6000        23.1533         27.5200
 366  4.9075    47.7200        23.3733         27.4133
 367  4.7635    47.2733        23.1800         27.6800
 368  4.4635    47.3600        23.2467         27.7667
 369  4.8520    48.7600        23.2933         27.4000
 370  4.9292    47.3800        23.1200         28.0067
 371  4.8190    46.6333        23.3733         28.0333
 372  4.9992    45.1733        23.5600         28.0600
 373  4.8851    42.2067        23.1667         28.3733
 374  4.6237    46.2867        23.3400         28.0267
 375  5.2052    47.5400        23.3867         28.2133
 376  4.8520    49.3133        23.5667         28.0000
 377  4.8521    47.8200        23.3800         28.2067
 378  4.8885    46.6667        23.2533         28.6067
 379  4.7314    47.5467        23.5400         28.0533
 380  4.6399    48.5333        23.5467         28.2733
 381  4.2065    49.5200        23.4733         28.5067
 382  4.1120    47.9200        23.4800         28.5400
 383  4.4003    46.3000        23.3267         28.4733
 384  4.0257    48.6467        23.6600         28.9133
 385  4.2491    49.2467        23.5000         28.7867
 386  4.1907    48.7600        23.8200         28.6200
 387  4.2826    46.8733        23.8067         28.6533
 388  4.3521    44.9733        23.7733         29.0533
 389  3.9801    47.1200        23.5333         28.9467
 390  4.1994    47.2933        23.6400         29.1133
 391  4.2715    46.8133        23.5467         29.5000
 392  4.2802    44.0400        23.7000         28.8400
 393  4.4040    46.8533        23.8200         28.9067
 394  4.2710    46.4400        23.8800         29.4000
 395  4.1942    46.1000        23.7933         29.3400
 396  3.9597    47.0733        23.7933         29.2600
 397  4.5388    45.3267        23.9267         29.4867
 398  4.0781    47.7800        23.5600         29.2333
 399  3.9515    45.7000        24.1733         29.6533
 400  4.3839    46.0333        24.4200         29.7933
Running model Train:  {'loss': 1.3254238576344082, 'accuracy': 47.145714285714284}
Runing model Val: {'loss': 1.3481403416951498, 'accuracy': 45.879999999999995}
Running model Test: {'loss': 1.3524969081878662, 'accuracy': 46.51}
SWA Train:  {'loss': 1.9570699102674212, 'accuracy': 23.69142857142857}
SWA Val: {'loss': 1.9558816075007122, 'accuracy': 24.2}
SWA Test: {'loss': 1.956141429901123, 'accuracy': 23.71}
ASWA Train:  {'loss': 1.782952175630842, 'accuracy': 30.068571428571428}
ASWA Val: {'loss': 1.7824434417088826, 'accuracy': 29.773333333333333}
ASWA Test: {'loss': 1.7813539777755738, 'accuracy': 29.04}
