Preparing directory CIFAR10_VGG16_200E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  5.9151    19.0000        18.7333         17.8400
  99  5.9703    18.8267        19.0600         18.0333
 100  6.7378    18.7600        19.0000         18.0200
 101  5.8652    18.3733        19.2933         18.1733
 102  6.0010    18.0667        19.0867         18.1600
 103  6.1197    18.2267        19.1800         18.2200
 104  5.8155    18.3800        19.3000         18.2267
 105  6.2708    18.2200        19.0600         18.3267
 106  6.2379    17.9600        19.1467         18.2733
 107  6.5385    18.2933        19.2533         18.1933
 108  6.2214    19.1867        19.3533         18.4933
 109  6.1433    19.4067        19.4733         18.4733
 110  5.9684    19.7133        19.5467         18.3267
 111  6.1382    19.8400        19.4267         18.5267
 112  6.2115    19.9800        19.5467         18.4933
 113  6.0148    20.1667        19.6200         18.4800
 114  6.5000    21.1000        19.7600         18.5067
 115  5.8775    21.1667        19.5133         18.6600
 116  6.0049    21.6667        19.8867         18.7333
 117  5.7314    19.3467        19.8933         18.6267
 118  5.7323    19.4600        19.9600         18.8400
 119  6.0194    18.5467        19.9067         18.7933
 120  5.9369    20.2267        19.9600         18.8800
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  6.0536    22.4067        19.8200         18.9667
 122  5.9563    22.2000        20.0133         18.7000
 123  5.9901    20.1333        20.2133         18.9000
 124  5.9247    20.4333        20.2800         18.8400
 125  6.5368    21.8867        19.8400         18.8800
 126  6.0137    21.1000        20.0000         19.0467
 127  6.1730    20.3600        20.0867         19.0133
 128  6.0201    19.6867        20.1000         19.1000
 129  5.9921    19.5867        20.4333         19.1733
 130  5.8570    19.1933        20.2533         19.0800
 131  6.0809    19.6800        20.6067         19.2333
 132  5.8480    19.7400        20.0067         19.4000
 133  6.0206    20.0533        20.2333         19.3333
 134  6.1689    20.2133        20.3467         19.9733
 135  5.6504    20.2533        20.4333         20.5400
 136  5.6741    20.3467        20.2400         20.3067
 137  5.9325    20.7733        20.5067         20.4267
 138  6.0848    21.0200        20.5733         20.5467
 139  5.9837    19.4200        20.6933         20.4333
 140  5.8692    18.8667        20.6733         20.5933
 141  5.9484    18.6533        20.7200         20.7933
 142  5.7791    19.1800        20.4600         20.5467
 143  5.5845    19.6467        20.4000         20.8067
 144  6.0705    20.2400        20.2267         20.5667
 145  6.0509    20.8867        20.2200         20.4333
 146  6.0305    20.6067        20.2933         20.5133
 147  5.9264    21.3867        20.3333         20.2800
 148  5.8247    21.4733        20.2467         20.7467
 149  5.7175    22.4933        20.0267         20.8600
 150  6.1823    21.4200        19.9800         20.5733
 151  5.7888    22.2067        20.2800         21.0133
 152  5.8847    21.5733        19.9133         21.2800
 153  5.5197    22.0667        19.9867         21.4267
 154  5.7254    22.2200        19.6133         21.2133
 155  5.3853    23.1667        19.9133         21.1400
 156  5.6860    22.8667        19.9667         21.2400
 157  5.8089    22.2267        19.8600         21.0067
 158  5.6832    22.3867        20.0533         21.2067
 159  6.0754    21.6600        19.7133         21.2867
 160  5.8526    22.0000        19.6200         21.2733
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  5.7333    22.4733        19.9067         21.3667
 162  6.5363    21.8000        19.5000         21.3467
 163  5.5565    22.7533        19.5467         21.6267
 164  5.4481    23.1467        19.5067         21.4400
 165  5.8518    21.5733        19.6200         21.4067
 166  5.7515    22.1800        19.6667         21.6600
 167  5.5073    22.2400        19.4000         21.6933
 168  5.5106    21.9733        19.4333         21.5133
 169  5.5137    23.0067        19.2733         21.9133
 170  5.8137    22.8933        19.6400         21.8333
 171  5.4523    24.3267        19.6000         21.7667
 172  6.0091    23.7800        19.6867         21.5800
 173  5.9215    22.9200        19.4200         21.8667
 174  6.0544    23.5267        19.3267         22.0667
 175  6.2062    23.8267        19.5333         22.2200
 176  5.8834    23.1200        19.5467         22.5133
 177  5.7648    23.7267        19.1400         22.9267
 178  5.8318    24.4067        19.4867         22.7600
 179  6.1542    24.4400        19.4533         22.7267
 180  6.1694    25.5667        19.5733         22.8600
 181  5.9277    25.8133        19.5600         22.7600
 182  6.0174    25.2867        19.4333         22.8733
 183  5.9008    24.2333        19.3067         23.3467
 184  5.8466    24.2333        19.3800         23.2067
 185  5.8837    22.7800        19.3333         23.2867
 186  6.0269    23.1000        19.5067         23.4133
 187  6.2057    25.1200        19.5267         23.5000
 188  6.0178    24.7467        19.5400         23.2800
 189  6.0844    24.8600        19.7933         23.1400
 190  6.1771    25.8200        19.5667         23.6267
 191  5.9756    24.9867        19.9733         23.5800
 192  6.1045    25.9000        19.6200         23.4333
 193  6.0631    25.9867        19.9467         23.4067
 194  5.9289    26.5000        20.2800         23.5200
 195  6.3646    25.5133        19.9933         23.6600
 196  6.1152    25.6000        20.3467         23.2933
 197  6.2728    26.5000        20.7000         23.0933
 198  6.0794    26.3000        20.8733         23.2067
 199  5.9646    26.4267        21.4600         22.6933
 200  6.2191    26.1200        20.2200         22.7867
Running model Train:  {'loss': 1.7862535826274326, 'accuracy': 26.79714285714286}
Runing model Val: {'loss': 1.7859577308019001, 'accuracy': 26.506666666666668}
Running model Test: {'loss': 1.7876251678466797, 'accuracy': 26.179999999999996}
SWA Train:  {'loss': 2.0922488565717425, 'accuracy': 20.474285714285713}
SWA Val: {'loss': 2.091741544342041, 'accuracy': 20.533333333333335}
SWA Test: {'loss': 2.091894510269165, 'accuracy': 20.79}
ASWA Train:  {'loss': 1.8919621722630091, 'accuracy': 22.942857142857143}
ASWA Val: {'loss': 1.8882981856028238, 'accuracy': 22.78}
ASWA Test: {'loss': 1.8906343631744384, 'accuracy': 23.0}
