Preparing directory CIFAR10_VGG19_300E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  4.3398     9.4867         9.4867          9.4867
  99  4.4385     9.4867         9.4867          9.4867
 100  4.8385     9.4867         9.4867          9.4867
 101  4.5786     9.4867         9.4867          9.4867
 102  4.4511     9.4867         9.4867          9.4867
 103  4.1722     9.4867         9.4867          9.4867
 104  4.4549     9.4867         9.4867          9.4867
 105  4.4582     9.4867         9.4867          9.4867
 106  4.4820     9.4867         9.4867          9.4867
 107  4.2657     9.4867         9.4867          9.4867
 108  4.4011     9.4867         9.4867          9.4867
 109  4.3753     9.4867         9.4867          9.4867
 110  4.4107     9.4867         9.4867          9.4867
 111  4.3538     9.4867         9.4867          9.4867
 112  4.4378     9.4867         9.4867          9.4867
 113  4.1648     9.4867         9.4867          9.4867
 114  4.3561     9.4867         9.4867          9.4867
 115  4.1734     9.4867         9.4867          9.4867
 116  4.4860     9.4867         9.4867          9.4867
 117  4.4569     9.4867         9.4867          9.4867
 118  4.0971     9.4867         9.4867          9.4867
 119  4.0234     9.4867         9.4867          9.4867
 120  4.0276     9.4867         9.4867          9.4867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 121  4.5107     9.4867         9.4867          9.4867
 122  4.4927     9.4867         9.4867          9.4867
 123  3.9784     9.4867         9.4867          9.4867
 124  4.1963     9.4867         9.4867          9.4867
 125  4.7664     9.4867         9.4867          9.4867
 126  4.3982     9.4867         9.4867          9.4867
 127  4.1933     9.4867         9.4867          9.4867
 128  4.3131     9.4867         9.4867          9.4867
 129  4.4265     9.4867         9.4867          9.4867
 130  4.1020     9.4867         9.4867          9.4867
 131  4.7458     9.4867         9.4867          9.4867
 132  4.3692     9.4867         9.4867          9.4867
 133  4.4379     9.4867         9.4867          9.4867
 134  4.6678     9.4867         9.4867          9.4867
 135  4.5011     9.4867         9.4867          9.4867
 136  4.5186     9.4867         9.4867          9.4867
 137  4.7614     9.4867         9.4867          9.4867
 138  4.5760     9.4867         9.4867          9.4867
 139  3.9902     9.4867         9.4867          9.4867
 140  4.4525     9.4867         9.4867          9.4867
 141  4.3115     9.4867         9.4867          9.4867
 142  4.5381     9.4867         9.4867          9.4867
 143  4.1175     9.4867         9.4867          9.4867
 144  4.2575     9.4867         9.4867          9.4867
 145  4.0588     9.4867         9.4867          9.4867
 146  4.3132     9.4867         9.4867          9.4867
 147  4.6922     9.4867         9.4867          9.4867
 148  4.2538     9.4867         9.4867          9.4867
 149  4.3468     9.4867         9.4867          9.4867
 150  4.7842     9.4867         9.4867          9.4867
 151  4.0385     9.4867         9.4867          9.4867
 152  4.3250     9.4867         9.4867          9.4867
 153  4.1038     9.4867         9.4867          9.4867
 154  4.0860     9.4867         9.4867          9.4867
 155  4.4983     9.4867         9.4867          9.4867
 156  4.2033     9.7467         9.4867          9.4867
 157  4.3586    12.4867         9.4867          9.4867
 158  4.3717     9.9867         9.4867          9.4867
 159  4.1599     9.9867         9.4867          9.4867
 160  4.3675    14.4800         9.4867          9.4867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 161  4.5208     9.4867         9.4867          9.4867
 162  4.5656     9.4867         9.4867          9.4867
 163  4.3286     9.4867         9.4867          9.4867
 164  4.3588     9.4867         9.4867          9.4867
 165  4.3285     9.4867         9.4867          9.4867
 166  4.2507     9.4867         9.4867          9.4867
 167  4.5307     9.4867         9.4867          9.4867
 168  3.9671     9.4867         9.4867          9.4867
 169  4.5368     9.4867         9.4867          9.4867
 170  4.3798     9.4867         9.4867          9.4867
 171  4.2475     9.4867         9.4867          9.4867
 172  4.0393     9.4867         9.4867          9.4867
 173  4.4732     9.4867         9.4867          9.4867
 174  4.2600     9.4867         9.4867          9.4867
 175  4.5890     9.4867         9.4867          9.4867
 176  4.1689     9.4867         9.4867          9.4867
 177  4.2353     9.4867         9.4867          9.4867
 178  4.3406     9.4867         9.4867          9.4867
 179  4.0738     9.4867         9.4867          9.4867
 180  4.2997     9.4867         9.4867          9.4867
 181  4.2261     9.4867         9.4867          9.4867
 182  4.1624     9.4867         9.4867          9.4867
 183  4.4630     9.4867         9.4867          9.4867
 184  4.4728     9.4867         9.4867          9.4867
 185  4.2687     9.4867         9.4867          9.4867
 186  4.6035     9.4867         9.4867          9.4867
 187  4.5189     9.4867         9.4867          9.4867
 188  4.7937     9.4867         9.4867          9.4867
 189  4.2479     9.4867         9.4867          9.4867
 190  4.4516     9.4867         9.4867          9.4867
 191  4.0804     9.4867         9.4867          9.4867
 192  4.2817     9.4867         9.4867          9.4867
 193  4.3931     9.4867         9.4867          9.4867
 194  4.2863     9.4867         9.4867          9.4867
 195  4.2526     9.4867         9.4867          9.4867
 196  4.3828     9.4867         9.4867          9.4867
 197  4.3915     9.4867         9.4867          9.4867
 198  4.4911     9.4867         9.4867          9.4867
 199  4.4580     9.4867         9.4867          9.4867
 200  4.8766     9.4867         9.4867          9.4867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 201  4.3104     9.4867         9.4867          9.4867
 202  4.8839     9.4867         9.4867          9.4867
 203  4.2696     9.4867         9.4867          9.4867
 204  4.9946     9.4867         9.4867          9.4867
 205  4.4360     9.4867         9.4867          9.4867
 206  4.3599     9.4867         9.4867          9.4867
 207  4.1909     9.4867         9.4867          9.4867
 208  4.3551     9.4867         9.4867          9.4867
 209  4.4667     9.4867         9.4867          9.4867
 210  4.1203     9.4867         9.4867          9.4867
 211  4.2110     9.4867         9.4867          9.4867
 212  4.2959     9.4867         9.4867          9.4867
 213  4.1378     9.4867         9.4867          9.4867
 214  4.2170     9.4867         9.4867          9.4867
 215  4.3558     9.4867         9.4867          9.4867
 216  4.3487     9.4867         9.4867          9.4867
 217  4.3215     9.4867         9.4867          9.4867
 218  4.3571     9.4867         9.4867          9.4867
 219  4.4132     9.4867         9.4867          9.4867
 220  4.2521     9.4867         9.4867          9.4867
 221  4.3166     9.4867         9.4867          9.4867
 222  4.3701     9.4867         9.4867          9.4867
 223  4.5406     9.4867         9.4867          9.4867
 224  4.0424     9.4867         9.4867          9.4867
 225  4.7991     9.7733         9.4867          9.4867
 226  4.3883     9.7733         9.4867          9.4867
 227  4.2560     9.7733         9.4867          9.4867
 228  4.1870    10.7000         9.4867          9.4867
 229  4.1381    14.5733         9.4867          9.4867
 230  4.1710    13.4400         9.4867          9.4867
 231  4.6143     9.9133         9.4867          9.4867
 232  5.5912    15.1200         9.4867          9.4867
 233  5.6635    11.1867         9.4867          9.4867
 234  5.5224    10.4333         9.4867          9.4867
 235  5.2777    10.1200         9.4867          9.4867
 236  5.4970    10.1200         9.4867          9.4867
 237  5.3673    10.1200         9.4867          9.4867
 238  5.4745    10.1200         9.4867          9.4867
 239  5.0249    10.1200         9.4867          9.4867
 240  5.2881    10.1200         9.4867          9.4867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 241  5.0602    10.1200         9.4867          9.4867
 242  5.1331    10.1200         9.4867          9.4867
 243  5.1159    10.1200         9.4867          9.4867
 244  4.8026    10.1200         9.4867          9.4867
 245  4.9398    10.1200         9.4867          9.4867
 246  4.9480    10.1200         9.4867         10.1200
 247  5.0694    10.1200         9.4867         10.1200
 248  5.1273    10.1200         9.4867         10.1200
 249  5.1345    10.1200         9.4867         10.1200
 250  5.5522     9.9867         9.4867         10.1200
 251  5.1788     9.9867         9.4867         10.1200
 252  4.3672     9.9867         9.4867         10.1200
 253  4.4637     9.9867         9.4867         10.1200
 254  4.4560     9.9867         9.4867         10.1200
 255  4.3239     9.9867         9.4867         10.1200
 256  4.3535     9.9867         9.4867         10.1200
 257  4.1537     9.9867         9.4867         10.1200
 258  4.1291     9.9867         9.4867         10.1200
 259  4.3338     9.9867         9.4867         10.1200
 260  4.5568     9.9867         9.4867         10.0333
 261  4.1864     9.9867         9.4867         10.0333
 262  4.2822     9.9867         9.4867         10.0333
 263  4.3961     9.9867         9.4867         10.0333
 264  4.3213    10.0333         9.4867         10.0333
 265  4.4315    10.0333         9.4867         10.0333
 266  4.2154     9.8600         9.4867         10.0333
 267  5.0259     9.8600         9.4867         10.0333
 268  4.6103     9.8600         9.4867         10.0333
 269  4.5563     9.8600         9.4867         10.0333
 270  4.5384     9.8600         9.4867         10.0333
 271  4.4767     9.8600         9.4867         10.0333
 272  4.4664     9.8600         9.4867         10.0333
 273  4.2848     9.8600         9.4867         10.0333
 274  3.9088     9.8600         9.4867         10.0333
 275  4.9447     9.8600         9.4867         10.0333
 276  4.4147     9.8600         9.4867          9.8600
 277  4.3530     9.8600         9.4867          9.8600
 278  4.3410     9.8600         9.4867          9.8600
 279  4.3647     9.8600         9.4867          9.8600
 280  4.1933     9.8600         9.4867          9.8600
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
 281  4.4659     9.8600         9.4867          9.8600
 282  4.4526     9.8600         9.4867          9.8600
 283  4.2623     9.8600         9.4867          9.8600
 284  4.3638     9.8600         9.4867          9.8600
 285  4.1449     9.8600         9.4867          9.8600
 286  4.3737     9.8600         9.4867          9.8600
 287  4.5127     9.8600         9.4867          9.8600
 288  4.4104     9.8600         9.4867          9.8600
 289  4.2585     9.8600         9.4867          9.8600
 290  4.5113     9.8600         9.4867          9.8600
 291  4.3738     9.8600         9.4867          9.8600
 292  4.4543     9.8600         9.4867          9.8600
 293  4.4158     9.8600         9.4867          9.8600
 294  4.2315     9.8600         9.4867          9.8600
 295  4.3919     9.8600         9.4867          9.8600
 296  4.3842     9.8600         9.4867          9.8600
 297  4.2593     9.8600         9.4867          9.8600
 298  4.4518     9.8600         9.4867          9.8600
 299  4.4566     9.8600         9.4867          9.8600
 300  4.8453     9.8600         9.4867          9.8600
Running model Train:  {'loss': 2.3025960754939487, 'accuracy': 10.059999999999999}
Runing model Val: {'loss': 2.3027471271514894, 'accuracy': 9.86}
Running model Test: {'loss': 2.3026415550231936, 'accuracy': 10.0}
SWA Train:  {'loss': 2.302691095624651, 'accuracy': 10.22}
SWA Val: {'loss': 2.303027991104126, 'accuracy': 9.486666666666666}
SWA Test: {'loss': 2.302792191314697, 'accuracy': 10.0}
ASWA Train:  {'loss': 2.302570443562099, 'accuracy': 10.059999999999999}
ASWA Val: {'loss': 2.302783020401001, 'accuracy': 9.86}
ASWA Test: {'loss': 2.302634309387207, 'accuracy': 10.0}
