Preparing directory CIFAR10_VGG16BN_300E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
   1  11.5072     9.8400        11.4533         11.2000
   2  10.1533    10.1267        15.6600         15.6667
   3  9.8905    13.8133        15.9200         16.1133
   4  9.3776    11.9667        18.0800         18.3867
   5  9.1415    14.2067        18.3333         18.4800
   6  9.4039    16.5333        18.7933         18.7533
   7  8.9859    18.8400        19.1533         19.2200
   8  9.7870    20.3400        19.8067         19.6667
   9  10.8094    19.2067        20.3400         20.7533
  10  11.2721    16.9267        21.7733         21.6467
  11  11.0845    18.8067        22.2533         22.4733
  12  10.8320    17.5400        23.3400         23.1400
  13  10.2834    17.9067        23.5667         23.7867
  14  10.2423    21.4133        23.8000         23.7467
  15  10.3791    21.7200        24.4333         23.9533
  16  10.3101    23.2200        24.6400         24.3400
  17  10.3845    24.8067        25.1200         24.9600
  18  10.6695    23.1867        25.7533         26.0000
  19  10.0206    24.3333        26.1467         26.4133
  20  9.5812    23.4267        27.3067         26.8400
  21  9.2593    24.1133        27.6267         27.7067
  22  9.2479    26.5733        27.8000         27.6267
  23  9.0417    24.1267        27.5867         27.6867
  24  9.5663    24.0333        27.8267         27.7667
  25  9.4527    22.7800        27.9267         27.9200
  26  9.5082    23.2000        28.1133         28.3467
  27  9.7600    26.7867        28.6067         28.3800
  28  9.9140    28.6600        29.0467         29.1267
  29  9.3511    29.0933        29.3800         29.5933
  30  9.2576    28.5267        29.4800         29.6933
  31  9.3343    27.9867        29.3400         29.4600
  32  9.2430    26.1600        29.8733         29.9733
  33  9.2642    24.5733        30.4067         30.3000
  34  9.2512    27.4267        30.9267         31.0933
  35  9.4870    29.5533        31.0067         30.9933
  36  9.6935    33.6733        31.1800         31.6067
  37  9.2537    30.9733        31.2467         31.7533
  38  9.5653    27.9800        31.4067         31.3400
  39  9.6142    31.5667        31.8200         31.9800
  40  9.9328    32.1333        31.9867         32.0667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  41  9.6414    33.4667        31.8000         32.2267
  42  9.4521    31.6867        31.9333         32.5667
  43  9.8126    32.8400        32.4667         32.6000
  44  9.3983    32.3667        32.9200         33.4400
  45  9.8148    32.5600        32.8200         33.3400
  46  9.4982    32.6800        33.0733         33.4400
  47  9.3239    32.7867        33.2000         33.7267
  48  9.7428    33.2067        33.2400         34.2400
  49  9.2551    34.5000        33.8333         34.2867
  50  9.8286    36.9267        34.3467         34.6667
  51  9.3835    38.4867        34.0667         34.5533
  52  9.0030    35.1000        34.7133         35.1333
  53  9.2502    31.3267        34.5933         35.3933
  54  9.1533    36.4800        34.9733         35.6667
  55  9.4159    40.2333        34.9467         35.6467
  56  9.3660    40.1600        35.7000         35.7867
  57  9.8462    39.4733        35.7200         36.0400
  58  10.0507    40.5400        35.4800         36.2733
  59  9.3358    41.1600        36.0667         36.2867
  60  9.6412    41.1200        36.1933         36.8333
  61  9.4917    42.1267        36.2067         37.3400
  62  9.3782    41.1067        36.5933         37.2600
  63  9.5870    41.8467        36.6467         37.7800
  64  9.5378    42.5600        37.0667         37.7200
  65  9.3372    43.7200        37.1400         37.8333
  66  9.2820    45.0800        37.3400         37.8600
  67  9.7323    43.7800        37.2200         38.3000
  68  9.3505    46.2600        38.1600         38.4933
  69  9.4912    44.7200        37.8133         38.7000
  70  9.5233    41.1533        37.8933         38.7933
  71  9.4759    44.3067        38.5067         39.0800
  72  9.7377    45.2400        38.3333         39.2800
  73  9.3647    45.5800        38.6333         39.4667
  74  9.3794    41.3067        39.0200         39.6067
  75  9.5801    40.2533        39.1933         39.9000
  76  9.4574    42.6533        39.3200         40.2667
  77  9.7455    47.0800        39.3333         40.2000
  78  9.3012    46.1667        39.2667         40.5533
  79  9.5654    43.0333        39.5867         40.8467
  80  9.5932    43.0933        40.0867         40.6133
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  9.5701    43.7133        40.4533         40.7267
  82  9.5728    45.3000        40.1067         40.9467
  83  9.4168    48.4467        40.5667         41.4133
  84  9.8123    42.2000        40.5133         41.5933
  85  10.0391    39.7267        40.8400         41.7267
  86  9.1892    35.9933        41.2933         42.2533
  87  9.6396    33.9267        41.0867         42.0000
  88  9.7799    40.7133        41.3733         42.4400
  89  9.6682    45.1667        41.2800         42.5533
  90  9.5610    49.8600        41.5933         42.5867
  91  9.6488    48.6067        41.8000         42.5867
  92  9.5832    49.3800        42.0467         42.9333
  93  9.1543    50.4133        42.0200         43.2000
  94  9.8298    50.2200        42.1467         43.4267
  95  9.6289    47.8267        42.3933         43.3267
  96  9.8275    49.6267        42.6133         43.4200
