Preparing directory CIFAR10_VGG16BN_200E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
   1  11.5364     9.8200        11.4200         11.2867
   2  10.0212    10.1267        15.6267         15.5533
   3  9.4122    14.3333        15.8667         15.8067
   4  9.5800    10.8467        18.2067         18.4867
   5  9.3583    14.5133        18.6267         18.9067
   6  9.2390    17.4200        18.7733         18.7800
   7  9.2180    17.7800        19.0533         19.3000
   8  9.5046    18.0333        20.0333         19.8067
   9  9.5063    16.8533        21.0133         21.1533
  10  9.4946    16.9333        21.8133         21.7867
  11  9.1989    16.7667        22.2333         22.7133
  12  9.4138    16.6133        23.0133         22.9267
  13  9.6473    17.3067        23.3467         23.5133
  14  9.4722    21.7933        24.1200         24.0267
  15  9.3117    22.8000        24.5733         24.1067
  16  9.1948    24.2667        24.7933         24.5467
  17  9.5377    24.3133        25.0600         25.0933
  18  9.3404    24.4800        26.0267         26.0067
  19  9.3939    22.6667        26.7200         26.6933
  20  9.4286    25.5000        27.7333         27.3600
  21  9.4194    27.3600        28.0533         28.4333
  22  9.2667    25.6000        28.7333         28.2600
  23  9.2991    24.3000        28.7667         28.5000
  24  9.5760    24.0867        28.8733         28.5667
  25  9.6623    25.8333        28.9867         29.1267
  26  8.9821    25.6800        29.5533         29.5000
  27  9.2564    26.4400        29.7267         29.3600
  28  9.2156    24.4067        29.5400         30.1200
  29  9.3336    27.9133        30.5200         30.6600
  30  9.8862    27.9800        30.5400         30.8400
  31  10.1787    28.4067        30.7333         31.0600
  32  9.5160    27.1600        31.3333         31.0867
  33  9.0656    25.5867        31.0867         31.3000
  34  9.3007    30.6667        31.7133         31.6800
  35  10.8350    32.1000        31.8133         31.7467
  36  11.2974    32.9200        32.2733         32.4067
  37  11.0980    32.6533        32.1200         32.5600
  38  10.6574    33.3333        32.2533         32.3000
  39  10.5273    34.9333        32.7333         32.9400
  40  10.1938    32.1800        32.9467         33.2467
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  41  10.5740    32.4133        33.0733         33.4600
  42  10.2403    31.5533        32.9800         33.3867
  43  10.2986    35.6333        33.5800         33.5200
  44  10.4576    36.1200        33.5000         33.8733
  45  9.9529    32.8333        33.8333         34.3933
  46  9.1744    32.6067        34.1400         34.6733
  47  9.3696    35.9267        34.6400         34.8667
  48  9.6943    36.7467        34.5667         35.0467
  49  9.6412    37.4800        35.0400         35.2933
  50  9.3840    37.0733        35.5933         35.9933
  51  9.2786    35.4533        35.4933         35.7000
  52  9.7273    38.7600        36.1000         36.4533
  53  9.5125    37.1733        35.7000         36.4933
  54  9.4504    37.8467        36.4000         36.8000
  55  9.5433    37.1800        36.3267         36.9800
  56  10.0222    39.2200        36.7533         37.2733
  57  9.5322    40.0000        36.9067         37.3800
  58  9.9348    40.1267        36.8667         37.1467
  59  10.2933    41.5333        37.3867         37.9600
  60  9.2926    41.8733        37.4600         37.9333
  61  9.5934    42.7267        37.7133         38.2200
  62  9.5625    41.4467        37.9600         38.1667
  63  9.2804    42.6800        38.0067         38.7533
  64  9.2614    41.6800        38.4867         38.4400
  65  9.4301    42.5733        38.3533         38.8467
  66  9.2492    43.5600        38.4600         38.7867
  67  9.8219    41.7667        38.5800         39.1200
  68  9.5384    44.2667        39.0533         39.6067
  69  9.4517    45.8067        39.0000         39.8400
  70  9.5915    44.0133        39.0733         39.7600
  71  9.6262    46.1067        39.4267         39.8000
  72  9.5712    46.5467        39.5733         40.1133
  73  9.4308    45.3133        39.5067         40.2667
  74  9.4448    40.2933        39.7933         40.1800
  75  9.7881    42.4933        40.1600         40.6200
  76  9.5501    40.5067        40.3333         41.0600
  77  9.4332    46.6800        40.4800         40.9400
  78  9.4851    43.9733        40.3733         41.2733
  79  9.3694    40.5533        40.7800         41.2533
  80  9.5806    43.6733        40.7733         41.4600
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  9.5800    47.0267        41.5067         41.3267
  82  9.7503    49.3867        41.0133         41.7000
  83  9.7405    45.1733        41.6533         42.1667
  84  9.4228    38.5533        41.2933         42.3800
  85  10.0672    39.3667        41.6267         42.4867
  86  9.9347    37.5933        42.3467         42.7333
  87  9.6924    41.7400        42.0400         42.8800
  88  9.5067    45.7800        42.3000         42.6867
  89  9.7730    49.5200        42.1533         43.3333
  90  9.5658    46.6000        42.3600         43.0733
  91  9.1854    41.8533        42.5333         43.4800
  92  9.3736    48.5467        42.7933         43.5867
  93  9.2832    50.2600        42.9867         43.8667
  94  9.0883    48.6600        42.6533         43.9267
  95  9.3448    47.8867        43.4667         44.0400
  96  9.3693    51.3200        43.4467         44.2067
