Preparing directory CIFAR10_VGG16_100E
Using model VGG16
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  98  6.2136    20.3200        19.2267         19.0400
  99  5.8850    20.0800        18.9400         19.1400
 100  6.6716    20.7200        19.2800         19.2133
Running model Train:  {'loss': 1.8951797151020595, 'accuracy': 20.55142857142857}
Runing model Val: {'loss': 1.8912772469838461, 'accuracy': 20.773333333333333}
Running model Test: {'loss': 1.893264497756958, 'accuracy': 20.549999999999997}
SWA Train:  {'loss': 2.2030427785055977, 'accuracy': 19.67142857142857}
SWA Val: {'loss': 2.2027767781575522, 'accuracy': 19.073333333333334}
SWA Test: {'loss': 2.2019055130004883, 'accuracy': 19.7}
ASWA Train:  {'loss': 2.0470661928994316, 'accuracy': 19.325714285714284}
ASWA Val: {'loss': 2.046581904602051, 'accuracy': 19.08}
ASWA Test: {'loss': 2.047152433013916, 'accuracy': 19.56}
