Preparing directory CIFAR10_VGG16BN_100E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  9.1773    50.4600        43.2533         44.1200
  98  9.5171    49.4533        43.2267         44.1333
  99  9.4202    49.1867        43.4733         44.3267
 100  9.9947    52.0200        43.6600         44.4800
Running model Train:  {'loss': 1.210959503010341, 'accuracy': 55.04}
Runing model Val: {'loss': 1.2451424313863118, 'accuracy': 53.26}
Running model Test: {'loss': 1.2516302169799804, 'accuracy': 53.690000000000005}
SWA Train:  {'loss': 1.4540787939344133, 'accuracy': 44.394285714285715}
SWA Val: {'loss': 1.4664492907206217, 'accuracy': 43.28666666666667}
SWA Test: {'loss': 1.4584848258972167, 'accuracy': 44.019999999999996}
ASWA Train:  {'loss': 1.4313272357940674, 'accuracy': 45.540000000000006}
ASWA Val: {'loss': 1.446528724606832, 'accuracy': 44.4}
ASWA Test: {'loss': 1.4346050617218018, 'accuracy': 45.57}
