Preparing directory CIFAR10_VGG16BN_400E
Using model VGG16BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
   1  11.5527     9.8000        11.4133         11.2667
   2  9.9756    10.1267        15.7000         15.5733
   3  9.7578    13.6933        15.7467         15.6467
   4  9.2013    10.5800        18.1800         18.3467
   5  9.6173    16.5400        18.4733         18.7133
   6  9.6021    17.1600        18.5733         18.6400
   7  9.7636    17.1000        19.0333         19.1867
   8  9.2650    17.9400        19.8533         19.7800
   9  9.6728    17.1933        20.5867         20.9267
  10  9.6270    19.0133        21.9333         21.7867
  11  9.1772    18.6200        22.2533         22.5267
  12  9.4605    18.0933        22.6733         22.5667
  13  9.4244    17.4533        23.1867         23.4733
  14  9.3949    22.8467        24.1200         24.1333
  15  9.5192    23.3400        24.5467         24.2467
  16  9.3781    24.8733        24.9133         24.7467
  17  9.2215    24.3400        25.5267         25.2200
  18  9.4228    24.0933        26.0200         26.0000
  19  9.5009    23.7933        26.7133         26.6600
  20  9.5518    25.8733        27.4533         27.3733
  21  9.4333    25.4267        27.8400         28.2400
  22  9.5350    25.0600        28.5733         28.2867
  23  9.5366    23.5333        28.6600         28.6733
  24  9.5377    24.7333        28.9333         28.9600
  25  9.7970    26.0600        29.1600         28.9000
  26  9.8051    25.0733        29.4933         29.6667
  27  9.6716    27.0333        29.9333         29.7267
  28  9.8265    27.1733        29.8467         30.2600
  29  9.5217    27.6333        30.4200         30.9133
  30  9.6340    27.5867        30.5733         30.7533
  31  9.2569    27.4400        30.6333         30.8733
  32  9.6533    26.9667        31.1200         31.2800
  33  9.5907    27.8000        31.0533         31.2200
  34  9.2964    29.6933        31.5533         31.8533
  35  11.7518    34.5133        31.8067         31.7533
  36  11.4791    33.7200        32.2267         32.2400
  37  11.2103    32.0733        32.2733         32.4533
  38  11.0779    32.2667        32.3267         32.1000
  39  10.7219    33.3933        32.8800         32.6400
  40  10.6813    30.5333        32.6533         32.8533
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
  41  10.4224    28.9067        32.9400         33.0533
  42  10.3234    31.6933        32.9533         33.2200
  43  10.7922    29.4600        33.1333         33.3200
  44  10.5021    28.3800        33.6667         33.7533
  45  9.8379    32.0400        33.4800         34.2467
  46  9.5952    34.3267        34.0800         34.2600
  47  9.3617    36.0533        34.2533         34.4400
  48  9.4571    36.7333        34.3600         34.7933
  49  9.2949    35.4267        34.5000         34.8733
  50  9.8710    36.9600        34.9733         35.2067
  51  9.6242    37.8933        35.0933         35.1667
  52  9.1244    38.0133        35.4533         35.5000
  53  9.4150    35.8000        35.1733         35.7667
  54  10.3038    38.3000        35.6533         35.9800
  55  9.7470    42.3267        35.6867         35.9533
  56  9.7750    41.7000        36.2000         36.1533
  57  9.2195    39.8600        36.1133         36.7133
  58  9.4310    38.5867        36.1933         36.4133
  59  9.3557    40.7800        36.4667         36.8467
  60  9.8430    41.5133        36.5733         37.0000
  61  9.3280    39.0200        36.7000         37.1333
  62  9.6744    38.2400        37.1000         37.3533
  63  9.9175    42.5733        37.0600         37.8667
  64  9.5809    41.2533        37.5800         37.9000
  65  9.8540    40.1400        37.3467         37.9867
  66  9.4657    41.2800        37.6133         38.1733
  67  9.3788    44.2067        37.7667         38.3867
  68  9.6865    45.2467        38.3800         38.8933
  69  9.3168    45.4333        38.2733         38.9133
  70  9.6625    41.9133        38.3800         39.1800
  71  9.8026    41.4467        38.8200         39.4067
  72  9.7374    43.6333        39.0000         39.4533
  73  9.7666    43.4267        38.7933         39.6267
  74  9.6650    40.3067        39.4733         39.7267
  75  9.7648    41.9667        39.5400         40.3467
  76  9.6251    41.3667        39.4400         40.3200
  77  9.4164    45.0400        39.5733         40.5200
  78  9.1625    44.8400        39.7867         40.6800
  79  9.4103    47.3800        40.0133         40.9733
  80  9.7942    47.8667        40.4800         40.8667
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  9.7852    43.4000        40.7200         40.9867
  82  9.3320    45.3333        40.6333         41.2733
  83  9.7072    46.7667        40.9067         41.4467
  84  9.5015    45.6733        40.5333         42.0667
  85  9.7562    45.8867        41.2200         42.1400
  86  9.4413    40.4000        41.5600         42.3733
  87  9.3115    37.3000        41.3200         42.1600
  88  9.4828    39.9133        41.6333         42.5333
  89  9.3391    42.3600        41.7400         42.6667
  90  9.3320    45.3467        41.9533         43.0067
  91  9.3249    45.3067        42.1933         43.0533
  92  9.2349    47.7800        42.4133         43.1733
  93  9.3381    48.9800        42.3133         43.6667
  94  9.5913    48.7733        42.5867         43.7867
  95  9.7372    46.3067        42.8600         43.6467
  96  9.2690    51.3333        42.7133         43.8533
