Preparing directory CIFAR10_VGG19BN_300E
Using model VGG19BN
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  -------  ---------  -------------  --------------
  97  10.4599    32.2200        31.5667         33.7400
  98  10.7323    28.3467        31.4133         33.9933
  99  10.1706    32.9867        31.6667         34.0733
 100  10.2408    36.9267        31.6333         34.4333
 101  10.2018    37.2400        31.6667         34.5800
 102  10.4348    37.8600        31.8667         34.5867
 103  10.2117    36.2733        32.1933         34.8467
 104  10.4453    37.7400        32.5200         34.8733
 105  9.8577    39.3667        32.3800         35.4333
 106  9.8671    39.3000        32.9800         35.2667
 107  11.0754    37.6000        32.8867         35.3933
 108  10.0497    34.1333        32.9333         35.6933
 109  10.0686    37.5133        33.0933         35.5600
 110  10.2665    35.2800        33.1867         35.7800
 111  10.4880    32.7600        33.3067         35.9400
 112  10.5092    37.3600        33.5067         36.0733
 113  10.5632    39.8067        33.9200         36.3400
 114  10.2038    33.2733        33.7400         36.5200
 115  10.5567    34.0000        33.7600         36.4200
 116  9.8467    40.7200        33.9600         36.7133
 117  10.1450    35.5133        33.9600         36.9133
 118  10.4394    39.4133        33.9867         37.0533
 119  10.4958    37.5200        34.3933         36.9800
 120  10.1050    41.9467        34.4467         37.5067
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 121  10.1328    40.6000        34.9200         37.1400
 122  10.3373    39.9067        35.3000         37.5733
 123  10.2201    40.4267        34.7733         37.7200
 124  10.1318    37.2400        34.8933         37.8200
 125  10.8504    37.4867        35.0867         37.9467
 126  10.2134    39.9733        35.4933         38.1867
 127  10.1220    42.0333        34.9333         38.4000
 128  10.1473    41.8067        35.6800         38.3267
 129  10.0368    43.4467        36.1067         39.0267
 130  9.9398    42.1867        35.9400         39.1733
 131  10.0383    42.5133        36.0333         38.8933
 132  9.8998    38.2867        36.2000         39.2600
 133  9.8975    35.9000        36.3200         39.4867
 134  10.6836    32.2267        36.5333         39.5600
 135  10.6154    32.8800        36.6933         39.5733
 136  10.2092    33.3800        36.7000         40.0133
 137  10.0336    36.3467        37.1067         39.7600
 138  10.1010    38.6200        37.1267         39.9400
 139  10.4594    42.4267        37.1933         40.4333
 140  10.8355    46.8733        37.3800         40.5467
 141  10.5788    41.5267        37.6867         40.7667
 142  10.5482    40.8333        37.6200         41.0533
 143  10.5795    38.2733        37.9467         40.8067
 144  10.2091    34.9933        37.9600         41.3000
 145  10.1326    38.5200        38.0400         41.2267
 146  10.0385    46.1933        37.9067         41.3800
 147  10.0739    40.2400        38.2333         41.4133
 148  10.1437    37.7733        38.3267         41.4667
 149  10.3092    42.0867        38.5467         41.7467
 150  10.4468    46.8533        38.6200         41.9933
 151  9.9470    48.6600        38.9600         42.1533
 152  10.1267    50.5067        39.0800         42.2533
 153  10.0560    48.7933        39.4867         42.3267
 154  10.2709    46.7400        39.1200         42.6333
 155  10.2050    43.7133        39.6667         42.9200
 156  10.5158    40.7333        39.7533         42.7667
 157  10.4347    43.8600        40.2267         42.8200
 158  10.5128    51.2933        39.9133         43.0867
 159  10.0626    54.1067        40.2200         43.0267
 160  10.0895    47.8667        40.2600         43.2467
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 161  10.2884    46.2267        40.1800         43.1000
 162  10.8343    45.9267        40.5400         43.6467
 163  10.9538    53.5467        40.7067         43.5533
 164  10.1937    52.3733        40.6667         43.7600
 165  10.5602    49.9067        41.1667         44.0533
 166  10.5546    52.7133        41.0800         43.9467
 167  10.2352    55.4067        40.9533         44.2267
 168  10.1831    54.0733        41.4333         44.4667
 169  10.4421    52.4400        41.4933         44.2533
 170  10.6356    50.3467        41.3333         44.6867
 171  10.2061    45.8867        41.9333         44.7000
 172  10.3581    47.0467        41.9000         44.6733
 173  10.0173    53.0800        41.8133         44.5067
 174  10.7596    55.2000        42.0733         44.8733
 175  10.5327    55.2200        42.0733         45.3867
 176  10.2306    54.9533        42.2667         45.1533
 177  10.0753    52.9800        42.4200         45.3267
 178  10.3618    51.3533        42.7000         45.3667
 179  10.1300    53.7933        42.6800         45.3467
 180  10.2466    55.1200        43.0200         45.4467
 181  10.4415    55.3867        42.9667         45.9667
 182  10.0760    53.3267        43.0533         45.6667
 183  10.2972    48.9333        43.1000         45.9467
 184  10.0884    49.6733        43.0200         46.0000
 185  10.0392    54.7733        43.0267         45.9400
 186  10.3099    48.9733        43.5267         46.4267
 187  10.2469    49.4333        43.4800         46.4533
 188  10.0100    50.1933        43.1867         46.7667
 189  10.2852    50.8800        43.7133         46.4867
 190  9.8911    56.8733        43.7000         46.6800
 191  10.6286    55.6067        43.9000         46.4867
 192  10.2046    53.7000        44.1133         46.6467
 193  10.5082    50.5000        44.0133         47.1467
 194  9.9970    48.3200        44.0333         47.1200
 195  10.3030    48.9400        44.7000         47.0133
 196  10.0477    55.4400        44.4800         47.1133
 197  10.1824    56.2267        44.1533         46.9733
 198  10.4580    54.3200        44.7000         47.5400
 199  10.1342    53.2800        44.5000         47.4667
 200  10.7200    52.3933        44.7867         47.6000
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 201  10.2905    52.5267        44.6133         48.1000
 202  10.2773    52.2333        44.9000         47.6867
 203  10.1017    53.9467        44.9533         47.7867
 204  10.5414    56.9133        45.2600         48.2000
 205  10.2619    58.0933        45.2800         48.2667
 206  10.3162    56.6467        45.3200         48.2400
 207  10.5430    55.5400        45.2200         48.3400
 208  10.4078    56.5067        45.6467         48.5933
 209  10.2286    58.5933        45.4867         48.0800
 210  10.3307    59.8333        45.8067         48.6600
 211  10.3661    59.8333        45.7200         48.8133
 212  10.4622    57.3800        45.7067         48.7933
 213  10.7369    55.3733        45.9933         48.6867
 214  10.0102    53.0600        46.2667         49.3933
 215  10.3066    56.7067        46.2067         49.0733
 216  10.2491    57.8000        46.2400         49.4467
 217  10.3426    57.6800        46.4600         49.6200
 218  10.2085    58.3533        46.2200         49.5600
 219  10.5105    56.0000        46.6733         49.5333
 220  10.1800    59.1400        46.2067         49.5000
 221  10.0964    60.5800        46.7867         49.9133
 222  10.1365    60.9667        46.5200         49.7333
 223  10.3039    58.3467        46.7867         50.0600
 224  10.3503    57.8533        46.7467         50.3800
 225  11.1662    58.4400        46.7133         50.1000
 226  11.7812    56.9200        46.9800         50.2733
 227  11.6698    54.3133        47.3933         50.6200
 228  12.3139    48.4733        47.1133         50.6067
 229  11.2589    48.9133        47.4933         50.7333
 230  11.6876    51.1867        47.4867         51.0333
 231  10.9742    49.8067        47.6667         50.8467
 232  11.1809    55.9000        47.7267         50.9933
 233  11.3657    59.5667        47.7200         51.1467
 234  11.2739    59.5667        47.7533         51.3800
 235  10.2184    53.3067        47.7333         51.4400
 236  10.1031    57.0533        47.8267         51.5467
 237  10.2999    58.9133        48.0800         51.3800
 238  9.9269    56.7400        48.3000         51.6333
 239  9.9824    55.1400        48.0267         51.7467
 240  10.4065    57.6200        48.2533         51.9067
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 241  10.0458    53.9400        48.2733         51.8267
 242  10.0520    54.2867        48.2733         52.0933
 243  10.5621    54.6733        48.1800         52.0800
 244  10.7458    58.6133        48.7467         52.2333
 245  10.4638    61.4600        48.6733         52.4867
 246  10.4796    62.5933        48.7333         52.5733
 247  10.8415    60.5800        48.9533         52.5200
 248  10.1819    60.6867        48.7600         52.7533
 249  10.6361    58.3933        48.7400         52.6600
 250  10.6576    56.2533        49.0400         52.9133
 251  10.2327    55.9067        48.9733         53.0000
 252  10.1013    57.5600        49.2800         53.2200
 253  10.6375    61.9333        49.4333         53.3133
 254  10.4802    64.1200        49.4333         53.3200
 255  10.5587    63.5533        49.4067         53.7867
 256  10.3692    62.8200        49.4667         53.6800
 257  10.2056    63.0200        49.7000         53.5933
 258  10.3528    61.5400        49.6667         53.7133
 259  10.4327    60.3533        49.8400         53.8133
 260  10.1777    58.6533        49.9467         54.1267
 261  10.2458    59.2333        49.5933         54.6267
 262  10.4163    59.6667        49.8800         54.8467
 263  10.1403    60.4600        50.2400         53.9800
 264  9.9525    61.7933        50.1933         54.5467
 265  10.4069    63.3800        49.9733         54.8467
 266  10.1653    64.7067        50.1667         54.5133
 267  10.3481    66.4667        50.3200         54.5467
 268  10.5031    66.5333        50.6933         55.0200
 269  10.2018    63.0133        50.3067         55.4133
 270  10.1889    59.8133        50.6667         54.9933
 271  10.7563    60.7400        50.5000         55.2067
 272  10.1483    60.9267        50.5467         55.0733
 273  10.2822    60.9000        50.9933         55.3600
 274  9.9536    62.5267        50.6867         55.5600
 275  10.4841    61.3200        50.8867         55.4800
 276  10.8262    58.8867        50.9000         55.5667
 277  10.4775    55.8133        51.4667         55.8333
 278  10.7585    57.4800        51.1333         55.9133
 279  10.1981    62.0133        51.1733         55.9067
 280  10.5162    65.2067        51.1867         56.2467
----  -------  ---------  -------------  --------------
  ep     time    Val-acc    SWA-val-acc    ASWA-val-acc
----  -------  ---------  -------------  --------------
 281  10.4832    64.4000        51.5467         56.1000
 282  10.1625    63.3067        51.4133         56.5267
 283  9.9212    61.8533        51.4267         56.0933
 284  10.1950    63.6800        51.8667         56.5200
 285  10.2266    64.6800        51.7133         56.5933
 286  10.1200    66.6000        51.6267         56.4333
 287  10.4664    68.3533        51.6333         56.6733
 288  10.5044    66.4733        52.0667         57.1867
 289  10.1616    65.0467        52.0000         56.8200
 290  10.0015    63.6733        51.8133         56.9867
 291  10.3005    62.5667        52.1467         57.2200
 292  10.0951    64.0400        52.3933         57.1333
 293  9.9732    64.1133        52.3933         57.4400
 294  10.5349    61.4133        52.3133         57.5933
 295  10.3440    61.1600        52.4000         57.4933
 296  10.4551    61.8667        52.7333         57.8533
 297  10.3174    58.9200        52.8267         57.7533
 298  10.7323    60.2333        52.6867         58.1533
 299  10.8759    64.4333        52.7533         58.0400
 300  10.9521    67.5733        52.9333         57.7133
Running model Train:  {'loss': 0.8074762835093907, 'accuracy': 71.72}
Runing model Val: {'loss': 0.8921529547373453, 'accuracy': 69.0}
Running model Test: {'loss': 0.9097637756347656, 'accuracy': 68.85}
SWA Train:  {'loss': 1.1857422412599836, 'accuracy': 53.962857142857146}
SWA Val: {'loss': 1.2181265625635782, 'accuracy': 52.739999999999995}
SWA Test: {'loss': 1.2124619401931762, 'accuracy': 53.37}
ASWA Train:  {'loss': 1.0568987727028982, 'accuracy': 59.68285714285714}
ASWA Val: {'loss': 1.0978353691101075, 'accuracy': 58.14}
ASWA Test: {'loss': 1.0962467803955078, 'accuracy': 58.69}
