Preparing directory CIFAR10_VGG19_100E
Using model VGG19
Loading dataset: CIFAR10
Files already downloaded and verified
Files already downloaded and verified
Preparing model
SWA and ASWA training
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
   1  6.6320    10.1267        10.1267         10.1267
   2  4.3381     9.4867        10.8333         10.8933
   3  4.3220     9.4867         9.4867          9.4867
   4  5.1118     9.4867         9.4867          9.4867
   5  4.3497     9.4867         9.4867          9.4867
   6  4.3243     9.4867         9.4867          9.4867
   7  4.2261     9.4867         9.4867          9.4867
   8  4.1925     9.4867         9.4867          9.4867
   9  4.3009     9.4867         9.4867          9.4867
  10  4.2715     9.4867         9.4867          9.4867
  11  4.2533    11.1133         9.4867          9.4867
  12  4.2871     9.4733         9.4867          9.4867
  13  4.3363     9.5133         9.4867          9.4867
  14  4.1756    10.8667         9.4867          9.4867
  15  4.4798     9.8600         9.4867         10.5667
  16  4.1554     9.8600         9.4867         12.7267
  17  4.4179    10.0400         9.4867         12.2933
  18  4.5479     9.4867         9.4867         12.7000
  19  4.4225     9.4867         9.4867          9.8933
  20  4.2259     9.4867         9.4867          9.4800
  21  4.1759    10.0000         9.4867          9.4867
  22  4.1339    11.9267         9.4867          9.4733
  23  4.4443    12.6800         9.4867          9.5000
  24  4.5548     9.4933         9.4867          9.5067
  25  4.4846     9.4867         9.4867          9.4867
  26  4.2561     9.4867         9.4867          9.4800
  27  4.4843     9.8200         9.4867          9.4867
  28  4.5743    12.3267         9.4867          9.5267
  29  4.3877    12.2467         9.4867          9.6867
  30  4.2588    11.3800         9.4867          9.8800
  31  4.4129    12.3333         9.4867         10.2333
  32  4.2008    12.5467         9.4867         10.6133
  33  4.2991    11.4533         9.4867         10.9867
  34  4.2065    11.3067         9.4867         11.5667
  35  4.2751    11.1333         9.4867         12.1933
  36  4.2173     9.9733         9.4867         12.1067
  37  4.0374    10.6200         9.4867         11.9933
  38  4.1147    12.0267         9.4867         12.4000
  39  4.3719    11.2733         9.4867         12.7200
  40  4.3500    12.1667         9.4867         12.7267
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  41  4.2062    12.6000         9.4867         12.7067
  42  4.1966    14.8400         9.4867         12.7333
  43  4.3529    14.7400         9.4867         12.8600
  44  4.2698    14.7467         9.4867         12.7533
  45  4.5462    14.3200         9.4867         12.5867
  46  4.2051    11.9867         9.4867         12.5467
  47  4.4631     9.4867         9.4867         12.2200
  48  4.4722     9.4867         9.4867         11.6133
  49  4.2715     9.4867         9.4867         10.8000
  50  4.8323     9.4867         9.4867         10.0200
  51  4.1051     9.4867         9.4867          9.5133
  52  4.2086     9.4867         9.4867          9.4867
  53  4.2981     9.4867         9.4867          9.4867
  54  4.1051     9.4867         9.4867          9.4867
  55  4.1958     9.4867         9.4867          9.4867
  56  4.5053     9.4867         9.4867          9.4867
  57  4.3285     9.4867         9.4867          9.4867
  58  4.3291     9.4867         9.4867          9.4867
  59  4.4550     9.4867         9.4867          9.4867
  60  4.3920     9.4867         9.4867          9.4867
  61  4.2099     9.4867         9.4867          9.4867
  62  4.1467     9.4867         9.4867          9.4867
  63  4.2964     9.4867         9.4867          9.4867
  64  4.6164     9.4867         9.4867          9.4867
  65  4.0752     9.4867         9.4867          9.4867
  66  4.1843     9.4867         9.4867          9.4867
  67  4.3685     9.4867         9.4867          9.4867
  68  4.4231     9.4867         9.4867          9.4867
  69  4.8679     9.4867         9.4867          9.4867
  70  4.4397     9.4867         9.4867          9.4867
  71  5.0341     9.4867         9.4867          9.4867
  72  4.0976     9.4867         9.4867          9.4867
  73  4.2772     9.4867         9.4867          9.4867
  74  4.4262    12.1533         9.4867          9.4867
  75  4.6788     9.8600         9.4867          9.4867
  76  4.3693     9.8600         9.4867          9.4867
  77  4.5033     9.8600         9.4867          9.4867
  78  4.5257     9.8600         9.4867          9.4867
  79  4.5441     9.8600         9.4867          9.4867
  80  4.3452     9.8600         9.4867          9.4867
----  ------  ---------  -------------  --------------
  ep    time    Val-acc    SWA-val-acc    ASWA-val-acc
----  ------  ---------  -------------  --------------
  81  4.2184     9.8600         9.4867          9.4867
  82  4.2700     9.7867         9.4867          9.4867
  83  4.4411     9.9867         9.4867          9.4867
  84  4.4737     9.8600         9.4867          9.4867
  85  4.2327     9.8600         9.4867          9.4867
  86  4.3716     9.8600         9.4867          9.4867
  87  4.2834     9.8600         9.4867          9.4867
  88  4.3406     9.8600         9.4867          9.4867
  89  4.4225     9.8600         9.4867          9.4867
  90  4.4268     9.8600         9.4867          9.4867
  91  4.4803     9.8600         9.4867          9.8600
  92  4.4814     9.8600         9.4867          9.8600
  93  4.1914     9.8600         9.4867          9.8600
  94  4.5627    12.5400         9.4867          9.8600
  95  4.1171     9.9867         9.4867          9.8600
  96  4.5941    13.2867         9.4867          9.8600
  97  4.4564     9.9867         9.4867          9.8600
